시간대_매출금액,기준_년,기준_분기,상권_코드,행정동_코드,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,총_상주인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,시간대_레이블,상권_구분_코드_레이블
150254953.0,2022,2,3120216,11680565.0,46094.0,31014.6,22721.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,2,2
43571108.0,2022,2,3120216,11680565.0,20440.0,31014.6,22721.5,4934.0,218.0,151.0,31.0,4913366.0,9.0,129113505.0,1,2
211609871.0,2022,2,3120217,11680630.0,181687.0,259340.4,232516.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,6,2
251328685.0,2022,2,3120217,11680630.0,340797.0,259340.4,232516.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,5,2
166593014.0,2022,2,3120217,11680630.0,268460.0,259340.4,232516.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,4,2
173672028.0,2022,2,3120217,11680630.0,260435.0,259340.4,232516.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,3,2
188659446.0,2022,2,3120217,11680630.0,360671.0,259340.4,232516.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,2,2
111293207.0,2022,2,3120217,11680630.0,349682.0,259340.4,232516.0,2779.0,3838.0,2031.0,11.0,3792530.0,8.0,2335650952.0,1,2
51735110.0,2022,2,3120218,11680580.0,2859.0,7394.6,5821.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,6,2
219510888.0,2022,2,3120218,11680580.0,10474.0,7394.6,5821.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,5,2
195750865.0,2022,2,3120218,11680580.0,11878.0,7394.6,5821.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,4,2
223863162.0,2022,2,3120218,11680580.0,11532.0,7394.6,5821.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,3,2
246455351.0,2022,2,3120218,11680580.0,8910.0,7394.6,5821.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,2,2
557932.0,2022,2,3120218,11680580.0,2964.0,7394.6,5821.5,290.0,28.0,17.0,24.0,4255899.1875,8.0,801211521.5625,1,2
1028521899.0,2022,2,3120219,11680630.0,129980.0,148271.0,176093.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,6,2
1372294936.0,2022,2,3120219,11680630.0,276349.0,148271.0,176093.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,5,2
727520334.0,2022,2,3120219,11680630.0,182648.0,148271.0,176093.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,4,2
668138470.0,2022,2,3120219,11680630.0,148035.0,148271.0,176093.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,3,2
618770918.0,2022,2,3120219,11680630.0,184936.0,148271.0,176093.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,2,2
283556811.0,2022,2,3120219,11680630.0,171590.0,148271.0,176093.0,17175.0,1101.0,436.0,58.0,5082667.0,9.0,827566344.0,1,2
131508112.0,2022,2,3120220,11680600.0,52076.0,68224.0,72924.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,6,2
206855984.0,2022,2,3120220,11680600.0,129323.0,68224.0,72924.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,5,2
123345102.0,2022,2,3120220,11680600.0,94838.0,68224.0,72924.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,4,2
108368913.0,2022,2,3120220,11680600.0,77150.0,68224.0,72924.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,3,2
144023146.0,2022,2,3120220,11680600.0,83673.0,68224.0,72924.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,2,2
30821319.0,2022,2,3120220,11680600.0,49906.0,68224.0,72924.5,5716.0,1297.0,391.0,79.0,6241887.0,9.0,438625881.0,1,2
158177059.0,2022,2,3120221,11680580.0,33096.0,68200.4,44110.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,6,2
225881739.0,2022,2,3120221,11680580.0,77289.0,68200.4,44110.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,5,2
164974255.0,2022,2,3120221,11680580.0,85533.0,68200.4,44110.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,4,2
200707882.0,2022,2,3120221,11680580.0,85748.0,68200.4,44110.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,3,2
285351618.0,2022,2,3120221,11680580.0,97236.0,68200.4,44110.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,2,2
84611593.0,2022,2,3120221,11680580.0,50319.0,68200.4,44110.0,17557.0,711.0,493.0,34.0,4006812.0,8.0,409958750.0,1,2
438314233.0,2022,2,3120222,11680610.0,63667.0,171078.0,85960.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,6,2
801897401.0,2022,2,3120222,11680610.0,191268.0,171078.0,85960.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,5,2
647024954.0,2022,2,3120222,11680610.0,221912.0,171078.0,85960.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,4,2
810806679.0,2022,2,3120222,11680610.0,231149.0,171078.0,85960.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,3,2
1046533814.0,2022,2,3120222,11680610.0,243323.0,171078.0,85960.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,2,2
138512808.0,2022,2,3120222,11680610.0,75993.0,171078.0,85960.0,43324.0,746.0,508.0,86.0,4017738.0,8.0,1108323437.0,1,2
12176849.0,2022,2,3120223,11680610.0,21669.0,54243.4,29074.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,6,2
38883514.0,2022,2,3120223,11680610.0,58928.0,54243.4,29074.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,5,2
50678876.0,2022,2,3120223,11680610.0,70493.0,54243.4,29074.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,4,2
57452442.0,2022,2,3120223,11680610.0,72225.0,54243.4,29074.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,3,2
60923025.0,2022,2,3120223,11680610.0,77862.0,54243.4,29074.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,2,2
2167913.0,2022,2,3120223,11680610.0,28191.0,54243.4,29074.0,9166.0,309.0,111.0,12.0,5720607.0,9.0,631320946.0,1,2
507781119.0,2022,2,3120224,11680750.0,28639.0,45217.4,31478.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,6,2
946370529.0,2022,2,3120224,11680750.0,51793.0,45217.4,31478.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,5,2
577825586.0,2022,2,3120224,11680750.0,47210.0,45217.4,31478.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,4,2
623738718.0,2022,2,3120224,11680750.0,50877.0,45217.4,31478.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,3,2
1087970854.0,2022,2,3120224,11680750.0,64647.0,45217.4,31478.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,2,2
220451736.0,2022,2,3120224,11680750.0,45877.0,45217.4,31478.0,12418.0,594.0,437.0,41.0,3868336.0,8.0,181022561.0,1,2
162043246.0,2022,2,3130310,11680670.0,18881.0,30554.0,29257.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,6,3
198886569.0,2022,2,3130310,11680670.0,47151.0,30554.0,29257.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,5,3
100120675.0,2022,2,3130310,11680670.0,41195.0,30554.0,29257.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,4,3
93551384.0,2022,2,3130310,11680670.0,38092.0,30554.0,29257.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,3,3
114932256.0,2022,2,3130310,11680670.0,41431.0,30554.0,29257.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,2,3
57568729.0,2022,2,3130310,11680670.0,24535.0,30554.0,29257.0,298.0,112.0,83.0,30.0,3250126.0,7.0,402347163.0,1,3
211585063.0,2022,2,3001496,11680580.0,6334.0,16699.4,12052.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,6,4
483890249.0,2022,2,3001496,11680580.0,22814.0,16699.4,12052.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,5,4
417663775.0,2022,2,3001496,11680580.0,25869.0,16699.4,12052.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,4,4
433274839.0,2022,2,3001496,11680580.0,25376.0,16699.4,12052.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,3,4
491852032.0,2022,2,3001496,11680580.0,20643.0,16699.4,12052.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,2,4
47203668.0,2022,2,3001496,11680580.0,6564.0,16699.4,12052.5,15904.0,29.0,18.0,35.0,4255899.1875,8.0,801211521.5625,1,4
152579433.0,2022,3,3110949,11680510.0,38740.0,55008.6,47190.5,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0,6,1
214732354.0,2022,3,3110949,11680510.0,74194.0,55008.6,47190.5,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0,5,1
135588751.0,2022,3,3110949,11680510.0,62923.0,55008.6,47190.5,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0,4,1
138602267.0,2022,3,3110949,11680510.0,59986.0,55008.6,47190.5,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0,3,1
139187540.0,2022,3,3110949,11680510.0,67263.0,55008.6,47190.5,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0,2,1
98416427.0,2022,3,3110949,11680510.0,66321.0,55008.6,47190.5,1683.0,564.0,281.0,3.0,4000404.0,8.0,337670218.0,1,1
51989746.0,2022,3,3110952,11680521.0,26194.0,31276.2,29632.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,6,1
70921033.0,2022,3,3110952,11680521.0,31577.0,31276.2,29632.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,5,1
40940373.0,2022,3,3110952,11680521.0,24506.0,31276.2,29632.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,4,1
38145163.0,2022,3,3110952,11680521.0,25151.0,31276.2,29632.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,3,1
48189037.0,2022,3,3110952,11680521.0,47178.0,31276.2,29632.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,2,1
54575913.0,2022,3,3110952,11680521.0,61041.0,31276.2,29632.5,117.0,868.0,571.0,2.0,2526010.0,6.0,531557003.0,1,1
474476793.0,2022,3,3110955,11680521.0,320900.0,409737.8,374349.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,6,1
592005042.0,2022,3,3110955,11680521.0,422938.0,409737.8,374349.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,5,1
287640322.0,2022,3,3110955,11680521.0,341414.0,409737.8,374349.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,4,1
285847287.0,2022,3,3110955,11680521.0,352757.0,409737.8,374349.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,3,1
354929507.0,2022,3,3110955,11680521.0,629302.0,409737.8,374349.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,2,1
444647896.0,2022,3,3110955,11680521.0,730076.0,409737.8,374349.5,3430.0,7026.0,4495.0,12.0,2909460.0,6.0,4481561126.0,1,1
230779755.0,2022,3,3110957,11680531.0,79106.0,138803.0,87548.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,6,1
209688175.0,2022,3,3110957,11680531.0,141710.0,138803.0,87548.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,5,1
146328712.0,2022,3,3110957,11680531.0,148777.0,138803.0,87548.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,4,1
126184908.0,2022,3,3110957,11680531.0,153362.0,138803.0,87548.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,3,1
171160848.0,2022,3,3110957,11680531.0,185400.0,138803.0,87548.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,2,1
215397659.0,2022,3,3110957,11680531.0,160755.0,138803.0,87548.0,1251.0,1761.0,1088.0,7.0,3496418.0,7.0,1591782820.0,1,1
119690751.0,2022,3,3110961,11680531.0,95238.0,141578.4,103337.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,6,1
195103388.0,2022,3,3110961,11680531.0,144047.0,141578.4,103337.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,5,1
124500902.0,2022,3,3110961,11680531.0,138533.0,141578.4,103337.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,4,1
133814798.0,2022,3,3110961,11680531.0,141446.0,141578.4,103337.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,3,1
123516973.0,2022,3,3110961,11680531.0,200171.0,141578.4,103337.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,2,1
85556233.0,2022,3,3110961,11680531.0,195133.0,141578.4,103337.0,962.0,2120.0,1314.0,1.0,3318129.0,7.0,1444220522.0,1,1
108765587.0,2022,3,3110965,11680640.0,92795.0,136282.2,105474.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,6,1
148551947.0,2022,3,3110965,11680640.0,145702.0,136282.2,105474.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,5,1
84083696.0,2022,3,3110965,11680640.0,138265.0,136282.2,105474.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,4,1
84708049.0,2022,3,3110965,11680640.0,142540.0,136282.2,105474.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,3,1
84055259.0,2022,3,3110965,11680640.0,198860.0,136282.2,105474.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,2,1
83009123.0,2022,3,3110965,11680640.0,174199.0,136282.2,105474.0,1139.0,2245.0,1500.0,0.0,3218797.0,7.0,1570369626.0,1,1
34544318.0,2022,3,3110967,11680640.0,66216.0,103875.2,74265.5,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0,6,1
53604907.0,2022,3,3110967,11680640.0,107680.0,103875.2,74265.5,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0,5,1
30272655.0,2022,3,3110967,11680640.0,103081.0,103875.2,74265.5,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0,4,1
25408410.0,2022,3,3110967,11680640.0,110658.0,103875.2,74265.5,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0,3,1
24314205.0,2022,3,3110967,11680640.0,145047.0,103875.2,74265.5,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0,2,1
33717204.0,2022,3,3110967,11680640.0,135227.0,103875.2,74265.5,377.0,1279.0,864.0,5.0,3201729.0,7.0,924042436.0,1,1
342897302.0,2022,3,3110971,11680640.0,86105.0,121161.0,99872.5,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0,6,1
447101382.0,2022,3,3110971,11680640.0,114678.0,121161.0,99872.5,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0,5,1
286922063.0,2022,3,3110971,11680640.0,105227.0,121161.0,99872.5,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0,4,1
250617434.0,2022,3,3110971,11680640.0,109938.0,121161.0,99872.5,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0,3,1
312066592.0,2022,3,3110971,11680640.0,181090.0,121161.0,99872.5,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0,2,1
273541994.0,2022,3,3110971,11680640.0,208515.0,121161.0,99872.5,1542.0,3870.0,2549.0,1.0,3432046.0,7.0,3043232760.0,1,1
51605226.0,2022,3,3110972,11680650.0,38897.0,52457.4,46215.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0,6,1
68868582.0,2022,3,3110972,11680650.0,44324.0,52457.4,46215.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0,5,1
30186528.0,2022,3,3110972,11680650.0,41761.0,52457.4,46215.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0,4,1
29386422.0,2022,3,3110972,11680650.0,47167.0,52457.4,46215.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0,3,1
23355122.0,2022,3,3110972,11680650.0,81676.0,52457.4,46215.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0,2,1
2365389.0,2022,3,3110972,11680650.0,100890.0,52457.4,46215.5,2628.0,1921.0,1003.0,4.0,3347336.0,7.0,1056500384.0,1,1
206655084.0,2022,3,3110975,11680655.0,33076.0,46722.0,39134.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0,6,1
288359563.0,2022,3,3110975,11680655.0,58906.0,46722.0,39134.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0,5,1
181704521.0,2022,3,3110975,11680655.0,47516.0,46722.0,39134.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0,4,1
185119854.0,2022,3,3110975,11680655.0,48204.0,46722.0,39134.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0,3,1
227671775.0,2022,3,3110975,11680655.0,66241.0,46722.0,39134.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0,2,1
65661478.0,2022,3,3110975,11680655.0,57935.0,46722.0,39134.0,10837.0,890.0,353.0,15.0,4853527.0,8.0,539131517.0,1,1
59798636.0,2022,3,3110976,11680565.0,85787.0,108604.6,101557.5,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0,6,1
85322556.0,2022,3,3110976,11680565.0,114589.0,108604.6,101557.5,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0,5,1
49425747.0,2022,3,3110976,11680565.0,94596.0,108604.6,101557.5,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0,4,1
48939979.0,2022,3,3110976,11680565.0,100479.0,108604.6,101557.5,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0,3,1
78574121.0,2022,3,3110976,11680565.0,159671.0,108604.6,101557.5,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0,2,1
18774384.0,2022,3,3110976,11680565.0,191017.0,108604.6,101557.5,578.0,2022.0,1080.0,2.0,3250531.0,7.0,1119489213.0,1,1
91180882.0,2022,3,3110977,11680690.0,17333.0,21681.8,17754.5,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0,6,1
118941730.0,2022,3,3110977,11680690.0,23243.0,21681.8,17754.5,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0,5,1
56562068.0,2022,3,3110977,11680690.0,19241.0,21681.8,17754.5,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0,4,1
61545284.0,2022,3,3110977,11680690.0,20678.0,21681.8,17754.5,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0,3,1
70704840.0,2022,3,3110977,11680690.0,30126.0,21681.8,17754.5,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0,2,1
39307561.0,2022,3,3110977,11680690.0,33295.0,21681.8,17754.5,148.0,691.0,340.0,0.0,2809700.0,6.0,275630230.0,1,1
195698180.0,2022,3,3110981,11680690.0,55428.0,63798.8,58588.5,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0,6,1
258709345.0,2022,3,3110981,11680690.0,75437.0,63798.8,58588.5,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0,5,1
150017166.0,2022,3,3110981,11680690.0,55888.0,63798.8,58588.5,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0,4,1
144094524.0,2022,3,3110981,11680690.0,55831.0,63798.8,58588.5,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0,3,1
174310712.0,2022,3,3110981,11680690.0,87602.0,63798.8,58588.5,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0,2,1
117848997.0,2022,3,3110981,11680690.0,105983.0,63798.8,58588.5,361.0,2118.0,907.0,4.0,3081543.0,7.0,895864770.0,1,1
168170867.0,2022,3,3110984,11680690.0,105346.0,132815.6,127245.0,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0,6,1
249869511.0,2022,3,3110984,11680690.0,101551.0,132815.6,127245.0,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0,5,1
121649201.0,2022,3,3110984,11680690.0,79326.0,132815.6,127245.0,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0,4,1
151360897.0,2022,3,3110984,11680690.0,92358.0,132815.6,127245.0,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0,3,1
149280880.0,2022,3,3110984,11680690.0,214930.0,132815.6,127245.0,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0,2,1
114290708.0,2022,3,3110984,11680690.0,325058.0,132815.6,127245.0,1556.0,4267.0,1912.0,9.0,3091267.0,7.0,1995713025.0,1,1
103455635.0,2022,3,3110989,11680630.0,65470.0,101098.0,76349.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0,6,1
139133104.0,2022,3,3110989,11680630.0,119183.0,101098.0,76349.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0,5,1
68560944.0,2022,3,3110989,11680630.0,104026.0,101098.0,76349.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0,4,1
64054755.0,2022,3,3110989,11680630.0,104950.0,101098.0,76349.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0,3,1
81378962.0,2022,3,3110989,11680630.0,131100.0,101098.0,76349.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0,2,1
68269726.0,2022,3,3110989,11680630.0,133461.0,101098.0,76349.5,444.0,1588.0,904.0,2.0,3616235.0,7.0,1239122785.0,1,1
310324903.0,2022,3,3110992,11680630.0,258045.0,280273.2,317260.5,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0,6,1
413097450.0,2022,3,3110992,11680630.0,385430.0,280273.2,317260.5,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0,5,1
186685812.0,2022,3,3110992,11680630.0,253315.0,280273.2,317260.5,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0,4,1
197041131.0,2022,3,3110992,11680630.0,237598.0,280273.2,317260.5,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0,3,1
189261292.0,2022,3,3110992,11680630.0,396602.0,280273.2,317260.5,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0,2,1
146645261.0,2022,3,3110992,11680630.0,504896.0,280273.2,317260.5,2179.0,7894.0,3681.0,7.0,4023815.0,8.0,3923283050.0,1,1
49913854.0,2022,3,3110994,11680670.0,52380.0,69173.8,65375.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0,6,1
72672234.0,2022,3,3110994,11680670.0,63822.0,69173.8,65375.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0,5,1
41793923.0,2022,3,3110994,11680670.0,55169.0,69173.8,65375.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0,4,1
48728897.0,2022,3,3110994,11680670.0,60132.0,69173.8,65375.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0,3,1
63476616.0,2022,3,3110994,11680670.0,110778.0,69173.8,65375.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0,2,1
29837405.0,2022,3,3110994,11680670.0,134337.0,69173.8,65375.0,494.0,1777.0,797.0,16.0,3250126.0,7.0,402347163.0,1,1
822763518.0,2022,3,3110997,11680730.0,248865.0,272445.4,263045.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0,6,1
960424367.0,2022,3,3110997,11680730.0,307337.0,272445.4,263045.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0,5,1
418919949.0,2022,3,3110997,11680730.0,215955.0,272445.4,263045.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0,4,1
414347318.0,2022,3,3110997,11680730.0,221520.0,272445.4,263045.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0,3,1
538252088.0,2022,3,3110997,11680730.0,395241.0,272445.4,263045.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0,2,1
436034418.0,2022,3,3110997,11680730.0,499401.0,272445.4,263045.5,1724.0,7187.0,3441.0,49.0,3135357.0,7.0,7111260999.0,1,1
512996238.0,2022,3,3110999,11680700.0,22317.0,22604.0,22033.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0,6,1
676669331.0,2022,3,3110999,11680700.0,24638.0,22604.0,22033.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0,5,1
254614150.0,2022,3,3110999,11680700.0,16660.0,22604.0,22033.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0,4,1
232038912.0,2022,3,3110999,11680700.0,16736.0,22604.0,22033.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0,3,1
256178069.0,2022,3,3110999,11680700.0,32502.0,22604.0,22033.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0,2,1
277782879.0,2022,3,3110999,11680700.0,44236.0,22604.0,22033.0,268.0,3223.0,2418.0,14.0,3614875.0,7.0,798255194.0,1,1
864565199.0,2022,3,3120185,11680521.0,288252.0,413337.4,303233.0,12723.0,3722.0,2397.0,107.0,3218459.0,7.0,3814667562.0,6,2
1054141140.0,2022,3,3120185,11680521.0,518606.0,413337.4,303233.0,12723.0,3722.0,2397.0,107.0,3218459.0,7.0,3814667562.0,5,2
536418009.0,2022,3,3120185,11680521.0,433957.0,413337.4,303233.0,12723.0,3722.0,2397.0,107.0,3218459.0,7.0,3814667562.0,4,2
633844592.0,2022,3,3120185,11680521.0,423985.0,413337.4,303233.0,12723.0,3722.0,2397.0,107.0,3218459.0,7.0,3814667562.0,3,2
926687622.0,2022,3,3120185,11680521.0,541934.0,413337.4,303233.0,12723.0,3722.0,2397.0,107.0,3218459.0,7.0,3814667562.0,2,2
643983055.0,2022,3,3120185,11680521.0,466416.0,413337.4,303233.0,12723.0,3722.0,2397.0,107.0,3218459.0,7.0,3814667562.0,1,2
311547624.0,2022,3,3120186,11680510.0,252338.0,372244.4,315394.5,6518.0,3152.0,1777.0,44.0,3602514.0,7.0,2489687551.0,6,2
444870173.0,2022,3,3120186,11680510.0,572079.0,372244.4,315394.5,6518.0,3152.0,1777.0,44.0,3602514.0,7.0,2489687551.0,5,2
306778654.0,2022,3,3120186,11680510.0,463306.0,372244.4,315394.5,6518.0,3152.0,1777.0,44.0,3602514.0,7.0,2489687551.0,4,2
327554450.0,2022,3,3120186,11680510.0,421451.0,372244.4,315394.5,6518.0,3152.0,1777.0,44.0,3602514.0,7.0,2489687551.0,3,2
