시간대_매출금액,시간대_유동인구_수,유동인구_수_평균,총_직장_인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,지출_총금액
123842431.0,182020.0,133446.5,5611.0,224.0,51.0,3256289.0,813650624.0
128636672.0,171582.0,133446.5,5611.0,224.0,51.0,3256289.0,813650624.0
132982361.0,157969.0,133446.5,5611.0,224.0,51.0,3256289.0,813650624.0
52600065.0,126029.0,133446.5,5611.0,224.0,51.0,3256289.0,813650624.0
257716302.0,71292.0,96797.8,9664.0,940.0,38.0,3429613.0,401199127.0
558598800.0,126502.0,96797.8,9664.0,940.0,38.0,3429613.0,401199127.0
236440002.0,124242.0,96797.8,9664.0,940.0,38.0,3429613.0,401199127.0
305338408.0,125300.0,96797.8,9664.0,940.0,38.0,3429613.0,401199127.0
340651342.0,155486.0,96797.8,9664.0,940.0,38.0,3429613.0,401199127.0
184069801.0,132044.0,96797.8,9664.0,940.0,38.0,3429613.0,401199127.0
2656535899.0,389360.0,604968.95,58731.0,4337.0,172.0,3487230.0,3212597751.0
3961014480.0,910412.0,604968.95,58731.0,4337.0,172.0,3487230.0,3212597751.0
2847572672.0,968868.0,604968.95,58731.0,4337.0,172.0,3487230.0,3212597751.0
3126643597.0,974575.0,604968.95,58731.0,4337.0,172.0,3487230.0,3212597751.0
3802801242.0,1034761.0,604968.95,58731.0,4337.0,172.0,3487230.0,3212597751.0
1817597443.0,582787.0,604968.95,58731.0,4337.0,172.0,3487230.0,3212597751.0
584289100.0,289540.0,363390.25,11531.0,5072.0,37.0,3332219.0,3913260246.0
775219382.0,423280.0,363390.25,11531.0,5072.0,37.0,3332219.0,3913260246.0
450852269.0,387919.0,363390.25,11531.0,5072.0,37.0,3332219.0,3913260246.0
516990514.0,396172.0,363390.25,11531.0,5072.0,37.0,3332219.0,3913260246.0
539012305.0,582834.0,363390.25,11531.0,5072.0,37.0,3332219.0,3913260246.0
471046705.0,620490.0,363390.25,11531.0,5072.0,37.0,3332219.0,3913260246.0
632658001.0,57881.0,80228.25,3427.0,598.0,11.0,3030210.0,534208860.0
864646317.0,103891.0,80228.25,3427.0,598.0,11.0,3030210.0,534208860.0
514251680.0,99804.0,80228.25,3427.0,598.0,11.0,3030210.0,534208860.0
625946913.0,101869.0,80228.25,3427.0,598.0,11.0,3030210.0,534208860.0
679839834.0,127927.0,80228.25,3427.0,598.0,11.0,3030210.0,534208860.0
479780046.0,107406.0,80228.25,3427.0,598.0,11.0,3030210.0,534208860.0
590778112.0,134431.0,198982.7,9363.0,565.0,81.0,3402858.0,1006064987.0
837318491.0,327307.0,198982.7,9363.0,565.0,81.0,3402858.0,1006064987.0
572156709.0,299350.0,198982.7,9363.0,565.0,81.0,3402858.0,1006064987.0
596222355.0,293812.0,198982.7,9363.0,565.0,81.0,3402858.0,1006064987.0
599398828.0,251937.0,198982.7,9363.0,565.0,81.0,3402858.0,1006064987.0
411720018.0,148049.0,198982.7,9363.0,565.0,81.0,3402858.0,1006064987.0
258306620.0,117967.0,152731.45,11549.0,1108.0,36.0,3463488.0,1479305382.0
298074535.0,195258.0,152731.45,11549.0,1108.0,36.0,3463488.0,1479305382.0
182602754.0,176206.0,152731.45,11549.0,1108.0,36.0,3463488.0,1479305382.0
220066551.0,173637.0,152731.45,11549.0,1108.0,36.0,3463488.0,1479305382.0
242792473.0,237403.0,152731.45,11549.0,1108.0,36.0,3463488.0,1479305382.0
132978153.0,219347.0,152731.45,11549.0,1108.0,36.0,3463488.0,1479305382.0
324829360.0,264056.0,339361.7,11735.0,793.0,77.0,4378212.0,1694893928.0
373216328.0,547572.0,339361.7,11735.0,793.0,77.0,4378212.0,1694893928.0
238401902.0,471544.0,339361.7,11735.0,793.0,77.0,4378212.0,1694893928.0
266223102.0,443577.0,339361.7,11735.0,793.0,77.0,4378212.0,1694893928.0
206474804.0,401378.0,339361.7,11735.0,793.0,77.0,4378212.0,1694893928.0
231200932.0,308476.0,339361.7,11735.0,793.0,77.0,4378212.0,1694893928.0
581443149.0,187111.0,247022.45,7726.0,920.0,88.0,3950137.0,1470778245.0
754145042.0,367959.0,247022.45,7726.0,920.0,88.0,3950137.0,1470778245.0
445724242.0,334533.0,247022.45,7726.0,920.0,88.0,3950137.0,1470778245.0
533867344.0,328347.0,247022.45,7726.0,920.0,88.0,3950137.0,1470778245.0
553067049.0,373156.0,247022.45,7726.0,920.0,88.0,3950137.0,1470778245.0
290605484.0,289282.0,247022.45,7726.0,920.0,88.0,3950137.0,1470778245.0
358100920.0,176833.0,260605.05,41471.0,1127.0,30.0,3950805.0,1790026304.0
514889342.0,361716.0,260605.05,41471.0,1127.0,30.0,3950805.0,1790026304.0
340168089.0,380097.0,260605.05,41471.0,1127.0,30.0,3950805.0,1790026304.0
364799984.0,389694.0,260605.05,41471.0,1127.0,30.0,3950805.0,1790026304.0
425473140.0,452211.0,260605.05,41471.0,1127.0,30.0,3950805.0,1790026304.0
323839444.0,284047.0,260605.05,41471.0,1127.0,30.0,3950805.0,1790026304.0
146151984.0,60662.0,82481.55,13950.0,592.0,22.0,3506683.0,1848282139.0
208027569.0,119485.0,82481.55,13950.0,592.0,22.0,3506683.0,1848282139.0
126737102.0,110628.0,82481.55,13950.0,592.0,22.0,3506683.0,1848282139.0
149726330.0,111119.0,82481.55,13950.0,592.0,22.0,3506683.0,1848282139.0
204834327.0,125920.0,82481.55,13950.0,592.0,22.0,3506683.0,1848282139.0
83244939.0,92109.0,82481.55,13950.0,592.0,22.0,3506683.0,1848282139.0
374541112.0,123756.0,168874.35,5243.0,2106.0,45.0,3882226.0,1721637065.0
613128444.0,205980.0,168874.35,5243.0,2106.0,45.0,3882226.0,1721637065.0
414711909.0,204912.0,168874.35,5243.0,2106.0,45.0,3882226.0,1721637065.0
448264743.0,207222.0,168874.35,5243.0,2106.0,45.0,3882226.0,1721637065.0
496475499.0,276709.0,168874.35,5243.0,2106.0,45.0,3882226.0,1721637065.0
207101442.0,234833.0,168874.35,5243.0,2106.0,45.0,3882226.0,1721637065.0
539783647.0,241582.0,316812.85,11920.0,3816.0,73.0,3669932.0,4195722577.0
750247651.0,395231.0,316812.85,11920.0,3816.0,73.0,3669932.0,4195722577.0
479177503.0,358698.0,316812.85,11920.0,3816.0,73.0,3669932.0,4195722577.0
590503417.0,357112.0,316812.85,11920.0,3816.0,73.0,3669932.0,4195722577.0
639021316.0,497402.0,316812.85,11920.0,3816.0,73.0,3669932.0,4195722577.0
301784437.0,479981.0,316812.85,11920.0,3816.0,73.0,3669932.0,4195722577.0
545701605.0,163408.0,221399.8,11437.0,1999.0,95.0,4085253.0,1972996589.0
744134746.0,286731.0,221399.8,11437.0,1999.0,95.0,4085253.0,1972996589.0
549869851.0,262157.0,221399.8,11437.0,1999.0,95.0,4085253.0,1972996589.0
737594400.0,261852.0,221399.8,11437.0,1999.0,95.0,4085253.0,1972996589.0
717784965.0,324684.0,221399.8,11437.0,1999.0,95.0,4085253.0,1972996589.0
350673384.0,295445.0,221399.8,11437.0,1999.0,95.0,4085253.0,1972996589.0
526435108.0,87752.0,113665.4,8987.0,671.0,75.0,4707158.0,675548286.0
676259022.0,157817.0,113665.4,8987.0,671.0,75.0,4707158.0,675548286.0
446534325.0,138171.0,113665.4,8987.0,671.0,75.0,4707158.0,675548286.0
486708612.0,134248.0,113665.4,8987.0,671.0,75.0,4707158.0,675548286.0
517905084.0,165339.0,113665.4,8987.0,671.0,75.0,4707158.0,675548286.0
209211577.0,147273.0,113665.4,8987.0,671.0,75.0,4707158.0,675548286.0
1648143233.0,505397.0,693111.95,48780.0,3339.0,152.0,3481614.0,4218890942.0
2536281595.0,992046.0,693111.95,48780.0,3339.0,152.0,3481614.0,4218890942.0
1410974411.0,918381.0,693111.95,48780.0,3339.0,152.0,3481614.0,4218890942.0
1741337290.0,939509.0,693111.95,48780.0,3339.0,152.0,3481614.0,4218890942.0
2113765135.0,1107858.0,693111.95,48780.0,3339.0,152.0,3481614.0,4218890942.0
1036761116.0,821328.0,693111.95,48780.0,3339.0,152.0,3481614.0,4218890942.0
147831566.0,88206.0,121701.05,984.0,726.0,28.0,4176833.0,824959664.0
210844907.0,191638.0,121701.05,984.0,726.0,28.0,4176833.0,824959664.0
110177943.0,151340.0,121701.05,984.0,726.0,28.0,4176833.0,824959664.0
122436063.0,144384.0,121701.05,984.0,726.0,28.0,4176833.0,824959664.0
118294697.0,163667.0,121701.05,984.0,726.0,28.0,4176833.0,824959664.0
65441466.0,124472.0,121701.05,984.0,726.0,28.0,4176833.0,824959664.0
316201114.0,110032.0,139656.9,753.0,683.0,65.0,4127153.0,1067199535.0
455119386.0,238389.0,139656.9,753.0,683.0,65.0,4127153.0,1067199535.0
238197006.0,175686.0,139656.9,753.0,683.0,65.0,4127153.0,1067199535.0
214584849.0,148743.0,139656.9,753.0,683.0,65.0,4127153.0,1067199535.0
227553272.0,165754.0,139656.9,753.0,683.0,65.0,4127153.0,1067199535.0
120521196.0,125119.0,139656.9,753.0,683.0,65.0,4127153.0,1067199535.0
607353474.0,245196.0,320105.75,8521.0,2324.0,45.0,3572474.0,2974273769.0
736300800.0,429951.0,320105.75,8521.0,2324.0,45.0,3572474.0,2974273769.0
402713022.0,393031.0,320105.75,8521.0,2324.0,45.0,3572474.0,2974273769.0
476738449.0,397447.0,320105.75,8521.0,2324.0,45.0,3572474.0,2974273769.0
439057873.0,487958.0,320105.75,8521.0,2324.0,45.0,3572474.0,2974273769.0
337863778.0,421584.0,320105.75,8521.0,2324.0,45.0,3572474.0,2974273769.0
298497123.0,33554.0,44892.95,3984.0,303.0,12.0,5402804.0,736186796.0
345753886.0,62322.0,44892.95,3984.0,303.0,12.0,5402804.0,736186796.0
195334824.0,57339.0,44892.95,3984.0,303.0,12.0,5402804.0,736186796.0
201619734.0,56822.0,44892.95,3984.0,303.0,12.0,5402804.0,736186796.0
219395467.0,69871.0,44892.95,3984.0,303.0,12.0,5402804.0,736186796.0
175147971.0,50174.0,44892.95,3984.0,303.0,12.0,5402804.0,736186796.0
710821940.0,295190.0,446457.35,61667.0,2275.0,95.0,4469794.0,3599412304.0
1099629316.0,614365.0,446457.35,61667.0,2275.0,95.0,4469794.0,3599412304.0
880646526.0,658588.0,446457.35,61667.0,2275.0,95.0,4469794.0,3599412304.0
1030757430.0,669066.0,446457.35,61667.0,2275.0,95.0,4469794.0,3599412304.0
1310384500.0,754405.0,446457.35,61667.0,2275.0,95.0,4469794.0,3599412304.0
365278626.0,501546.0,446457.35,61667.0,2275.0,95.0,4469794.0,3599412304.0
84818340.0,16972.0,26868.05,4934.0,151.0,31.0,4913366.0,129113505.0
158102901.0,38168.0,26868.05,4934.0,151.0,31.0,4913366.0,129113505.0
105608398.0,39188.0,26868.05,4934.0,151.0,31.0,4913366.0,129113505.0
131716568.0,39655.0,26868.05,4934.0,151.0,31.0,4913366.0,129113505.0
150254953.0,46094.0,26868.05,4934.0,151.0,31.0,4913366.0,129113505.0
43571108.0,20440.0,26868.05,4934.0,151.0,31.0,4913366.0,129113505.0
211609871.0,181687.0,245928.2,2779.0,2031.0,11.0,3792530.0,2335650952.0
251328685.0,340797.0,245928.2,2779.0,2031.0,11.0,3792530.0,2335650952.0
166593014.0,268460.0,245928.2,2779.0,2031.0,11.0,3792530.0,2335650952.0
173672028.0,260435.0,245928.2,2779.0,2031.0,11.0,3792530.0,2335650952.0
188659446.0,360671.0,245928.2,2779.0,2031.0,11.0,3792530.0,2335650952.0
111293207.0,349682.0,245928.2,2779.0,2031.0,11.0,3792530.0,2335650952.0
51735110.0,2859.0,6608.05,290.0,17.0,24.0,4255899.1875,801211521.5625
219510888.0,10474.0,6608.05,290.0,17.0,24.0,4255899.1875,801211521.5625
195750865.0,11878.0,6608.05,290.0,17.0,24.0,4255899.1875,801211521.5625
223863162.0,11532.0,6608.05,290.0,17.0,24.0,4255899.1875,801211521.5625
246455351.0,8910.0,6608.05,290.0,17.0,24.0,4255899.1875,801211521.5625
557932.0,2964.0,6608.05,290.0,17.0,24.0,4255899.1875,801211521.5625
1028521899.0,129980.0,162182.0,17175.0,436.0,58.0,5082667.0,827566344.0
1372294936.0,276349.0,162182.0,17175.0,436.0,58.0,5082667.0,827566344.0
727520334.0,182648.0,162182.0,17175.0,436.0,58.0,5082667.0,827566344.0
668138470.0,148035.0,162182.0,17175.0,436.0,58.0,5082667.0,827566344.0
618770918.0,184936.0,162182.0,17175.0,436.0,58.0,5082667.0,827566344.0
283556811.0,171590.0,162182.0,17175.0,436.0,58.0,5082667.0,827566344.0
131508112.0,52076.0,70574.25,5716.0,391.0,79.0,6241887.0,438625881.0
206855984.0,129323.0,70574.25,5716.0,391.0,79.0,6241887.0,438625881.0
123345102.0,94838.0,70574.25,5716.0,391.0,79.0,6241887.0,438625881.0
108368913.0,77150.0,70574.25,5716.0,391.0,79.0,6241887.0,438625881.0
144023146.0,83673.0,70574.25,5716.0,391.0,79.0,6241887.0,438625881.0
30821319.0,49906.0,70574.25,5716.0,391.0,79.0,6241887.0,438625881.0
158177059.0,33096.0,56155.2,17557.0,493.0,34.0,4006812.0,409958750.0
225881739.0,77289.0,56155.2,17557.0,493.0,34.0,4006812.0,409958750.0
164974255.0,85533.0,56155.2,17557.0,493.0,34.0,4006812.0,409958750.0
200707882.0,85748.0,56155.2,17557.0,493.0,34.0,4006812.0,409958750.0
285351618.0,97236.0,56155.2,17557.0,493.0,34.0,4006812.0,409958750.0
84611593.0,50319.0,56155.2,17557.0,493.0,34.0,4006812.0,409958750.0
438314233.0,63667.0,128519.0,43324.0,508.0,86.0,4017738.0,1108323437.0
801897401.0,191268.0,128519.0,43324.0,508.0,86.0,4017738.0,1108323437.0
647024954.0,221912.0,128519.0,43324.0,508.0,86.0,4017738.0,1108323437.0
810806679.0,231149.0,128519.0,43324.0,508.0,86.0,4017738.0,1108323437.0
1046533814.0,243323.0,128519.0,43324.0,508.0,86.0,4017738.0,1108323437.0
138512808.0,75993.0,128519.0,43324.0,508.0,86.0,4017738.0,1108323437.0
12176849.0,21669.0,41658.7,9166.0,111.0,12.0,5720607.0,631320946.0
38883514.0,58928.0,41658.7,9166.0,111.0,12.0,5720607.0,631320946.0
50678876.0,70493.0,41658.7,9166.0,111.0,12.0,5720607.0,631320946.0
57452442.0,72225.0,41658.7,9166.0,111.0,12.0,5720607.0,631320946.0
60923025.0,77862.0,41658.7,9166.0,111.0,12.0,5720607.0,631320946.0
2167913.0,28191.0,41658.7,9166.0,111.0,12.0,5720607.0,631320946.0
507781119.0,28639.0,38347.7,12418.0,437.0,41.0,3868336.0,181022561.0
946370529.0,51793.0,38347.7,12418.0,437.0,41.0,3868336.0,181022561.0
577825586.0,47210.0,38347.7,12418.0,437.0,41.0,3868336.0,181022561.0
623738718.0,50877.0,38347.7,12418.0,437.0,41.0,3868336.0,181022561.0
1087970854.0,64647.0,38347.7,12418.0,437.0,41.0,3868336.0,181022561.0
220451736.0,45877.0,38347.7,12418.0,437.0,41.0,3868336.0,181022561.0
162043246.0,18881.0,29905.5,298.0,83.0,30.0,3250126.0,402347163.0
198886569.0,47151.0,29905.5,298.0,83.0,30.0,3250126.0,402347163.0
100120675.0,41195.0,29905.5,298.0,83.0,30.0,3250126.0,402347163.0
93551384.0,38092.0,29905.5,298.0,83.0,30.0,3250126.0,402347163.0
114932256.0,41431.0,29905.5,298.0,83.0,30.0,3250126.0,402347163.0
57568729.0,24535.0,29905.5,298.0,83.0,30.0,3250126.0,402347163.0
211585063.0,6334.0,14375.95,15904.0,18.0,35.0,4255899.1875,801211521.5625
483890249.0,22814.0,14375.95,15904.0,18.0,35.0,4255899.1875,801211521.5625
417663775.0,25869.0,14375.95,15904.0,18.0,35.0,4255899.1875,801211521.5625
433274839.0,25376.0,14375.95,15904.0,18.0,35.0,4255899.1875,801211521.5625
491852032.0,20643.0,14375.95,15904.0,18.0,35.0,4255899.1875,801211521.5625
47203668.0,6564.0,14375.95,15904.0,18.0,35.0,4255899.1875,801211521.5625
152579433.0,38740.0,51099.55,1683.0,281.0,3.0,4000404.0,337670218.0
214732354.0,74194.0,51099.55,1683.0,281.0,3.0,4000404.0,337670218.0
135588751.0,62923.0,51099.55,1683.0,281.0,3.0,4000404.0,337670218.0
138602267.0,59986.0,51099.55,1683.0,281.0,3.0,4000404.0,337670218.0
139187540.0,67263.0,51099.55,1683.0,281.0,3.0,4000404.0,337670218.0
98416427.0,66321.0,51099.55,1683.0,281.0,3.0,4000404.0,337670218.0
51989746.0,26194.0,30454.35,117.0,571.0,2.0,2526010.0,531557003.0
70921033.0,31577.0,30454.35,117.0,571.0,2.0,2526010.0,531557003.0
40940373.0,24506.0,30454.35,117.0,571.0,2.0,2526010.0,531557003.0
38145163.0,25151.0,30454.35,117.0,571.0,2.0,2526010.0,531557003.0
48189037.0,47178.0,30454.35,117.0,571.0,2.0,2526010.0,531557003.0
54575913.0,61041.0,30454.35,117.0,571.0,2.0,2526010.0,531557003.0
474476793.0,320900.0,392043.65,3430.0,4495.0,12.0,2909460.0,4481561126.0
592005042.0,422938.0,392043.65,3430.0,4495.0,12.0,2909460.0,4481561126.0
287640322.0,341414.0,392043.65,3430.0,4495.0,12.0,2909460.0,4481561126.0
285847287.0,352757.0,392043.65,3430.0,4495.0,12.0,2909460.0,4481561126.0
354929507.0,629302.0,392043.65,3430.0,4495.0,12.0,2909460.0,4481561126.0
444647896.0,730076.0,392043.65,3430.0,4495.0,12.0,2909460.0,4481561126.0
230779755.0,79106.0,113175.5,1251.0,1088.0,7.0,3496418.0,1591782820.0
209688175.0,141710.0,113175.5,1251.0,1088.0,7.0,3496418.0,1591782820.0
146328712.0,148777.0,113175.5,1251.0,1088.0,7.0,3496418.0,1591782820.0
126184908.0,153362.0,113175.5,1251.0,1088.0,7.0,3496418.0,1591782820.0
171160848.0,185400.0,113175.5,1251.0,1088.0,7.0,3496418.0,1591782820.0
215397659.0,160755.0,113175.5,1251.0,1088.0,7.0,3496418.0,1591782820.0
119690751.0,95238.0,122457.7,962.0,1314.0,1.0,3318129.0,1444220522.0
195103388.0,144047.0,122457.7,962.0,1314.0,1.0,3318129.0,1444220522.0
124500902.0,138533.0,122457.7,962.0,1314.0,1.0,3318129.0,1444220522.0
133814798.0,141446.0,122457.7,962.0,1314.0,1.0,3318129.0,1444220522.0
123516973.0,200171.0,122457.7,962.0,1314.0,1.0,3318129.0,1444220522.0
85556233.0,195133.0,122457.7,962.0,1314.0,1.0,3318129.0,1444220522.0
108765587.0,92795.0,120878.1,1139.0,1500.0,0.0,3218797.0,1570369626.0
148551947.0,145702.0,120878.1,1139.0,1500.0,0.0,3218797.0,1570369626.0
84083696.0,138265.0,120878.1,1139.0,1500.0,0.0,3218797.0,1570369626.0
84708049.0,142540.0,120878.1,1139.0,1500.0,0.0,3218797.0,1570369626.0
84055259.0,198860.0,120878.1,1139.0,1500.0,0.0,3218797.0,1570369626.0
83009123.0,174199.0,120878.1,1139.0,1500.0,0.0,3218797.0,1570369626.0
34544318.0,66216.0,89070.35,377.0,864.0,5.0,3201729.0,924042436.0
53604907.0,107680.0,89070.35,377.0,864.0,5.0,3201729.0,924042436.0
30272655.0,103081.0,89070.35,377.0,864.0,5.0,3201729.0,924042436.0
25408410.0,110658.0,89070.35,377.0,864.0,5.0,3201729.0,924042436.0
24314205.0,145047.0,89070.35,377.0,864.0,5.0,3201729.0,924042436.0
33717204.0,135227.0,89070.35,377.0,864.0,5.0,3201729.0,924042436.0
342897302.0,86105.0,110516.75,1542.0,2549.0,1.0,3432046.0,3043232760.0
447101382.0,114678.0,110516.75,1542.0,2549.0,1.0,3432046.0,3043232760.0
286922063.0,105227.0,110516.75,1542.0,2549.0,1.0,3432046.0,3043232760.0
250617434.0,109938.0,110516.75,1542.0,2549.0,1.0,3432046.0,3043232760.0
312066592.0,181090.0,110516.75,1542.0,2549.0,1.0,3432046.0,3043232760.0
273541994.0,208515.0,110516.75,1542.0,2549.0,1.0,3432046.0,3043232760.0
51605226.0,38897.0,49336.45,2628.0,1003.0,4.0,3347336.0,1056500384.0
68868582.0,44324.0,49336.45,2628.0,1003.0,4.0,3347336.0,1056500384.0
30186528.0,41761.0,49336.45,2628.0,1003.0,4.0,3347336.0,1056500384.0
29386422.0,47167.0,49336.45,2628.0,1003.0,4.0,3347336.0,1056500384.0
23355122.0,81676.0,49336.45,2628.0,1003.0,4.0,3347336.0,1056500384.0
2365389.0,100890.0,49336.45,2628.0,1003.0,4.0,3347336.0,1056500384.0
206655084.0,33076.0,42928.0,10837.0,353.0,15.0,4853527.0,539131517.0
288359563.0,58906.0,42928.0,10837.0,353.0,15.0,4853527.0,539131517.0
181704521.0,47516.0,42928.0,10837.0,353.0,15.0,4853527.0,539131517.0
185119854.0,48204.0,42928.0,10837.0,353.0,15.0,4853527.0,539131517.0
227671775.0,66241.0,42928.0,10837.0,353.0,15.0,4853527.0,539131517.0
65661478.0,57935.0,42928.0,10837.0,353.0,15.0,4853527.0,539131517.0
59798636.0,85787.0,105081.05,578.0,1080.0,2.0,3250531.0,1119489213.0
85322556.0,114589.0,105081.05,578.0,1080.0,2.0,3250531.0,1119489213.0
49425747.0,94596.0,105081.05,578.0,1080.0,2.0,3250531.0,1119489213.0
48939979.0,100479.0,105081.05,578.0,1080.0,2.0,3250531.0,1119489213.0
78574121.0,159671.0,105081.05,578.0,1080.0,2.0,3250531.0,1119489213.0
18774384.0,191017.0,105081.05,578.0,1080.0,2.0,3250531.0,1119489213.0
91180882.0,17333.0,19718.15,148.0,340.0,0.0,2809700.0,275630230.0
118941730.0,23243.0,19718.15,148.0,340.0,0.0,2809700.0,275630230.0
56562068.0,19241.0,19718.15,148.0,340.0,0.0,2809700.0,275630230.0
61545284.0,20678.0,19718.15,148.0,340.0,0.0,2809700.0,275630230.0
70704840.0,30126.0,19718.15,148.0,340.0,0.0,2809700.0,275630230.0
39307561.0,33295.0,19718.15,148.0,340.0,0.0,2809700.0,275630230.0
195698180.0,55428.0,61193.65,361.0,907.0,4.0,3081543.0,895864770.0
258709345.0,75437.0,61193.65,361.0,907.0,4.0,3081543.0,895864770.0
150017166.0,55888.0,61193.65,361.0,907.0,4.0,3081543.0,895864770.0
144094524.0,55831.0,61193.65,361.0,907.0,4.0,3081543.0,895864770.0
174310712.0,87602.0,61193.65,361.0,907.0,4.0,3081543.0,895864770.0
117848997.0,105983.0,61193.65,361.0,907.0,4.0,3081543.0,895864770.0
168170867.0,105346.0,130030.3,1556.0,1912.0,9.0,3091267.0,1995713025.0
249869511.0,101551.0,130030.3,1556.0,1912.0,9.0,3091267.0,1995713025.0
121649201.0,79326.0,130030.3,1556.0,1912.0,9.0,3091267.0,1995713025.0
151360897.0,92358.0,130030.3,1556.0,1912.0,9.0,3091267.0,1995713025.0
149280880.0,214930.0,130030.3,1556.0,1912.0,9.0,3091267.0,1995713025.0
114290708.0,325058.0,130030.3,1556.0,1912.0,9.0,3091267.0,1995713025.0
103455635.0,65470.0,88723.75,444.0,904.0,2.0,3616235.0,1239122785.0
139133104.0,119183.0,88723.75,444.0,904.0,2.0,3616235.0,1239122785.0
68560944.0,104026.0,88723.75,444.0,904.0,2.0,3616235.0,1239122785.0
64054755.0,104950.0,88723.75,444.0,904.0,2.0,3616235.0,1239122785.0
81378962.0,131100.0,88723.75,444.0,904.0,2.0,3616235.0,1239122785.0
68269726.0,133461.0,88723.75,444.0,904.0,2.0,3616235.0,1239122785.0
310324903.0,258045.0,298766.85,2179.0,3681.0,7.0,4023815.0,3923283050.0
413097450.0,385430.0,298766.85,2179.0,3681.0,7.0,4023815.0,3923283050.0
186685812.0,253315.0,298766.85,2179.0,3681.0,7.0,4023815.0,3923283050.0
197041131.0,237598.0,298766.85,2179.0,3681.0,7.0,4023815.0,3923283050.0
189261292.0,396602.0,298766.85,2179.0,3681.0,7.0,4023815.0,3923283050.0
146645261.0,504896.0,298766.85,2179.0,3681.0,7.0,4023815.0,3923283050.0
49913854.0,52380.0,67274.4,494.0,797.0,16.0,3250126.0,402347163.0
72672234.0,63822.0,67274.4,494.0,797.0,16.0,3250126.0,402347163.0
41793923.0,55169.0,67274.4,494.0,797.0,16.0,3250126.0,402347163.0
48728897.0,60132.0,67274.4,494.0,797.0,16.0,3250126.0,402347163.0
63476616.0,110778.0,67274.4,494.0,797.0,16.0,3250126.0,402347163.0
29837405.0,134337.0,67274.4,494.0,797.0,16.0,3250126.0,402347163.0
822763518.0,248865.0,267745.45,1724.0,3441.0,49.0,3135357.0,7111260999.0
960424367.0,307337.0,267745.45,1724.0,3441.0,49.0,3135357.0,7111260999.0
418919949.0,215955.0,267745.45,1724.0,3441.0,49.0,3135357.0,7111260999.0
414347318.0,221520.0,267745.45,1724.0,3441.0,49.0,3135357.0,7111260999.0
538252088.0,395241.0,267745.45,1724.0,3441.0,49.0,3135357.0,7111260999.0
436034418.0,499401.0,267745.45,1724.0,3441.0,49.0,3135357.0,7111260999.0
512996238.0,22317.0,22318.5,268.0,2418.0,14.0,3614875.0,798255194.0
676669331.0,24638.0,22318.5,268.0,2418.0,14.0,3614875.0,798255194.0
254614150.0,16660.0,22318.5,268.0,2418.0,14.0,3614875.0,798255194.0
232038912.0,16736.0,22318.5,268.0,2418.0,14.0,3614875.0,798255194.0
256178069.0,32502.0,22318.5,268.0,2418.0,14.0,3614875.0,798255194.0
277782879.0,44236.0,22318.5,268.0,2418.0,14.0,3614875.0,798255194.0
864565199.0,288252.0,358285.2,12723.0,2397.0,107.0,3218459.0,3814667562.0
1054141140.0,518606.0,358285.2,12723.0,2397.0,107.0,3218459.0,3814667562.0
536418009.0,433957.0,358285.2,12723.0,2397.0,107.0,3218459.0,3814667562.0
633844592.0,423985.0,358285.2,12723.0,2397.0,107.0,3218459.0,3814667562.0
926687622.0,541934.0,358285.2,12723.0,2397.0,107.0,3218459.0,3814667562.0
643983055.0,466416.0,358285.2,12723.0,2397.0,107.0,3218459.0,3814667562.0
311547624.0,252338.0,343819.45,6518.0,1777.0,44.0,3602514.0,2489687551.0
444870173.0,572079.0,343819.45,6518.0,1777.0,44.0,3602514.0,2489687551.0
306778654.0,463306.0,343819.45,6518.0,1777.0,44.0,3602514.0,2489687551.0
327554450.0,421451.0,343819.45,6518.0,1777.0,44.0,3602514.0,2489687551.0
343218269.0,427006.0,343819.45,6518.0,1777.0,44.0,3602514.0,2489687551.0
172671752.0,355835.0,343819.45,6518.0,1777.0,44.0,3602514.0,2489687551.0
1628486194.0,403206.0,500944.45,13076.0,3959.0,156.0,3167104.0,3373530633.0
2044270627.0,801022.0,500944.45,13076.0,3959.0,156.0,3167104.0,3373530633.0
1230221229.0,625882.0,500944.45,13076.0,3959.0,156.0,3167104.0,3373530633.0
1198380087.0,590005.0,500944.45,13076.0,3959.0,156.0,3167104.0,3373530633.0
1551344079.0,695359.0,500944.45,13076.0,3959.0,156.0,3167104.0,3373530633.0
1225248441.0,554841.0,500944.45,13076.0,3959.0,156.0,3167104.0,3373530633.0
371222541.0,172192.0,273850.75,8579.0,598.0,215.0,3837465.0,1170392552.0
643924981.0,447675.0,273850.75,8579.0,598.0,215.0,3837465.0,1170392552.0
428883636.0,411915.0,273850.75,8579.0,598.0,215.0,3837465.0,1170392552.0
465987053.0,393921.0,273850.75,8579.0,598.0,215.0,3837465.0,1170392552.0
503664857.0,378300.0,273850.75,8579.0,598.0,215.0,3837465.0,1170392552.0
153426259.0,221044.0,273850.75,8579.0,598.0,215.0,3837465.0,1170392552.0
690647855.0,149845.0,213084.4,11725.0,1367.0,75.0,3360098.0,1867827087.0
1001710694.0,297302.0,213084.4,11725.0,1367.0,75.0,3360098.0,1867827087.0
590143297.0,290540.0,213084.4,11725.0,1367.0,75.0,3360098.0,1867827087.0
