매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대1,시간대2,시간대3,시간대4,시간대5,분기_1,분기_2,분기_3,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수
356124.5507,2020,골목상권,2110960,은광여고,0,0,0,0,1,0,0,0,3,727,422,1522,16,21,106,42,8,21,7,34,14711,15250.6,13496.5,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
256024.177,2020,골목상권,2110961,언주역 3번,0,0,0,0,1,0,0,0,7,2163,1335,962,56,0,231,194,84,53,12,94,148546,126002.6,98031.5,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
132037.8732,2020,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,0,0,0,3,1684,860,780,45,3,173,147,100,27,13,133,58382,60664.6,54909.5,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
250299.9565,2020,골목상권,2110965,언주역 6번,0,0,0,0,1,0,0,0,6,2245,1500,1139,65,14,323,214,91,41,17,6,138027,125045.8,100568.5,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
143561.7174,2020,골목상권,2110966,논현2동주민센터,0,0,0,0,1,0,0,0,6,2864,1577,1637,60,12,139,216,69,132,116,158,317830,261039.0,187422.5,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0
393814.1473,2020,골목상권,2110967,역삼역 8번,0,0,0,0,1,0,0,0,9,1279,864,377,33,3,211,83,61,9,4,22,99352,94742.2,69596.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0
601352.3768,2020,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,0,0,9,3870,2549,1542,131,34,725,636,125,68,27,48,131149,131744.8,111778.5,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0
272901.3587,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,0,0,1,0,0,0,3,1921,1003,2628,55,0,223,122,169,90,16,4,32031,36348.2,32533.0,2,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0
234692.1721,2020,골목상권,2110974,언주중학교,0,0,0,0,1,0,0,0,6,1513,796,292,58,4,186,161,60,23,20,88,103731,101708.4,94135.5,2,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0
523843.6069,2020,골목상권,2110975,매봉역 1번,0,0,0,0,1,0,0,0,6,890,353,10837,25,1,20,49,10,9,19,142,51402,39603.6,37968.0,12,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,87922
188577.5072,2020,골목상권,2110976,언북초등학교,0,0,0,0,1,0,0,0,6,2022,1080,578,56,0,63,179,110,70,55,51,135400,114801.2,101734.5,2,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0
125054.8744,2020,골목상권,2110977,논현로18길,0,0,0,0,1,0,0,0,9,691,340,148,16,2,30,56,25,6,0,0,21423,17884.0,14711.5,0,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0
164633.2391,2020,골목상권,2110980,개포지구대옆,0,0,0,0,1,0,0,0,3,2629,1125,663,77,9,153,231,220,22,12,54,87657,84460.8,76034.0,1,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0
302034.8889,2020,골목상권,2110981,국악고교사거리,0,0,0,0,1,0,0,0,9,2118,907,361,55,14,127,219,196,12,12,0,82574,67165.8,63112.0,2,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,20671
146013.1268,2020,골목상권,2110982,강남구보훈회관,0,0,0,0,1,0,0,0,3,827,406,166,22,4,104,61,21,6,7,3,31458,29460.0,30299.0,1,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0
1242315.109,2020,골목상권,2110983,국립국악고등학교,0,0,0,0,1,0,0,0,3,2703,1231,783,66,10,167,234,131,48,11,10,66412,64339.6,62863.0,3,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,0
240441.1658,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,0,0,1,0,0,0,12,4267,1912,1556,106,27,365,331,208,76,25,35,110698,136237.4,134354.5,10,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,3396
395698.221,2020,골목상권,2110985,청담근린공원,0,0,0,0,1,0,0,0,3,956,480,1338,27,0,14,44,37,37,5,102,47356,41310.8,37607.5,1,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0
218209.6232,2020,골목상권,2110988,청담역 3번,0,0,0,0,1,0,0,0,3,1289,463,1594,21,0,0,2,2,4,13,324,35117,29880.0,29929.5,2,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0
182140.3792,2020,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,0,0,0,9,1588,904,444,60,2,281,245,106,41,8,4,116989,101556.8,81554.0,1,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0
211681.8587,2020,골목상권,2110992,도곡초등학교,0,0,0,0,1,0,0,0,18,7894,3681,2179,205,7,703,587,321,165,73,102,329549,254919.8,284296.5,3,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0
101809.2681,2020,골목상권,2110994,개포고등학교,0,0,0,0,1,0,0,0,6,1777,797,494,57,2,93,116,60,31,3,57,79068,86070.2,81914.0,18,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0
251639.1051,2020,골목상권,2110995,봉은사역 4번,0,0,0,0,1,0,0,0,3,2802,1097,5085,70,1,44,42,28,41,16,721,84446,76774.4,76557.5,5,147.0,1.0,66.0,113.0,64.0,91.0,75.0,3295.0,6876
134586.9348,2020,골목상권,2110996,대치2동주민센터,0,0,0,0,1,0,0,0,3,1430,682,1959,65,0,6,18,40,80,45,336,138867,102892.2,101402.0,8,212.0,5.0,212.0,342.0,182.0,162.0,110.0,3659.0,16437
448348.7484,2020,골목상권,2110997,대청초등학교,0,0,0,0,1,0,0,0,21,7187,3441,1724,133,0,139,432,164,37,28,36,367604,392765.0,379994.0,45,203.0,1.0,198.0,1025.0,630.0,445.0,202.0,1739.0,147240
409603.4438,2020,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,0,0,0,6,3177,2401,268,2,0,1,5,10,0,1,0,14134,11517.4,12334.5,10,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,55631
20250.00725,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,0,0,1,0,0,0,3,444,201,39,0,0,0,0,0,0,0,0,14184,7934.2,7073.5,3,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,3437
52863.59783,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,0,0,0,3,317,0,317,0,0,0,0,0,0,0,0,75,44.4,105.0,5,,,,,,,,,3125
348991.7907,2021,골목상권,2110949,한남IC,0,0,0,0,1,1,0,0,6,564,281,1683,5,0,5,10,15,6,4,72,59464,46561.0,38949.5,3,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0
197820.9741,2021,골목상권,2110951,신사은행나무공원,0,0,0,0,1,1,0,0,3,979,574,273,16,3,77,37,7,11,3,23,104371,88718.0,72744.0,1,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0
209946.337,2021,골목상권,2110952,논현목련공원,0,0,0,0,1,1,0,0,3,868,571,117,27,0,120,93,26,13,2,3,26072,26127.0,26015.0,2,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0
133324.4519,2021,골목상권,2110954,국기원,0,0,0,0,1,1,0,0,3,448,303,636,3,0,28,2,3,0,0,1,111894,56907.6,53001.5,3,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0
374251.3165,2021,골목상권,2110955,논현초등학교,0,0,0,0,1,1,0,0,29,7089,4515,3430,182,20,938,611,151,104,91,141,441091,418285.4,390410.5,12,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0
331451.0315,2021,골목상권,2110957,언북중학교,0,0,0,0,1,1,0,0,6,1761,1088,1251,50,1,120,168,116,24,54,46,151825,146781.2,96257.5,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0
236973.0667,2021,골목상권,2110958,역삼역 4번,0,0,0,0,1,1,0,0,3,861,544,994,29,4,151,61,24,8,16,26,70581,64035.4,38382.0,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0
117572.7185,2021,골목상권,2110959,신구중학교,0,0,0,0,1,1,0,0,3,361,170,271,2,0,0,0,0,0,3,79,21532,16858.4,13093.0,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0
337475.8852,2021,골목상권,2110960,은광여고,0,0,0,0,1,1,0,0,3,727,422,1522,16,21,106,42,8,21,7,34,14672,15055.0,13998.5,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
287163.8143,2021,골목상권,2110961,언주역 3번,0,0,0,0,1,1,0,0,7,2163,1335,962,56,0,231,194,84,53,12,94,202772,173155.2,145304.5,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
128055.8074,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,1,0,0,3,1684,860,780,45,3,173,147,100,27,13,133,53145,54335.4,48511.0,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
255329.837,2021,골목상권,2110965,언주역 6번,0,0,0,0,1,1,0,0,6,2245,1500,1139,65,14,323,214,91,41,17,6,134241,123456.8,97052.5,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
134598.987,2021,골목상권,2110966,논현2동주민센터,0,0,0,0,1,1,0,0,6,2864,1577,1637,60,12,139,216,69,132,116,158,345854,276793.0,193169.0,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0
385326.4519,2021,골목상권,2110967,역삼역 8번,0,0,0,0,1,1,0,0,9,1279,864,377,33,3,211,83,61,9,4,22,94699,90367.8,67438.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0
624140.1815,2021,골목상권,2110971,선정릉역 4번,0,0,0,0,1,1,0,0,9,3870,2549,1542,131,34,725,636,125,68,27,48,125120,127036.4,107818.0,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0
250664.7,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,0,0,1,1,0,0,3,1921,1003,2628,55,0,223,122,169,90,16,4,35475,40143.2,35780.0,2,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0
233357.3963,2021,골목상권,2110974,언주중학교,0,0,0,0,1,1,0,0,6,1513,796,292,58,4,186,161,60,23,20,88,113555,109818.2,102402.5,2,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0
512828.7444,2021,골목상권,2110975,매봉역 1번,0,0,0,0,1,1,0,0,6,890,353,10837,25,1,20,49,10,9,19,142,56943,42377.2,40289.5,12,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,44941
192875.1259,2021,골목상권,2110976,언북초등학교,0,0,0,0,1,1,0,0,6,2022,1080,578,56,0,63,179,110,70,55,51,132193,113018.8,99031.5,2,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0
122130.9284,2021,골목상권,2110977,논현로18길,0,0,0,0,1,1,0,0,9,691,340,148,16,2,30,56,25,6,0,0,21973,18939.4,15428.0,0,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0
143653.4778,2021,골목상권,2110980,개포지구대옆,0,0,0,0,1,1,0,0,3,2629,1125,663,77,9,153,231,220,22,12,54,82677,77951.6,70725.0,1,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0
295884.9333,2021,골목상권,2110981,국악고교사거리,0,0,0,0,1,1,0,0,9,2118,907,361,55,14,127,219,196,12,12,0,82315,65946.4,60562.5,2,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,3395
155203.8185,2021,골목상권,2110982,강남구보훈회관,0,0,0,0,1,1,0,0,3,827,406,166,22,4,104,61,21,6,7,3,28324,27183.6,27772.0,1,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0
1217231.215,2021,골목상권,2110983,국립국악고등학교,0,0,0,0,1,1,0,0,3,2703,1231,783,66,10,167,234,131,48,11,10,68094,66712.2,66143.0,3,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,4749
346445.7958,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,0,0,1,1,0,0,8,4267,1912,1556,106,27,365,331,208,76,25,35,107175,138699.0,136036.5,10,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,3164
442714.3556,2021,골목상권,2110985,청담근린공원,0,0,0,0,1,1,0,0,3,956,480,1338,27,0,14,44,37,37,5,102,43609,37171.4,33350.0,1,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0
227011.563,2021,골목상권,2110988,청담역 3번,0,0,0,0,1,1,0,0,3,1289,463,1594,21,0,0,2,2,4,13,324,34861,28352.6,28226.0,2,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0
174677.5642,2021,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,1,0,0,9,1588,904,444,60,2,281,245,106,41,8,4,122948,107167.4,86481.0,1,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0
198632.6759,2021,골목상권,2110992,도곡초등학교,0,0,0,0,1,1,0,0,18,7894,3681,2179,205,7,703,587,321,165,73,102,323539,256594.8,279206.5,3,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0
112924.8241,2021,골목상권,2110994,개포고등학교,0,0,0,0,1,1,0,0,6,1777,797,494,57,2,93,116,60,31,3,57,74548,81282.8,77705.5,18,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0
235282.4889,2021,골목상권,2110995,봉은사역 4번,0,0,0,0,1,1,0,0,3,2802,1097,5085,70,1,44,42,28,41,16,721,83274,76870.0,75101.5,5,147.0,1.0,66.0,113.0,64.0,91.0,75.0,3295.0,6157
166449.9481,2021,골목상권,2110996,대치2동주민센터,0,0,0,0,1,1,0,0,3,1430,682,1959,65,0,6,18,40,80,45,336,126668,96862.6,94865.0,8,212.0,5.0,212.0,342.0,182.0,162.0,110.0,3659.0,15585
441527.3302,2021,골목상권,2110997,대청초등학교,0,0,0,0,1,1,0,0,21,7187,3441,1724,133,0,139,432,164,37,28,36,376465,402343.0,388401.0,45,203.0,1.0,198.0,1025.0,630.0,445.0,202.0,1739.0,134903
456508.7148,2021,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,1,0,0,6,3177,2401,268,2,0,1,5,10,0,1,0,13955,11417.2,12123.5,10,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,76175
49763.92963,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,0,0,1,1,0,0,3,444,201,39,0,0,0,0,0,0,0,0,14068,7879.6,7199.0,3,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,2790
60874.11111,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,1,0,0,3,317,0,317,0,0,0,0,0,0,0,0,69,27.6,96.0,5,,,,,,,,,3047
383454.2289,2021,골목상권,2110949,한남IC,0,0,0,0,1,0,1,0,6,564,281,1683,5,0,5,10,15,6,4,72,63933,49102.8,40226.0,3,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0
129050.6401,2021,골목상권,2110951,신사은행나무공원,0,0,0,0,1,0,1,0,4,979,574,273,16,3,77,37,7,11,3,23,100669,84468.2,68540.0,1,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0
235355.4945,2021,골목상권,2110952,논현목련공원,0,0,0,0,1,0,1,0,3,868,571,117,27,0,120,93,26,13,2,3,25712,26030.2,25586.5,2,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0
109386.8104,2021,골목상권,2110954,국기원,0,0,0,0,1,0,1,0,4,448,303,636,3,0,28,2,3,0,0,1,130227,63287.8,59592.0,3,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0
345697.2469,2021,골목상권,2110955,논현초등학교,0,0,0,0,1,0,1,0,30,7089,4515,3430,182,20,938,611,151,104,91,141,423282,413719.6,387919.0,12,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0
300203.0128,2021,골목상권,2110957,언북중학교,0,0,0,0,1,0,1,0,6,1761,1088,1251,50,1,120,168,116,24,54,46,156513,154015.6,97957.0,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0
226294.7619,2021,골목상권,2110958,역삼역 4번,0,0,0,0,1,0,1,0,3,861,544,994,29,4,151,61,24,8,16,26,71365,63935.0,38053.5,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0
165375.3883,2021,골목상권,2110959,신구중학교,0,0,0,0,1,0,1,0,3,361,170,271,2,0,0,0,0,0,3,79,25013,18927.8,15359.0,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0
292878.8315,2021,골목상권,2110960,은광여고,0,0,0,0,1,0,1,0,3,727,422,1522,16,21,106,42,8,21,7,34,15380,17158.8,15174.0,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
214933.9988,2021,골목상권,2110961,언주역 3번,0,0,0,0,1,0,1,0,9,2163,1335,962,56,0,231,194,84,53,12,94,229175,200280.2,159479.5,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
152785.2674,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,0,1,0,3,1684,860,780,45,3,173,147,100,27,13,133,47685,50249.8,44176.0,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
251538.652,2021,골목상권,2110965,언주역 6번,0,0,0,0,1,0,1,0,3,2245,1500,1139,65,14,323,214,91,41,17,6,134908,124427.2,98746.0,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
133962.2308,2021,골목상권,2110966,논현2동주민센터,0,0,0,0,1,0,1,0,6,2864,1577,1637,60,12,139,216,69,132,116,158,354280,286814.6,203277.0,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0
329340.3651,2021,골목상권,2110967,역삼역 8번,0,0,0,0,1,0,1,0,9,1279,864,377,33,3,211,83,61,9,4,22,95506,92800.2,68578.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0
567309.4762,2021,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,1,0,9,3870,2549,1542,131,34,725,636,125,68,27,48,118168,122304.0,102460.0,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0
264507.1538,2021,골목상권,2110972,강남세브란스병원미래의학연구센터,0,0,0,0,1,0,1,0,3,1921,1003,2628,55,0,223,122,169,90,16,4,34176,39572.4,34628.0,2,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0
197408.2692,2021,골목상권,2110974,언주중학교,0,0,0,0,1,0,1,0,6,1513,796,292,58,4,186,161,60,23,20,88,113494,111938.6,102342.5,2,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0
452318.4851,2021,골목상권,2110975,매봉역 1번,0,0,0,0,1,0,1,0,7,890,353,10837,25,1,20,49,10,9,19,142,58350,43931.2,41035.5,12,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,32260
175200.8187,2021,골목상권,2110976,언북초등학교,0,0,0,0,1,0,1,0,6,2022,1080,578,56,0,63,179,110,70,55,51,132104,113871.4,98528.5,2,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0
123252.1917,2021,골목상권,2110977,논현로18길,0,0,0,0,1,0,1,0,9,691,340,148,16,2,30,56,25,6,0,0,21059,18264.2,14834.5,0,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0
136930.4945,2021,골목상권,2110980,개포지구대옆,0,0,0,0,1,0,1,0,3,2629,1125,663,77,9,153,231,220,22,12,54,78345,74523.6,66393.5,1,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0
274627.1465,2021,골목상권,2110981,국악고교사거리,0,0,0,0,1,0,1,0,9,2118,907,361,55,14,127,219,196,12,12,0,79626,65029.2,60333.5,2,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,0
162463.9231,2021,골목상권,2110982,강남구보훈회관,0,0,0,0,1,0,1,0,3,827,406,166,22,4,104,61,21,6,7,3,27872,28177.6,28496.5,1,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0
1208379.484,2021,골목상권,2110983,국립국악고등학교,0,0,0,0,1,0,1,0,3,2703,1231,783,66,10,167,234,131,48,11,10,58600,56425.0,55269.5,3,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,4572
423252.4304,2021,골목상권,2110984,포이초등학교(개포목련어린이공원),0,0,0,0,1,0,1,0,6,4267,1912,1556,106,27,365,331,208,76,25,35,104007,138650.4,133198.5,10,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,3193
370874.0549,2021,골목상권,2110985,청담근린공원,0,0,0,0,1,0,1,0,3,956,480,1338,27,0,14,44,37,37,5,102,42433,37006.4,34102.5,1,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0
229537.6154,2021,골목상권,2110988,청담역 3번,0,0,0,0,1,0,1,0,3,1289,463,1594,21,0,0,2,2,4,13,324,35376,28681.0,28646.0,2,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0
183541.7998,2021,골목상권,2110989,대치동아우편취급국,0,0,0,0,1,0,1,0,9,1588,904,444,60,2,281,245,106,41,8,4,126277,108986.0,87126.5,1,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0
197417.862,2021,골목상권,2110992,도곡초등학교,0,0,0,0,1,0,1,0,18,7894,3681,2179,205,7,703,587,321,165,73,102,330411,252357.2,285247.0,3,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0
108036.1081,2021,골목상권,2110994,개포고등학교,0,0,0,0,1,0,1,0,6,1777,797,494,57,2,93,116,60,31,3,57,68905,81889.2,74555.0,18,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0
244033.5897,2021,골목상권,2110995,봉은사역 4번,0,0,0,0,1,0,1,0,3,2802,1097,5085,70,1,44,42,28,41,16,721,82668,77652.2,76840.0,5,147.0,1.0,66.0,113.0,64.0,91.0,75.0,3295.0,6745
158681.381,2021,골목상권,2110996,대치2동주민센터,0,0,0,0,1,0,1,0,3,1430,682,1959,65,0,6,18,40,80,45,336,145816,106751.4,105349.0,8,212.0,5.0,212.0,342.0,182.0,162.0,110.0,3659.0,17361
392598.0464,2021,골목상권,2110997,대청초등학교,0,0,0,0,1,0,1,0,18,7187,3441,1724,133,0,139,432,164,37,28,36,353266,376906.6,363480.0,45,203.0,1.0,198.0,1025.0,630.0,445.0,202.0,1739.0,131046
398753.1264,2021,골목상권,2110999,윗방죽마을공원,0,0,0,0,1,0,1,0,6,3177,2401,268,2,0,1,5,10,0,1,0,13696,11512.6,12221.5,10,30.0,0.0,1.0,26.0,67.0,257.0,303.0,1632.0,77103
29955.89377,2021,골목상권,2111000,대왕초등학교(세곡동사거리서남측),0,0,0,0,1,0,1,0,3,444,201,39,0,0,0,0,0,0,0,0,14130,8022.2,7526.5,3,12.0,0.0,0.0,19.0,62.0,225.0,295.0,373.0,3473
65261.80586,2021,골목상권,2111002,한국교통안전공단 강남자동차검사소,0,0,0,0,1,0,1,0,3,317,0,317,0,0,0,0,0,0,0,0,138,163.2,178.5,5,,,,,,,,,3484
393565.7899,2021,골목상권,2110949,한남IC,0,0,0,0,1,0,0,1,6,564,281,1683,5,0,5,10,15,6,4,72,64383,51649.0,42591.5,3,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0
212998.1304,2021,골목상권,2110951,신사은행나무공원,0,0,0,0,1,0,0,1,3,979,574,273,16,3,77,37,7,11,3,23,85656,74558.8,62346.5,1,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0
270556.4094,2021,골목상권,2110952,논현목련공원,0,0,0,0,1,0,0,1,3,868,571,117,27,0,120,93,26,13,2,3,27131,27283.4,26936.5,2,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0
144917.4638,2021,골목상권,2110954,국기원,0,0,0,0,1,0,0,1,3,448,303,636,3,0,28,2,3,0,0,1,104733,55940.8,52404.0,3,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0
384362.8102,2021,골목상권,2110955,논현초등학교,0,0,0,0,1,0,0,1,28,7089,4515,3430,182,20,938,611,151,104,91,141,425187,411667.6,384060.0,12,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0
417075.1359,2021,골목상권,2110957,언북중학교,0,0,0,0,1,0,0,1,6,1761,1088,1251,50,1,120,168,116,24,54,46,145936,144719.6,96910.5,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0
227726.058,2021,골목상권,2110958,역삼역 4번,0,0,0,0,1,0,0,1,3,861,544,994,29,4,151,61,24,8,16,26,63079,56836.8,33553.0,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0
182610.4601,2021,골목상권,2110959,신구중학교,0,0,0,0,1,0,0,1,3,361,170,271,2,0,0,0,0,0,3,79,20228,15443.4,13083.5,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0
388862.1159,2021,골목상권,2110960,은광여고,0,0,0,0,1,0,0,1,3,727,422,1522,16,21,106,42,8,21,7,34,14596,14957.8,14539.0,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0
345121.4312,2021,골목상권,2110961,언주역 3번,0,0,0,0,1,0,0,1,9,2163,1335,962,56,0,231,194,84,53,12,94,124522,116776.6,83955.0,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0
155593.9022,2021,골목상권,2110963,역삼월드메르디앙아파트,0,0,0,0,1,0,0,1,3,1684,860,780,45,3,173,147,100,27,13,133,53699,54504.4,46482.0,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0
296333.7101,2021,골목상권,2110965,언주역 6번,0,0,0,0,1,0,0,1,3,2245,1500,1139,65,14,323,214,91,41,17,6,133291,123431.8,96792.5,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0
135994.7663,2021,골목상권,2110966,논현2동주민센터,0,0,0,0,1,0,0,1,6,2864,1577,1637,60,12,139,216,69,132,116,158,321086,269429.4,195853.0,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0
352314.5725,2021,골목상권,2110967,역삼역 8번,0,0,0,0,1,0,0,1,9,1279,864,377,33,3,211,83,61,9,4,22,96022,94148.8,69401.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0
680018.4928,2021,골목상권,2110971,선정릉역 4번,0,0,0,0,1,0,0,1,9,3870,2549,1542,131,34,725,636,125,68,27,48,97367,100166.4,87818.0,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0
