기준_년,기준_분기,상권_구분_코드_명,상권_코드,상권_코드_명,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,시간대,시간대_매출금액,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,연령대_10_직장인구_비율,연령대_20_직장인구_비율,연령대_30_직장인구_비율,연령대_40_직장인구_비율,연령대_50_직장인구_비율,연령대_60_이상_직장_인구_비율,총_상주인구_수,연령대_10_상주인구_비율,연령대_20_상주인구_비율,연령대_30_상주인구_비율,연령대_40_상주인구_비율,연령대_50_상주인구_비율,연령대_60_이상_상주인구_비율,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,영역_면적
2022,3,발달상권,3120186,가로수길,11680.0,강남구,11680510.0,신사동,17~21,444870173.0,572079.0,372244.4,315394.5,6518.0,0.002915004602638846,0.20190242405645903,0.3272476219699294,0.24087143295489413,0.13731205891377724,0.08975145750230132,3152.0,0.1199238578680203,0.15704314720812182,0.19257614213197968,0.18686548223350255,0.13864213197969544,0.2049492385786802,1777.0,44.0,3602514.0,7.0,2489687551.0,1.0,14.0,7.0,1.0,0.0,0.0,13.0,256688.0
2022,3,발달상권,3120186,가로수길,11680.0,강남구,11680510.0,신사동,21~24,311547624.0,252338.0,372244.4,315394.5,6518.0,0.002915004602638846,0.20190242405645903,0.3272476219699294,0.24087143295489413,0.13731205891377724,0.08975145750230132,3152.0,0.1199238578680203,0.15704314720812182,0.19257614213197968,0.18686548223350255,0.13864213197969544,0.2049492385786802,1777.0,44.0,3602514.0,7.0,2489687551.0,1.0,14.0,7.0,1.0,0.0,0.0,13.0,256688.0
2022,3,발달상권,3120187,신논현역,11680.0,강남구,11680521.0,논현1동,00~06,1225248441.0,554841.0,555512.4,446376.5,13076.0,0.004894463138574488,0.27714897522178034,0.3029978586723769,0.2282043438360355,0.1279443254817987,0.05881003364943408,5512.0,0.05097968069666183,0.22514513788098695,0.2558055152394775,0.16237300435413643,0.11774310595065313,0.18795355587808418,3959.0,156.0,3167104.0,7.0,3373530633.0,5.0,33.0,0.0,0.0,9.0,3.0,28.0,382392.0
2022,3,발달상권,3120187,신논현역,11680.0,강남구,11680521.0,논현1동,06~11,1551344079.0,695359.0,555512.4,446376.5,13076.0,0.004894463138574488,0.27714897522178034,0.3029978586723769,0.2282043438360355,0.1279443254817987,0.05881003364943408,5512.0,0.05097968069666183,0.22514513788098695,0.2558055152394775,0.16237300435413643,0.11774310595065313,0.18795355587808418,3959.0,156.0,3167104.0,7.0,3373530633.0,5.0,33.0,0.0,0.0,9.0,3.0,28.0,382392.0
2022,3,발달상권,3120187,신논현역,11680.0,강남구,11680521.0,논현1동,11~14,1198380087.0,590005.0,555512.4,446376.5,13076.0,0.004894463138574488,0.27714897522178034,0.3029978586723769,0.2282043438360355,0.1279443254817987,0.05881003364943408,5512.0,0.05097968069666183,0.22514513788098695,0.2558055152394775,0.16237300435413643,0.11774310595065313,0.18795355587808418,3959.0,156.0,3167104.0,7.0,3373530633.0,5.0,33.0,0.0,0.0,9.0,3.0,28.0,382392.0
2022,3,발달상권,3120187,신논현역,11680.0,강남구,11680521.0,논현1동,14~17,1230221229.0,625882.0,555512.4,446376.5,13076.0,0.004894463138574488,0.27714897522178034,0.3029978586723769,0.2282043438360355,0.1279443254817987,0.05881003364943408,5512.0,0.05097968069666183,0.22514513788098695,0.2558055152394775,0.16237300435413643,0.11774310595065313,0.18795355587808418,3959.0,156.0,3167104.0,7.0,3373530633.0,5.0,33.0,0.0,0.0,9.0,3.0,28.0,382392.0
2022,3,발달상권,3120187,신논현역,11680.0,강남구,11680521.0,논현1동,17~21,2044270627.0,801022.0,555512.4,446376.5,13076.0,0.004894463138574488,0.27714897522178034,0.3029978586723769,0.2282043438360355,0.1279443254817987,0.05881003364943408,5512.0,0.05097968069666183,0.22514513788098695,0.2558055152394775,0.16237300435413643,0.11774310595065313,0.18795355587808418,3959.0,156.0,3167104.0,7.0,3373530633.0,5.0,33.0,0.0,0.0,9.0,3.0,28.0,382392.0
2022,3,발달상권,3120187,신논현역,11680.0,강남구,11680521.0,논현1동,21~24,1628486194.0,403206.0,555512.4,446376.5,13076.0,0.004894463138574488,0.27714897522178034,0.3029978586723769,0.2282043438360355,0.1279443254817987,0.05881003364943408,5512.0,0.05097968069666183,0.22514513788098695,0.2558055152394775,0.16237300435413643,0.11774310595065313,0.18795355587808418,3959.0,156.0,3167104.0,7.0,3373530633.0,5.0,33.0,0.0,0.0,9.0,3.0,28.0,382392.0
2022,3,발달상권,3120188,압구정역,11680.0,강남구,11680510.0,신사동,00~06,153426259.0,221044.0,309881.0,237820.5,8579.0,0.015619536076465788,0.25690639934724324,0.25014570462757896,0.18067373819792518,0.15316470451101527,0.14348991723977153,1129.0,0.13906111603188662,0.13906111603188662,0.1886625332152347,0.1753764393268379,0.12400354295837024,0.23383525243578387,598.0,215.0,3837465.0,8.0,1170392552.0,2.0,17.0,0.0,0.0,0.0,0.0,15.0,251746.0
2022,3,발달상권,3120188,압구정역,11680.0,강남구,11680510.0,신사동,06~11,503664857.0,378300.0,309881.0,237820.5,8579.0,0.015619536076465788,0.25690639934724324,0.25014570462757896,0.18067373819792518,0.15316470451101527,0.14348991723977153,1129.0,0.13906111603188662,0.13906111603188662,0.1886625332152347,0.1753764393268379,0.12400354295837024,0.23383525243578387,598.0,215.0,3837465.0,8.0,1170392552.0,2.0,17.0,0.0,0.0,0.0,0.0,15.0,251746.0
2022,3,발달상권,3120188,압구정역,11680.0,강남구,11680510.0,신사동,11~14,465987053.0,393921.0,309881.0,237820.5,8579.0,0.015619536076465788,0.25690639934724324,0.25014570462757896,0.18067373819792518,0.15316470451101527,0.14348991723977153,1129.0,0.13906111603188662,0.13906111603188662,0.1886625332152347,0.1753764393268379,0.12400354295837024,0.23383525243578387,598.0,215.0,3837465.0,8.0,1170392552.0,2.0,17.0,0.0,0.0,0.0,0.0,15.0,251746.0
2022,3,발달상권,3120188,압구정역,11680.0,강남구,11680510.0,신사동,14~17,428883636.0,411915.0,309881.0,237820.5,8579.0,0.015619536076465788,0.25690639934724324,0.25014570462757896,0.18067373819792518,0.15316470451101527,0.14348991723977153,1129.0,0.13906111603188662,0.13906111603188662,0.1886625332152347,0.1753764393268379,0.12400354295837024,0.23383525243578387,598.0,215.0,3837465.0,8.0,1170392552.0,2.0,17.0,0.0,0.0,0.0,0.0,15.0,251746.0
2022,3,발달상권,3120188,압구정역,11680.0,강남구,11680510.0,신사동,17~21,643924981.0,447675.0,309881.0,237820.5,8579.0,0.015619536076465788,0.25690639934724324,0.25014570462757896,0.18067373819792518,0.15316470451101527,0.14348991723977153,1129.0,0.13906111603188662,0.13906111603188662,0.1886625332152347,0.1753764393268379,0.12400354295837024,0.23383525243578387,598.0,215.0,3837465.0,8.0,1170392552.0,2.0,17.0,0.0,0.0,0.0,0.0,15.0,251746.0
2022,3,발달상권,3120188,압구정역,11680.0,강남구,11680510.0,신사동,21~24,371222541.0,172192.0,309881.0,237820.5,8579.0,0.015619536076465788,0.25690639934724324,0.25014570462757896,0.18067373819792518,0.15316470451101527,0.14348991723977153,1129.0,0.13906111603188662,0.13906111603188662,0.1886625332152347,0.1753764393268379,0.12400354295837024,0.23383525243578387,598.0,215.0,3837465.0,8.0,1170392552.0,2.0,17.0,0.0,0.0,0.0,0.0,15.0,251746.0
2022,3,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,00~06,529241531.0,267834.0,251545.8,174623.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0,295195.0
2022,3,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,06~11,938537653.0,317997.0,251545.8,174623.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0,295195.0
2022,3,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,11~14,797788007.0,283458.0,251545.8,174623.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0,295195.0
2022,3,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,14~17,590143297.0,290540.0,251545.8,174623.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0,295195.0
2022,3,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,17~21,1001710694.0,297302.0,251545.8,174623.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0,295195.0
2022,3,발달상권,3120190,강남을지병원,11680.0,강남구,11680545.0,압구정동,21~24,690647855.0,149845.0,251545.8,174623.0,11725.0,0.0037526652452025584,0.2914285714285714,0.2756503198294243,0.2137313432835821,0.12895522388059702,0.0864818763326226,2366.0,0.1073541842772612,0.19315300084530854,0.2092138630600169,0.17878275570583263,0.12172442941673711,0.1897717666948436,1367.0,75.0,3360098.0,7.0,1867827087.0,1.0,16.0,0.0,0.0,0.0,0.0,15.0,295195.0
2022,3,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,00~06,431081885.0,361839.0,319968.6,219835.0,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,0.0,0.0,0.0,0.0,18.0,366287.0
2022,3,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,06~11,1055247942.0,435836.0,319968.6,219835.0,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,0.0,0.0,0.0,0.0,18.0,366287.0
2022,3,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,11~14,679813607.0,345137.0,319968.6,219835.0,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,0.0,0.0,0.0,0.0,18.0,366287.0
2022,3,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,14~17,524952830.0,344942.0,319968.6,219835.0,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,0.0,0.0,0.0,0.0,18.0,366287.0
2022,3,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,17~21,871057633.0,354411.0,319968.6,219835.0,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,0.0,0.0,0.0,0.0,18.0,366287.0
2022,3,발달상권,3120191,학동역,11680.0,강남구,11680521.0,논현1동,21~24,605694856.0,197350.0,319968.6,219835.0,13888.0,0.002880184331797235,0.2086693548387097,0.2713853686635945,0.21378168202764977,0.1345766129032258,0.16870679723502305,4438.0,0.06196484903109509,0.1701216764308247,0.2498873366381253,0.19558359621451105,0.1302388463271744,0.19220369535826948,2983.0,68.0,3300184.0,7.0,2887323339.0,1.0,19.0,0.0,0.0,0.0,0.0,18.0,366287.0
2022,3,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,00~06,755918397.0,392589.0,355054.2,232003.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,28.0,0.0,0.0,0.0,0.0,26.0,317600.0
2022,3,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,06~11,1345520651.0,483553.0,355054.2,232003.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,28.0,0.0,0.0,0.0,0.0,26.0,317600.0
2022,3,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,11~14,1253970069.0,379706.0,355054.2,232003.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,28.0,0.0,0.0,0.0,0.0,26.0,317600.0
2022,3,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,14~17,1081580845.0,372175.0,355054.2,232003.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,28.0,0.0,0.0,0.0,0.0,26.0,317600.0
2022,3,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,17~21,1911065622.0,387260.0,355054.2,232003.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,28.0,0.0,0.0,0.0,0.0,26.0,317600.0
2022,3,발달상권,3120192,뱅뱅사거리,11680.0,강남구,11680640.0,역삼1동,21~24,1395727019.0,223994.0,355054.2,232003.5,27363.0,0.0026312904286810656,0.2100646858897051,0.30091729707999854,0.24405218726016883,0.1590468881336111,0.08328765120783539,6623.0,0.07685338970255172,0.24399818813226634,0.30756454778801146,0.1653329306960592,0.09768986863958931,0.10856107504152197,4718.0,85.0,4243697.0,8.0,3473998985.0,2.0,28.0,0.0,0.0,0.0,0.0,26.0,317600.0
2022,3,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,00~06,114799439.0,91271.0,114420.0,75512.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,185023.0
2022,3,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,06~11,375983437.0,141972.0,114420.0,75512.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,185023.0
2022,3,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,11~14,425349602.0,143003.0,114420.0,75512.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,185023.0
2022,3,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,14~17,301543976.0,142399.0,114420.0,75512.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,185023.0
2022,3,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,17~21,398763500.0,142682.0,114420.0,75512.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,185023.0
2022,3,발달상권,3120193,도산공원교차로,11680.0,강남구,11680545.0,압구정동,21~24,183452189.0,61797.0,114420.0,75512.5,6384.0,0.002349624060150376,0.20018796992481203,0.30043859649122806,0.23386591478696742,0.15397869674185463,0.10917919799498747,1184.0,0.10557432432432433,0.14949324324324326,0.18327702702702703,0.17736486486486486,0.13513513513513514,0.2491554054054054,596.0,22.0,3265276.0,7.0,1019509440.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,185023.0
2022,3,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,00~06,460790153.0,335424.0,302823.8,211944.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,5.0,1.0,0.0,0.0,20.0,242446.0
2022,3,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,06~11,780090317.0,422439.0,302823.8,211944.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,5.0,1.0,0.0,0.0,20.0,242446.0
2022,3,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,11~14,655092737.0,333311.0,302823.8,211944.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,5.0,1.0,0.0,0.0,20.0,242446.0
2022,3,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,14~17,584725889.0,328073.0,302823.8,211944.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,5.0,1.0,0.0,0.0,20.0,242446.0
2022,3,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,17~21,936539243.0,334576.0,302823.8,211944.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,5.0,1.0,0.0,0.0,20.0,242446.0
2022,3,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,21~24,694875295.0,184185.0,302823.8,211944.0,12628.0,0.002929996832435857,0.22093759898637946,0.3327526132404181,0.22188786822933165,0.1522806461830852,0.0692112765283497,2599.0,0.05463639861485187,0.18584070796460178,0.2924201616006156,0.16737206617929973,0.1265871489034244,0.17314351673720663,1764.0,67.0,3258234.0,7.0,1889746203.0,1.0,21.0,5.0,1.0,0.0,0.0,20.0,242446.0
2022,3,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,00~06,37534281.0,136134.0,156424.8,130701.0,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,126830.0
2022,3,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,06~11,130269795.0,175850.0,156424.8,130701.0,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,126830.0
2022,3,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,11~14,137248453.0,190348.0,156424.8,130701.0,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,126830.0
2022,3,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,14~17,125107578.0,201125.0,156424.8,130701.0,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,126830.0
2022,3,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,17~21,147666912.0,229600.0,156424.8,130701.0,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,126830.0
2022,3,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,21~24,64068875.0,110471.0,156424.8,130701.0,5611.0,0.006950632685795759,0.24826234182855106,0.42666191409730886,0.19639992871145964,0.07592229549099982,0.04580288718588487,444.0,0.13288288288288289,0.1463963963963964,0.16441441441441443,0.19594594594594594,0.13513513513513514,0.22522522522522523,224.0,51.0,3256289.0,7.0,813650624.0,2.0,11.0,0.0,0.0,0.0,0.0,9.0,126830.0
2022,3,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,00~06,181989995.0,129310.0,113874.6,74551.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2022,3,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,06~11,371148906.0,152456.0,113874.6,74551.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2022,3,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,11~14,323080519.0,122925.0,113874.6,74551.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2022,3,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,14~17,255260214.0,121282.0,113874.6,74551.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2022,3,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,17~21,514534678.0,122673.0,113874.6,74551.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
2022,3,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,21~24,291414984.0,69832.0,113874.6,74551.5,9664.0,0.0015521523178807946,0.175807119205298,0.29873758278145696,0.2667632450331126,0.16670115894039736,0.0904387417218543,1453.0,0.07501720578114246,0.13007570543702685,0.18926359256710254,0.19270474879559532,0.1596696490020647,0.25326909841706813,940.0,38.0,3429613.0,7.0,401199127.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,185480.0
