기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20223,A,골목상권,3110170,동대부여고,CS300002,편의점,363180737,51210,255500495,107680242,45016891,53192058,54793139,48632497,53865910,51304994,56375248,46602654,48538763,39185376,44622277,104800883,79430784,249817274,113363463,3220217,108179916,119308297,65401961,39194674,27875672,35809,15401,7097,7139,6915,6802,7856,8079,7322,6086,7393,5805,6253,15316,10357,34018,17192,792,15835,17475,8306,5505,3297
20223,A,골목상권,3110121,한양대역 4번,CS300002,편의점,219338340,37843,154519429,64818911,30460966,30294473,29568658,30266903,33928429,31982453,32836458,38799312,22872485,24096919,23776857,54375527,55417240,147001888,72336452,9663660,129334092,33854434,24769738,16549943,5166473,27038,10805,5310,5371,5187,5459,5711,5277,5528,6289,4376,4427,4204,9426,9121,25781,12062,1847,23497,5380,3650,2655,814
20223,A,골목상권,3110155,광진구청,CS300002,편의점,516083218,91703,375022195,141061023,73154636,74525476,69737010,75494169,82110904,76415092,64645931,78960923,61960158,65751183,58626885,129709878,121074191,319765188,196318030,35404762,242284255,86347455,64940166,64227143,22879437,67416,24287,13220,13588,13011,13293,14304,12799,11488,12780,11932,12035,10846,23351,20759,56466,35237,7392,46938,13905,10103,9713,3652
20223,A,골목상권,3110131,성수동카페거리,CS300002,편의점,677399813,110378,519412296,157987517,99261225,101666040,102438227,101173243,114873561,80405094,77582423,52346522,132563561,106888586,90948028,176417959,118235157,446349552,197650958,2100276,173705138,217114722,120822672,93094508,37163193,86145,24233,16258,16705,16895,17367,18920,12368,11865,6187,24015,19741,17329,27414,15692,70458,36697,628,34541,36780,17613,12562,5030
20223,A,골목상권,3110139,자양4동주민센터,CS300002,편의점,1384395861,191427,981892648,402503213,199599110,184506210,188341781,189623561,219821986,214433354,188069859,161660415,212701753,165370996,171248836,389658907,283754954,946461255,418483054,3850220,267588934,425323219,301547169,272918544,93716222,138234,53193,26894,26529,26780,27572,30459,27382,25811,21988,32716,26236,24516,50008,35963,131624,57865,1035,43258,61607,36827,33107,13654
20223,A,골목상권,3110140,건대입구역 6번,CS300002,편의점,1648647170,256093,1142333108,506314062,214132555,206158795,230677556,221576943,269787259,243037432,263276630,233889903,200279463,173847353,213088108,469191191,358351152,1083518064,565129106,17357796,633931689,403110310,269985568,232353999,91907808,180868,75225,34249,34082,34843,35744,41950,38382,36843,33353,34610,30198,35572,69776,52584,162869,93224,4342,117998,58953,34603,26481,13716
20223,A,골목상권,3110228,장안근린공원,CS300002,편의점,1232182708,170084,917961584,314221124,167217307,172051196,171642103,184065719,222985259,160282305,153938819,157690641,202653626,160456312,192086117,294955512,224340500,776160091,435420048,17038352,183384913,257598308,337168099,263610397,152780070,122832,47252,22765,24017,23324,24448,28278,24023,23229,20069,30477,23821,24285,40615,30817,106140,63179,4212,32665,35654,40589,37006,19192
20223,A,골목상권,3110262,상봉역 3번,CS300002,편의점,2291418988,306605,1554582421,736836567,296723660,286846378,283944249,309633862,377434272,389568396,347268171,416269072,297854802,211118893,235319773,588264964,542591484,1517995015,773423973,16654709,526414693,742519256,426834586,358905846,220089898,209289,97316,39773,38942,38589,42771,49214,51060,46256,51595,42281,30444,32825,79303,70157,199886,106719,3964,78963,97549,51252,45476,29401
20223,A,골목상권,3110250,화랑대역 7번,CS300002,편의점,211377492,31275,139602617,71774875,28787455,25142350,25275761,26620244,33776807,35448167,36326708,27702966,34158910,23247497,27141529,53802160,45324430,139727600,71649892,2782683,49106862,43613865,66959078,25931131,22983873,21079,10196,4228,3875,3944,4050,4982,5146,5050,3721,5429,3862,4227,7842,6194,20660,10615,649,7800,6773,9280,4267,2506
20223,D,발달상권,3120070,한성대입구역,CS300002,편의점,1127099349,182862,799039728,328059621,155250801,144678406,163716164,153620164,181774193,172605867,155453754,138496606,162843393,119621774,154936053,302012204,249189319,763460509,363638840,14042193,330754492,265350682,207871311,195203145,113877526,128271,54591,24547,23782,25823,25940,28179,29139,25452,19793,31526,22037,25066,47406,37034,120592,62270,3463,63201,45199,28837,27986,14176
20223,D,발달상권,3120072,성신여대,CS300002,편의점,3000874157,533083,2118048725,882825432,402069853,396239313,421421252,414699109,483619198,469425485,413399947,433441784,388473993,309369151,375552924,785456895,708579410,1679553952,1321320205,97088180,1132192026,755251118,514820314,373161342,128361177,384555,148528,72475,72533,75870,77243,86434,79201,69327,61826,80307,62386,71909,143659,112996,277974,255109,24739,216692,126160,80323,64161,21008
20223,A,골목상권,3110288,동구여중,CS300002,편의점,243938359,32268,174721041,69217318,30711927,37138034,31904167,34009405,40957508,35079461,34137857,31349406,35938845,29290522,27393785,67321944,52643857,145493155,98445204,4597345,42282098,69188259,46931407,46211515,34727735,23362,8906,4251,4822,4461,4629,5199,4456,4450,3847,5522,4425,3897,8235,6342,18884,13384,890,6932,9346,5511,5414,4175
20223,D,발달상권,3120078,미아사거리역,CS300002,편의점,1381650195,196510,911543463,470106732,167549636,174797770,177036773,176602801,215556483,260828751,209277981,319005270,106517245,96806652,119921558,343940160,395459310,960670846,420979349,20775811,379027655,374408810,323661086,197478698,86298135,131081,65429,24517,24791,24897,25798,31078,35858,29571,41267,17386,16267,18541,51564,51485,136827,59683,3630,59255,53720,40626,27583,11696
20223,A,골목상권,3110370,도봉세무서,CS300002,편의점,484908907,67348,332473608,152435299,61451231,62177472,65705741,64412274,78726890,83108211,69327088,57123609,72343877,56077221,64050511,132024492,103289197,317818526,167090381,10186621,59590789,96036741,135403688,122953761,60737307,48041,19307,9372,9297,9027,9466,10879,10119,9188,6691,11939,8504,9310,17580,13324,43374,23974,2921,9476,14741,16951,14808,8451
20223,A,골목상권,3110410,방학역 2번,CS300002,편의점,780397074,122819,562400234,217996840,103059770,107231114,106323003,113809936,131976411,114386850,103609990,108630776,119629921,78730768,101612431,209737363,162055815,507919135,271282751,9359356,155453115,201505866,186289225,151745614,74848709,90456,32363,16519,17530,17253,18706,20448,17216,15147,14872,22899,14024,16595,32055,22374,79079,43628,2548,27334,31135,26025,22552,13113
20223,A,골목상권,3110415,수락산역 4번,CS300002,편의점,1551038087,237224,1116338491,434699596,218907584,214170395,217412301,218102184,247746027,230917883,203781713,179086963,236517584,186896791,219361706,421598823,307576220,1048900990,502137097,27604096,307833064,334506435,379478330,289562772,212053390,171871,65353,32382,33512,33646,34254,38077,34310,31043,26596,39362,29096,33639,63477,45054,156733,80491,7435,55556,50794,53087,42093,28259
20223,D,발달상권,3120187,신논현역,CS300002,편의점,8877950657,1463808,6718878905,2159071752,1202379172,1283546666,1313053033,1352768972,1567131062,1212131095,946940657,1225248441,1551344079,1198380087,1230221229,2044270627,1628486194,5450910488,3146588157,114032963,2670153212,2847598677,1625663193,904882993,435167607,1115039,348769,199800,217528,221080,225585,251046,197009,151760,173422,306204,218830,205880,329450,230022,881076,564084,26326,494615,472126,242516,142472,67112
20223,D,발달상권,3120079,창동역,CS300002,편의점,1646022333,258748,1202218542,443803791,233855697,240546743,233486793,218994408,275334901,219476418,224327373,223118604,265171327,247318944,228849493,394606989,286956976,1007814889,590816912,24255858,279700164,387217333,332635444,369404762,205418241,187764,70984,36757,36477,37227,35232,42071,35477,35507,25075,44266,44229,41675,65026,38477,161340,94234,8821,48629,55216,54987,57468,30457
20223,A,골목상권,3110426,상계2동주민센터,CS300002,편의점,295769612,42758,205230799,90538813,43935395,43323108,40360850,31508442,46103004,48804415,41734398,34627481,51674711,42174871,36580516,71951491,58760542,205346883,90422729,2248355,42547447,54695693,93994146,63241692,39042279,30047,12711,6325,6150,5682,5466,6424,6698,6013,4959,9138,5740,5350,9488,8083,29872,12886,510,8238,8787,11515,8294,5414
20223,A,골목상권,3110424,상계초등학교,CS300002,편의점,1061234897,147171,752841817,308393080,154686041,142525850,144305358,144055172,167269396,155245305,153147775,139042421,150185362,136579654,128238461,275966076,231222923,741113213,320121684,12490868,221503532,309132308,208592711,190958411,118557067,105864,41307,20188,20905,21153,20449,23169,20817,20490,16359,25678,21786,19513,36762,27073,100858,46313,2594,36470,44331,26285,23535,13956
20223,D,발달상권,3120177,신논현역 1번,CS300002,편의점,978562980,127322,719039698,259523282,143746754,142793488,141180544,134729213,156589699,131277292,128245990,173230561,118158396,99756194,118868518,263710616,204838695,663908014,314654966,9080154,230575677,359504280,168090572,156987055,54325242,94276,33046,18383,18305,19252,18339,19997,16928,16118,17487,19047,15375,16944,33880,24589,84968,42354,1466,34579,47758,19272,15956,8291
20223,D,발달상권,3120132,독산동,CS300002,편의점,2982959436,421884,2151849645,831109791,411917011,418479939,430274064,415350703,475827928,445559121,385550670,331262584,537013062,373077727,380820326,828408986,532376751,2140300586,834288873,19096484,599511888,941956299,620994180,542651777,250378831,308747,113137,57958,60462,61785,60720,67822,61116,52021,40817,88624,58529,53389,110617,69908,297281,124185,4432,99405,135871,78634,69061,34062
20223,D,발달상권,3120192,뱅뱅사거리,CS300002,편의점,7743782603,1235718,6057936744,1685845859,1151662390,1185115385,1194392839,1213657110,1313109020,865828865,820016994,755918397,1345520651,1253970069,1081580845,1911065622,1395727019,4630797900,2600964601,74850588,1582083301,2565647109,1575267264,1007781624,426132615,996522,239196,189537,197206,196597,202579,210603,126642,112554,90362,266337,232794,183062,282752,180411,751254,435572,22237,293693,396288,244540,169890,60177
20223,D,발달상권,3120160,사당역(사당),CS300002,편의점,2237775043,373589,1584606850,653168193,290707009,297906878,320041588,306185881,369765494,360444299,292723894,283430795,300298802,238492091,266070792,620873538,528609025,1408106469,806254767,20373904,730130093,683257859,345594626,294390104,140614649,263560,110029,47762,50091,52371,52048,61288,61054,48975,39462,62411,42654,47970,101959,79133,227283,145869,5343,129559,113618,53866,47626,23139
20223,D,발달상권,3120163,사당역 11번(사당역먹자골목),CS300002,편의점,220726280,33712,157815257,62911023,28418899,31817476,31386860,29981660,36210362,33220533,29690490,23223607,31811038,30633351,28022357,65174772,41861155,124379697,91585864,1444487,48815368,67584373,48799734,35290402,14031197,24335,9377,4655,4729,4802,4602,5547,4950,4427,2851,4735,5781,4950,9875,5520,18631,14792,376,8870,10537,6599,4932,2108
20223,A,골목상권,3110881,구립대학경로당(관악산샘말공원),CS300002,편의점,1853272211,322917,1302986211,550286000,256920051,249686979,260156438,246035029,290187714,279094616,271191384,317645783,230171941,185634190,206177112,483973916,429669269,1374308277,478963934,11220135,598299134,641400832,308148508,221497950,72705652,228874,94043,44421,44062,45050,43937,51404,47312,46731,50687,43347,37370,37707,82240,71566,232389,90528,2944,115324,112796,43154,35972,12727
20223,A,골목상권,3110752,한울중학교,CS300002,편의점,2975675961,365753,2100750948,874925013,411113468,403027739,399473765,397762542,489373434,445614156,429310857,406773731,429174459,305790376,357306335,903394705,573236355,1844701450,1130974511,29150622,432178162,671063315,705338834,714205161,423739867,259332,106421,49600,50010,49669,51461,58592,53756,52665,47056,57719,39279,49859,103729,68111,231253,134500,6381,68449,85129,79468,70309,56017
20223,R,전통시장,3130273,남성사계시장(남성시장),CS300002,편의점,350144239,65625,251731792,98412447,46351207,50734813,51389743,44555474,58700555,54259697,44152750,25644758,58945913,39882195,49040687,99870431,76760255,222798599,127345640,7659425,72794479,94797310,75210436,62276552,37406037,47749,17876,8456,9599,9296,9300,11098,9723,8153,4776,11821,7841,10070,18221,12896,41074,24551,2533,15785,17523,12641,10345,6798
20223,A,골목상권,3110873,당곡중학교,CS300002,편의점,648907965,107220,467237926,181670039,92743805,90278018,85046405,96598102,102571596,100395714,81274325,82639176,94640903,70557065,76724048,174210983,150135790,431150417,217757548,10017074,187286186,179866540,117533599,106129096,48075470,77997,29223,15299,14598,14857,16293,16950,15440,13783,11718,18756,13362,12831,27800,22753,70478,36742,2183,32976,29902,18324,16331,7504
20223,A,골목상권,3110744,독산동성당,CS300002,편의점,1113272628,140720,780632198,332640430,155794065,145975195,145196702,154646028,179020208,166273661,166366769,214868340,178278672,98793862,127289007,288171214,205871533,709829543,393924486,11904602,220423480,282381193,198251122,281088473,109705159,99698,41022,19991,18492,18617,19518,23080,20672,20350,25176,24418,14727,16933,32162,27304,86805,52773,2362,34278,33920,24108,30967,13942
20223,A,골목상권,3110740,금천해태공원,CS300002,편의점,491010330,67001,349431599,141578731,65567471,69204619,68668424,68243598,77747487,74186701,67392030,67437184,67073226,50400860,49125929,145722621,111250510,324504583,166505747,5030531,103246496,159619862,111128614,79965006,32019821,47740,19261,9130,9133,9279,9620,10578,10410,8851,8427,11139,7796,7340,18613,13686,44146,22855,969,15795,21699,12917,11277,4344
20223,A,골목상권,3110720,대림역 2번,CS300002,편의점,382795998,73879,285991019,96804979,52662513,52939887,55984690,56513968,67889961,50706349,46098630,34913685,84414879,41821539,43265925,120105931,58274039,242980531,139815467,1913311,63191361,87673180,110822448,77348098,41847600,55616,18263,10754,10836,11200,10635,12191,9787,8476,4250,20458,9547,8845,20481,10298,40402,33477,787,15611,18922,18527,13690,6342
20223,D,발달상권,3120155,총신대학교,CS300002,편의점,45777188,8409,32878051,12899137,5363448,6657254,6876896,6144543,7835910,7475447,5423690,4638948,5316603,7387716,5845935,12593233,9994753,27545548,17452158,1562837,9658998,14100877,7550391,9266462,2858141,6292,2117,1179,1207,1304,1193,1409,1283,834,722,1151,1375,1228,2320,1613,4966,3380,341,2066,2427,1343,1638,530
20223,A,골목상권,3110439,당고개역 5번,CS300002,편의점,716692412,114180,494914305,221778107,101179650,89967456,101313499,92861490,109592210,116710313,105067794,86139784,142325819,72572890,93111090,188591684,133951145,505555936,211136476,8560321,123567242,173346737,173113576,157362236,80742300,78951,35229,15944,14589,15788,14999,17631,18873,16356,12328,26683,12779,14500,28205,19685,78745,35435,1643,24375,25551,24866,24764,12981
20223,D,발달상권,3120083,등나무근린공원,CS300002,편의점,2517234395,411712,1730987956,786246439,333663959,325907988,328839503,334265760,408310746,402692794,383553645,264742422,326775415,332205292,349390403,697017248,547103615,1573075548,944158847,48227681,391842299,494468259,801473278,591149647,190073231,286181,125531,53940,54309,56643,55963,65326,65393,60138,38884,59108,59384,64098,109304,80934,249063,162649,14389,78707,80801,119160,89323,29332
20223,A,골목상권,3111019,한성백제역 3번,CS300002,편의점,580067371,82828,398185952,181881419,76183804,77782936,73585748,75016922,95616542,91512469,90368950,85424795,71009531,64630962,66647868,164573428,127780787,376913062,203154309,7118971,128390601,182076708,112590558,86332326,63558207,57911,24917,11321,11666,11112,10989,12823,12699,12218,10981,11440,10292,10348,22306,17461,52117,30711,1647,22008,24377,15432,11903,7461
20223,D,발달상권,3120247,굽은다리역,CS300002,편의점,184963209,27906,131882264,53080945,25346640,24751558,26500419,25215476,30068171,28823235,24257710,14895635,26528784,24315126,20043134,63100700,36079830,120137316,64825893,2397068,36977054,46077953,38062876,38025296,23422962,19886,8020,3639,3864,4109,3795,4479,4322,3698,2338,4304,3854,3472,8108,5830,17455,10451,699,6751,6378,5952,4901,3225
20223,A,골목상권,3110903,방배아이파크아파트,CS300002,편의점,670252056,99899,476793020,193459036,91398543,82084007,88813251,98087191,116410028,104281990,89177046,67941225,90997265,85183190,93079293,182807266,150243817,405652788,264599268,22442603,96475606,136806125,211813185,140599567,62114970,71638,28261,13653,13382,13808,14520,16275,14815,13446,8681,15491,14488,15752,26660,18827,56939,42960,7266,17395,18141,28500,20263,8334
20223,A,골목상권,3111066,암사동성당(효정하나플러스아파트),CS300002,편의점,268681696,32922,190555325,78126371,33820704,36587871,39758782,36808497,43579471,38983695,39142676,31767202,35294888,28418993,40577692,73956562,58666359,169969426,98712270,2812522,35685657,101131697,44605587,51470426,32975807,23041,9881,4218,4445,4565,4562,5251,4961,4920,4041,5070,3364,4452,8915,7080,21962,10960,598,4933,12001,6418,5367,3605
20223,D,발달상권,3120170,삼호가든사거리,CS300002,편의점,1226594469,236101,954977808,271616661,185463067,191167292,187274035,192707508,198365906,146939722,124676939,54243192,190930894,204654057,207478839,356189429,213098058,703443748,455982527,74507985,143304326,275510098,411676711,189398495,65028658,187200,48901,35963,37080,37198,37482,39477,27907,20994,6900,35461,41005,45195,73281,34259,130891,97735,25696,29221,51187,80513,31911,10093
20223,A,골목상권,3111005,삼전역 3번,CS300002,편의점,472987582,60719,330740360,142247222,59948857,65508845,62177924,65319488,77785246,71537240,70709982,93934192,70087948,41089628,47969623,118981327,100924864,290093450,182894132,1106069,119225706,180536460,100195114,52614244,19309989,42679,18040,8126,8485,7997,8539,9532,8796,9244,11712,10144,5785,6529,14272,12277,38501,22218,206,16294,23546,11203,6616,2854
20223,A,골목상권,3111078,굽은다리역 4번,CS300002,편의점,1240323026,159233,861452922,378870104,169625381,164561174,170331750,157721668,199212949,192831087,186039017,156014631,187809119,143553668,172516371,340598479,239830758,886053106,354269920,9939759,216734318,341123858,332965672,247524848,92034571,111254,47979,22259,21016,21966,21328,24685,24390,23589,18571,26362,19150,21286,43531,30333,113995,45238,2113,34427,43266,37148,29785,12494
20223,A,골목상권,3110992,도곡초등학교,CS300002,편의점,1443055849,285189,1003618204,439437645,187728131,201247045,189559918,199649058,225434052,224849034,214588611,146645261,189261292,197041131,186685812,413097450,310324903,791231259,619094205,94878611,206937892,263054604,457529046,301079625,86845687,198752,86437,37755,39531,37893,39959,43614,44688,41749,21213,38803,44752,40392,86881,53148,147855,133844,33862,37221,40714,89671,65081,15149
20223,A,골목상권,3110989,대치동아우편취급국,CS300002,편의점,524853126,77800,392767684,132085442,74566959,76252135,76460214,79049790,86438586,67333770,64751672,68269726,81378962,64054755,68560944,139133104,103455635,298030814,226822312,12251736,93944055,166419563,145687105,76536641,30014026,59688,18112,11436,11689,11510,12057,12996,9077,9035,8065,14047,11837,11448,19110,13293,47446,30354,3190,14245,22666,21039,13086,3574
20223,R,전통시장,3130042,약수시장,CS300002,편의점,274361520,47084,201156361,73205159,34535204,38899699,42741038,38923162,46057258,38983370,34221789,29466632,60867864,23048378,28447807,74444950,58085889,166836751,107524769,7659066,60041254,74390850,58859404,42885647,30525299,35490,11594,6497,6844,7110,6897,8142,6131,5463,3833,14261,4398,4882,11252,8458,27617,19467,2488,11491,12156,9493,7041,4415
20223,D,발달상권,3120025,롯데백화점(시청광장 지하쇼핑센터),CS300002,편의점,587963076,104970,432507100,155455976,75094229,86693626,83157605,88282440,99279200,92122934,63333042,32439935,137531069,107408543,92711544,116954913,100917072,373379805,205013500,2237754,130094131,172059044,153048894,82965017,37988466,82129,22841,14444,16234,16276,17118,18057,13313,9528,4378,30031,23481,18185,17682,11213,65995,38193,456,26990,31270,24955,13131,7386
20223,D,발달상권,3120008,인사동,CS300002,편의점,2353597640,393008,1699764707,653832933,304304324,306906648,342066460,347964756,398522519,381622387,272210546,120091426,401815978,376845459,418080623,641220502,395543652,1377042429,810579107,20499980,402076891,610456368,562214293,405168973,187205028,291971,101037,51500,55235,59697,58705,66834,55764,45273,15927,83001,76220,79521,93228,45111,230271,146657,5204,77581,102459,90474,68590,32615
20223,U,관광특구,3001494,종로·청계 관광특구,CS300002,편의점,5602361869,976473,4151770160,1450591709,726252851,744180667,880039152,835456589,965840901,831591253,619000456,665537199,965066408,825593769,742273738,1354614704,1049276051,3795652392,1644970290,44150950,1424437744,1565145091,1093471226,836201822,477215849,725843,250630,130428,134617,143271,148919,168608,142210,108420,96108,193337,164324,137878,230869,153957,645938,320112,11480,280156,273052,176666,140382,84315
20223,R,전통시장,3130035,방산종합시장(방산시장),CS300002,편의점,415441944,84642,351128185,64313759,63882887,70492783,65591051,72237356,78924108,41786366,22527393,6333589,206716904,55107940,56044351,68056832,23182328,304798358,110643586,1403508,60933600,102029175,110326573,90973398,49775690,70296,14346,13007,14093,13388,14227,15581,9317,5029,939,40680,11949,12264,14511,4299,58027,26615,640,15616,23196,19127,16010,10053
20223,D,발달상권,3120042,"숙대입구역(남영역, 남영동)",CS300002,편의점,757533507,131866,596146169,161387338,108011607,112203583,121855382,118843750,135231847,89525505,71861833,81630493,179995766,94436929,99151219,166411080,135908020,475497355,275249173,12368294,212375536,221114903,156187162,100487619,48213013,106240,25626,19456,20878,21997,21184,22725,14138,11488,11829,37760,17866,16189,28234,19988,78635,52615,3260,41621,38675,25504,15994,6197
20223,R,전통시장,3130054,황학동주방가구거리상점가,CS300002,편의점,176134713,19929,123787749,52346964,25355343,20885692,25125686,21962927,30458101,25241164,27105800,36252838,32442843,21931255,25733290,34797007,24977480,123910209,52224504,63183,28950618,78048564,39168840,22208230,7695278,14602,5327,2768,2672,3062,2632,3468,2647,2680,3436,3622,2713,2859,4320,2979,14435,5494,16,4574,7481,3511,3551,796
20223,D,발달상권,3120027,명동역(명동재미로),CS300002,편의점,1192754291,216770,925552357,267201934,167658309,183044193,182023775,184757589,208068491,157716310,109485624,82176222,327386072,191527491,164231766,247469071,179963669,671589364,472701753,24248960,308820404,355090722,247039618,142716719,66374693,174896,41874,31189,35767,35354,35476,37110,23634,18240,10357,69208,41006,31774,40757,23668,118085,95034,5963,60391,66886,43177,25691,11009
20223,R,전통시장,3130070,뚝섬역상점가,CS300002,편의점,1458393122,230600,1164084198,294308924,201437698,233189697,222394105,253501258,253561440,152008987,142299937,109396881,355017959,266848640,217142543,313976505,196010594,971155310,389428980,8782583,318409429,401296678,325874663,198684188,107536750,189796,40804,34094,38725,37850,39513,39614,21173,19631,16796,64245,44088,33236,45795,26440,153804,68478,2031,65032,65892,45221,27931,16171
20223,A,골목상권,3110102,옥수역 6번,CS300002,편의점,293707566,45617,211902144,81805422,40290230,38987114,39818151,39738946,53067703,44189961,37615461,26019659,40195428,33880276,37293263,85268438,71050502,204154814,89552752,2589681,39586588,92207738,80332935,49796625,29193999,33553,12064,6467,6242,6393,6763,7688,6320,5744,3492,7826,5961,5995,12556,9787,31223,14394,699,7413,14172,10533,8037,4763
20223,D,발달상권,3120057,아차산역,CS300002,편의점,1590738295,277482,1134704108,456034187,213643930,217798737,216533434,226839976,259888031,244442013,211592174,190365993,297529643,197232522,213399345,379942738,312268054,960497455,630240840,48146922,352225097,415603382,393229398,270360760,111172736,201281,76201,36969,38955,40799,39622,44936,39730,36471,26460,58542,38953,40543,64641,48343,155757,121725,13124,64096,71161,66811,44949,17341
20223,A,골목상권,3110254,오거리공원,CS300002,편의점,1215772770,175149,857960775,357811995,163773185,159045532,166388528,171683210,197070320,189436074,168375921,141121538,185847194,151532773,165268145,322401123,249601997,808059178,407713592,6013974,244989804,292231315,311059606,235758214,125719857,124514,50635,23640,23317,24652,25235,27670,26846,23789,19484,30139,21665,24942,44531,34388,116788,58361,1330,41895,42670,42119,31304,15831
20223,A,골목상권,3110259,사가정역 1번,CS300002,편의점,164830778,24185,116792750,48038028,21685853,20057648,25135268,21501816,28412165,25280567,22757461,24029110,23601140,15913666,20227326,47210578,33848958,102249666,62581112,6880544,35481153,41885559,39523684,28099020,12960818,17139,7046,3305,3043,3620,3125,4046,3673,3373,3552,3911,2514,2857,6506,4845,14701,9484,1177,6016,5993,4962,4091,1946
20223,A,골목상권,3110263,면목역 1번,CS300002,편의점,674095779,91597,458349653,215746126,98836996,86723808,82288718,84981259,105518872,110657211,105088915,105502455,99664659,51935550,66199623,180754495,170038997,452408107,221687672,2763996,166342466,212804809,139418621,110537348,42228539,63050,28547,12914,11659,12434,12065,13978,14358,14189,14208,15750,7914,9800,23524,20401,61395,30202,831,27026,27937,16654,13728,5421
20223,A,골목상권,3110303,성신여대입구역 1번,CS300002,편의점,395443584,62487,280307149,115136435,54810871,54417276,51916916,60069398,59092688,56392281,58744154,53788953,58219884,38789741,48165543,109898876,86580587,253441646,142001938,6976996,129862303,96135352,76727916,65763156,19977861,45288,17199,8862,8993,8733,9275,9425,8449,8750,7116,11186,7031,8371,16204,12579,39706,22781,1878,21136,14801,10123,11551,2998
20223,D,발달상권,3120075,월곡역,CS300002,편의점,504046474,89952,375129996,128916478,75197117,73718775,75800833,73368457,77044814,68202278,60714200,58526826,84375168,69066788,65374987,133506612,93196093,313802938,190243536,10930500,159734361,127560837,93586325,95384975,16849476,69135,20817,13152,13498,13976,14197,14312,10833,9984,8720,16780,14170,12336,22374,15572,50311,39641,3120,34794,22220,13397,14037,2384
20223,R,전통시장,3130140,숭인시장,CS300002,편의점,420788023,66774,303697142,117090881,60083284,57419937,58938881,54361863,72893177,66662834,50428047,31528624,52419595,41924335,50555697,140615114,103744658,251148951,169639072,9310375,86674073,106948393,118366922,70387952,29100308,48725,18049,9471,9647,9282,9124,11201,9935,8114,4661,10588,6876,8936,21247,14466,39055,27719,2439,15738,16882,16176,10808,4731
20223,A,골목상권,3110317,종암중학교,CS300002,편의점,1116958980,190302,808020717,308938263,159306796,154622365,160484375,157364481,176242700,153545590,155392673,180135627,156556410,132805033,124523593,283162444,239775873,738884549,371302097,22954450,392401486,247642551,149802400,186742268,110643490,140207,50095,26926,27821,28403,28837,28220,25410,24685,25645,32314,25287,23740,45856,37460,124549,65635,5416,69915,41898,22722,31005,19227
20223,R,전통시장,3130241,선유도역 골목형상점가,CS300002,편의점,655485322,108186,528903193,126582129,95552068,100530098,103702868,105674430,123443729,69186170,57395959,49809759,136163808,114614964,86586615,163546460,104763716,432238472,156808668,8744429,108994451,184417119,149159240,93564244,44167659,88565,19621,16512,17198,17705,18073,19077,10468,9153,6899,26419,19394,16116,24778,14580,71107,30061,2909,22380,31750,22163,14956,7008
20223,A,골목상권,3110372,강북중학교,CS300002,편의점,132132981,18394,92773920,39359061,16618758,20775353,17591496,18272178,19516135,18999337,20359724,25012671,16569152,11459872,16865317,37623449,24602520,86848348,45284633,674830,38663675,40081151,21244444,18913528,12555353,12808,5586,2516,2671,2240,2485,2896,2564,3022,2985,2329,1781,2299,5351,3649,12485,5909,177,6359,5003,2788,2619,1448
20223,R,전통시장,3130145,쌍문역둘리상점가,CS300002,편의점,340202435,47100,240698413,99504022,43575183,45482942,49761947,46903654,54974687,55032323,44471699,51748787,44150325,41146574,39028754,91197523,72930472,180632402,159570033,4774292,75241457,90582147,92792661,52294230,24517648,33141,13959,6248,6317,6604,6611,7361,7484,6475,6823,6693,5306,5456,12456,10366,26003,21097,1104,12830,13085,10476,6874,2731
20223,D,발달상권,3120084,공릉역,CS300002,편의점,793432942,143917,565561298,227871644,108991031,109714979,105590631,108784592,132480065,122541293,105330351,102495403,143669561,75542155,85150164,213529943,173045716,525639091,267793851,16274303,230002067,202970517,148709356,119631368,75845331,103134,40783,19503,20076,20047,19679,23829,21658,19125,16182,27902,16233,17206,38573,27821,89805,54112,4327,47971,35210,24485,19865,12059
