기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20223,R,전통시장,3130126,새석관시장,36233,16635,19598,4942,5326,5394,5504,5700,9369,8629,7578,4491,4408,6382,4744,5095,5074,5134,5341,5052,5129,5408
20223,R,전통시장,3130125,장위전통시장,378110,162026,216085,56739,41106,44368,49767,61735,124395,95728,78000,47201,45882,63959,47339,53768,53424,53191,52858,53909,53689,57269
20223,R,전통시장,3130124,번동시장,12584,5773,6812,2631,1184,1782,2112,1792,3085,3281,2436,1451,1486,2247,1683,1792,1759,1757,1738,1751,1867,1919
20223,R,전통시장,3130123,꿈의숲 장곡 골목형상점가,187415,86624,100792,34276,19993,26157,32147,26793,48052,49239,35174,20746,21583,34145,26529,26656,26298,26312,26347,26367,27376,28058
20223,R,전통시장,3130122,밤나무골시장,52932,24528,28404,9463,5288,6860,7957,8915,14447,8991,9505,8133,9197,11373,5733,7540,7607,7653,7646,7715,7684,7086
20223,R,전통시장,3130121,길음시장,56995,26060,30934,10942,6206,7608,9698,8585,13957,12816,10790,6957,8138,11015,7280,8066,8239,8319,8204,8260,8268,7640
20223,R,전통시장,3130120,돈암시장(돈암제일시장),734150,322435,411716,105663,189177,109869,96847,97546,135050,105926,125978,107032,119892,182922,92401,99767,103655,104287,104290,105238,111810,105103
20223,R,전통시장,3130119,정릉아리랑시장,260266,118111,142156,42913,32387,38053,39779,41870,65263,63558,49989,30122,33938,49118,33541,36400,35769,35764,35612,35834,40326,40562
20223,R,전통시장,3130118,정릉골 골목형상점가,186375,88240,98134,23906,34788,23710,27152,26644,50176,48308,38872,21115,21572,31395,25113,26596,26386,26297,26364,26053,27187,27492
20223,R,전통시장,3130117,정릉시장,491001,237906,253096,63482,116108,57220,67755,69227,117208,99199,89560,62543,71203,104465,64030,67699,67058,66550,67024,68133,77430,77107
20223,R,전통시장,3130116,동성타워프라자,26229,12045,14183,5069,3116,3527,3891,4442,6183,8234,5047,2446,2645,4069,3788,3773,3736,3704,3668,3742,3822,3785
20223,R,전통시장,3130115,우림골목시장,886795,409898,476897,90867,115906,136516,132288,162532,248685,232892,168126,100640,104449,157498,123193,124955,123793,124660,124753,125095,131734,131808
20223,R,전통시장,3130114,유영시장,50257,23041,27215,7004,6492,6719,7003,9220,13817,15098,11147,5315,5138,6991,6568,7440,7391,7428,7366,7185,6660,6786
20223,R,전통시장,3130113,신아타운,61459,27731,33729,11429,7069,8298,8557,9886,16220,15290,11663,7100,7643,11464,8297,8905,8870,8847,8767,8806,8650,8616
20223,R,전통시장,3130112,사가정시장,947905,446191,501714,103180,147051,146548,144703,157206,249220,197229,183701,113189,123580,197364,132841,134764,133549,132980,133715,134917,140261,137719
20223,R,전통시장,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",1045346,484157,561189,112146,146582,163559,140462,189899,292700,248267,201588,125399,134659,197887,137549,147516,146811,146995,148441,148910,153673,153001
20223,R,전통시장,3130110,면목골목시장(면목시장),582263,273105,309158,71240,67963,78706,89848,105170,169338,152151,114833,67467,70313,101168,76333,83218,82424,82282,81220,82051,84810,86259
20223,R,전통시장,3130109,묵1동도깨비시장,120222,58871,61353,16295,19294,19409,19779,18628,26819,22676,23516,16188,17381,25862,14601,16433,15888,15898,15929,16208,19375,20491
20223,R,전통시장,3130108,태능엔터피아(태릉시장),47248,22115,25132,5585,5385,6268,6682,8030,15295,13506,9557,5244,5366,7474,6101,6920,6805,6639,6720,6724,6703,6736
20223,R,전통시장,3130107,중랑동부시장(중랑교종합상가),54377,26322,28054,4982,9504,9435,8565,9540,12353,14037,10245,5904,6449,9834,7909,7761,7697,7655,7687,7723,7989,7864
20223,R,전통시장,3130106,중랑동부시장,808355,385084,423271,86407,124857,126134,126650,141351,202958,179626,149487,97904,108054,160555,112729,114601,114080,114620,115241,114493,118125,117194
20223,R,전통시장,3130105,장미제일시장(중화동제일시장),260152,115156,144996,29189,31069,43026,36385,49287,71198,61797,48089,30181,31598,51244,37244,36547,35994,36520,36042,36423,38711,39916
20223,R,전통시장,3130104,전곡시장,76274,37675,38598,11733,8582,11246,12990,12617,19105,23068,15883,8144,7858,11482,9839,10843,10864,10669,10624,10725,11051,11498
20223,R,전통시장,3130103,이경시장,108800,49099,59699,15281,16628,13815,17694,17773,27612,29961,21934,11608,11936,18592,14768,15160,14948,14856,14884,15182,16597,17174
20223,R,전통시장,3130102,이문제일시장,69281,31615,37666,12115,10783,7984,11824,8778,17797,19834,13513,7134,7283,11341,10175,9759,9882,9751,9792,9705,10046,10348
20223,R,전통시장,3130101,답십리현대시장,554693,258011,296681,75244,72465,89238,93347,85831,138566,126224,108301,68399,73791,106739,71238,78236,78289,78349,78234,78024,81662,81899
20223,R,전통시장,3130100,답십리시장,291562,134133,157429,46030,29055,43366,44574,49649,78890,63088,58982,38820,40725,55623,34325,41410,41606,41254,41453,41689,42656,41493
20223,R,전통시장,3130099,전농로터리시장,317869,137642,180227,51038,58370,54377,50843,44616,58627,57366,58461,48782,52159,65411,35692,45677,45774,45615,44905,44971,46188,44742
20223,R,전통시장,3130098,회기시장,404143,178957,225186,52476,186562,47589,36117,33198,48204,62905,79944,63193,65634,85273,47197,57858,59210,59515,59908,58732,54824,54097
20223,R,전통시장,3130097,답십리 건축자재시장,752204,341819,410385,87908,110193,125588,124780,115962,187771,197766,157109,88492,84612,125223,99003,105736,105223,107212,107712,107060,109324,109937
20223,R,전통시장,3130096,동부시장,50370,24230,26141,3997,8469,8852,8064,8363,12626,7781,10868,7949,8073,10211,5489,7273,7486,7501,7467,7509,6774,6361
20223,R,전통시장,3130095,청량리전통시장,399490,211916,187575,16743,40059,44144,54409,75777,168362,55268,84506,73404,75560,75044,35710,57217,58386,58127,59173,59909,57713,48965
20223,R,전통시장,3130094,청량리청과물시장,149244,78971,70275,5597,14466,16287,19976,28314,64604,19890,32495,28067,28624,27281,12887,21475,22070,21974,22400,22662,21251,17413
20223,R,전통시장,3130093,동서시장,65831,34636,31196,2544,5390,6812,8850,12572,29662,9128,14974,12723,12586,11047,5375,9493,9816,9800,9986,10018,9205,7514
20223,R,전통시장,3130092,청량리농수산물시장,431844,226247,205598,17605,36605,45847,58494,82697,190595,62614,97830,81550,80781,72393,36678,62024,64136,63987,65182,65347,60922,50248
20223,R,전통시장,3130091,청량종합도매시장,512946,270288,242657,20967,43176,53953,69613,98308,226928,74715,115648,96589,95775,86578,43643,73793,76080,75839,77278,77508,72349,60100
20223,R,전통시장,3130090,청량리종합시장,395050,205927,189123,15768,33241,41869,53239,75454,175478,56219,90143,75460,74596,65656,32977,56735,58856,58781,59863,60011,55526,45278
20223,R,전통시장,3130089,청량리수산시장,62245,30775,31471,3690,6212,6980,8915,11337,25111,13230,14033,9731,9369,9574,6310,8906,9136,9012,9104,9187,8913,7987
20223,R,전통시장,3130088,경동시장,75531,38342,37189,3922,8150,8744,10203,13704,30810,11040,17184,14155,14124,12558,6471,10825,11295,11305,11462,11382,10574,8691
20223,R,전통시장,3130087,경동광성상가(경동시장),164998,85026,79972,7204,15287,18290,22305,31344,70569,24407,37834,31024,30548,26963,14222,23562,24563,24627,25034,24963,23293,18953
20223,R,전통시장,3130086,서울약령시장,1412195,691917,720278,132417,245136,187358,192840,217090,437354,270161,319144,230714,227054,225617,139504,204179,211542,214342,213620,206775,190306,171429
20223,R,전통시장,3130085,용두시장,45530,21664,23865,3813,9771,8701,6715,6889,9640,8086,9721,7215,6981,8452,5074,6683,6863,6936,6917,6832,5783,5516
20223,R,전통시장,3130084,신성시장(신성골목시장),211872,96367,115504,22808,26833,28324,28956,40639,64310,60458,40756,22756,23248,34517,30137,30895,30658,30388,29856,30118,29934,30022
20223,R,전통시장,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",240708,108071,132638,33458,30293,41720,34517,40662,60059,55889,46739,30456,31583,45311,30731,34196,33958,33527,33968,33917,35180,35964
20223,R,전통시장,3130082,면곡골목시장,56949,27809,29140,5986,6869,9027,8707,11363,14995,12314,8880,6667,7611,12298,9181,8076,7998,8032,8019,8100,8498,8224
20223,R,전통시장,3130081,자양골목전통시장(자양골목시장),920040,416040,504000,92075,161845,162932,137790,149179,216218,256772,188616,102328,104332,149271,118719,132069,130016,129115,128073,128431,134799,137537
20223,R,전통시장,3130080,자양종합시장(기능상실),48886,22471,26415,9437,6331,8446,8163,6809,9700,11985,9413,5788,5943,9231,6524,6887,6813,6791,6797,6807,7320,7471
20223,R,전통시장,3130079,한아름시장,128040,59606,68433,10631,60445,21824,12114,9820,13206,31350,21649,13095,14667,27180,20099,17570,17445,17451,17727,18421,20150,19276
20223,R,전통시장,3130078,화양제일골목시장,236403,111332,125070,21780,109702,40216,21464,18892,24350,63653,41488,23050,25169,46850,36193,32793,32348,32613,32481,33588,36954,35626
20223,R,전통시장,3130077,조양시장,59576,26755,32820,5052,19412,10722,7264,7890,9236,12606,11116,7721,8247,12333,7553,8376,8409,8444,8430,8622,8829,8466
20223,R,전통시장,3130076,능동로골목시장,203591,93779,109812,21119,33156,31687,32570,34612,50448,44677,38738,24288,27516,42767,25602,28822,28952,28854,29021,28848,30042,29052
20223,R,전통시장,3130075,노룬산시장(노룬산골목시장),70723,33599,37125,5418,9726,9876,10929,14697,20079,15607,13392,8800,9721,14124,9081,9947,9811,9723,9719,9730,10811,10983
20223,R,전통시장,3130074,영동교골목시장,363104,179176,183928,30117,68476,50980,48067,72833,92631,112677,72990,34908,35734,55484,51312,50742,50370,50105,50553,50445,54386,56503
20223,R,전통시장,3130073,뚝도시장,642924,321310,321614,73074,88913,123033,95693,120025,142186,149080,123570,86437,91269,113818,78748,92175,93898,95206,95832,94817,88346,82650
20223,R,전통시장,3130072,성동용답상가시장,1007480,479223,528257,92552,189645,150989,156062,166083,252148,284946,208255,110316,109085,159665,135212,143063,142922,142511,142401,141968,145168,149446
20223,R,전통시장,3130071,성수역 골목형상점가,44039,22311,21728,3010,10485,10270,7918,5977,6379,5045,9025,8242,8471,9150,4106,6510,7077,7176,7076,6915,4855,4430
20223,R,전통시장,3130070,뚝섬역상점가,483265,236995,246270,57341,74624,103066,89773,72239,86222,95111,99478,74991,77435,87905,48344,71335,74119,74210,73901,71563,59816,58322
20223,R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",691028,326186,364840,97051,303621,88365,65157,56660,80175,144075,128881,87189,90436,140703,99742,96771,101449,102713,103517,105317,94664,86594
20223,R,전통시장,3130068,마장축산물시장,1108541,563127,545415,130340,141142,181923,201023,193883,260229,205071,261191,169154,166020,192704,114400,159995,165505,169200,170621,165847,145980,131393
20223,R,전통시장,3130067,왕십리도선동상점가,1309185,611346,697839,131689,309998,241098,180863,203246,242291,332697,267128,161783,161549,221932,164096,186190,190038,191032,190858,191352,182730,176982
20223,R,전통시장,3130066,행당시장상점가,821761,382642,439118,89773,190818,149624,118150,127433,145963,209200,156515,95865,99074,152688,108416,115915,117496,117491,117482,117754,119100,116522
20223,R,전통시장,3130065,무학봉상점가,1276104,574699,701405,163515,268907,213571,179216,199789,251108,381680,258042,131842,131818,199541,173182,180189,179465,179741,179726,179864,187098,190022
20223,R,전통시장,3130064,금남시장,434202,194598,239604,79090,42241,68473,66592,68059,109747,103966,82404,51204,55515,83519,57595,61003,60754,59749,60011,60687,65817,66182
20223,R,전통시장,3130063,신금호역 골목형상점가,132094,58501,73593,22086,12704,22100,23731,19228,32244,28216,26271,17021,19109,25829,15648,18540,18417,18343,18446,18347,19825,20177
20223,R,전통시장,3130062,보광시장,25614,12798,12816,1990,4190,4892,4317,4280,5943,6850,5211,2758,2852,4287,3655,3671,3653,3600,3582,3527,3734,3843
20223,R,전통시장,3130061,이태원시장,77164,37359,39805,5747,17545,18414,14633,10518,10306,14627,14186,11102,11907,15398,9945,10701,10718,11104,11262,11526,11309,10543
20223,R,전통시장,3130060,신흥시장,445623,202867,242757,56584,69680,86694,66263,54265,112137,119852,90314,50258,49511,75975,59715,62270,61499,62935,62308,63447,66064,67099
20223,R,전통시장,3130059,후암시장,172217,81928,90289,22337,21548,29173,29945,27438,41776,38411,33052,21407,22534,33700,23114,24313,24323,24606,24171,24050,25118,25637
20223,R,전통시장,3130058,이촌종합시장,117436,51275,66159,25500,12187,17407,21877,16336,24128,21935,26405,16918,15936,22061,14181,17257,17685,17972,17615,17495,14708,14704
20223,R,전통시장,3130057,만리시장,19045,9174,9870,2733,2556,3313,3249,3448,3748,4440,3846,2363,2392,3382,2622,2791,2806,2810,2764,2756,2559,2558
20223,R,전통시장,3130056,용산용문시장,647878,317775,330103,61880,87597,126241,100954,106696,164512,134637,127539,89873,93480,125846,76505,92145,93922,94199,94257,94467,91599,87290
20223,R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",633275,300708,332568,57179,102309,117391,92831,109132,154433,133796,131446,87758,89405,115223,75646,92605,94562,94876,94345,93399,84592,78895
20223,R,전통시장,3130054,황학동주방가구거리상점가,952153,457037,495116,86854,151669,225278,158181,130473,199697,252517,200338,119777,118991,146012,114518,135539,134742,134801,134356,133364,140071,139283
20223,R,전통시장,3130053,백학시장,811900,383180,428720,73048,123196,127014,124850,158404,205392,147231,155669,117428,121856,170452,99263,114440,118020,118143,117743,118714,115783,109057
20223,R,전통시장,3130052,서울중앙시장(신중앙시장),2195330,1027823,1167507,179902,336746,405176,333944,371771,567791,499809,459843,296091,295956,386357,257275,315583,322331,325169,322678,319040,302892,287638
20223,R,전통시장,3130051,동화동 골목형상점가,1121753,535444,586308,105653,165024,181271,179775,217989,272038,240727,219145,155982,161820,211683,132395,159277,166113,168285,167666,162101,151513,146798
20223,R,전통시장,3130050,청평화시장,57979,27454,30525,2552,8838,14424,12369,9147,10651,12853,12392,8597,7733,8915,7489,9099,9833,9865,9658,8362,5354,5808
20223,R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,161900,80496,81404,9351,31378,28567,26985,30314,35304,32475,31794,23620,23837,30940,19235,22650,23807,24456,24028,23909,22235,20814
20223,R,전통시장,3130048,동평화시장,64585,30219,34366,2126,9917,16159,13865,10532,11987,15161,13281,9456,8427,9551,8710,10241,11207,11256,10999,9347,5493,6043
20223,R,전통시장,3130047,테크노상가(엘리시움),131858,61570,70288,4348,20394,33280,28424,21332,24080,30758,27098,19342,17258,19572,17830,20924,22916,23022,22496,19072,11144,12284
20223,R,전통시장,3130046,team204(팀204),65929,30785,35144,2174,10197,16640,14212,10666,12040,15379,13549,9671,8629,9786,8915,10462,11458,11511,11248,9536,5572,6142
20223,R,전통시장,3130042,약수시장,407182,193654,213528,50268,62237,70946,59905,59643,104183,76321,79492,56894,60698,83593,50184,57147,57929,58566,58577,58893,58471,57601
20223,R,전통시장,3130038,"평화시장(통일상가, 동화상가)",104401,54523,49880,5365,16479,22814,21096,17889,20759,14854,22092,20717,20800,17576,8361,15494,16714,17189,17267,16505,11546,9686
20223,R,전통시장,3130036,중부시장(신중부시장),1171391,688943,482447,58701,206810,221784,229106,214582,240410,164597,277303,227043,219549,190386,92513,179051,193358,196731,196287,187804,120150,98012
20223,R,전통시장,3130035,방산종합시장(방산시장),1047974,647945,400030,37869,122514,183053,208603,213326,282609,112300,245444,233737,229824,164794,61876,161006,178462,181443,182781,173326,101722,69236
20223,R,전통시장,3130034,필동 골목형상점가,54622,28923,25699,4206,11494,9512,9696,9574,10141,7605,11024,10680,10614,10092,4605,8200,9119,9143,9170,8606,5584,4797
20223,R,전통시장,3130033,대림상가(청계상가),63292,37904,25388,2111,8591,11210,13851,13228,14302,4988,14856,13664,13987,11697,4100,9647,10949,11122,11259,10755,5746,3813
20223,R,전통시장,3130032,인현시장,203093,117013,86081,13812,32102,34931,42400,40792,39055,30213,45635,38412,38216,34030,16587,30715,33560,34166,34363,32711,20301,17278
20223,R,전통시장,3130031,청계천공구상가,468735,262744,205991,14471,104103,109352,92358,74143,74309,30022,98691,92800,91822,109544,45857,68915,77592,80624,81327,79138,46983,34155
20223,R,전통시장,3130025,삼익패션타운(남대문시장),85349,37420,47929,2474,10709,18126,17822,15439,20780,6420,17737,22318,21326,13321,4228,12672,13937,14297,14260,13643,9884,6657
20223,R,전통시장,3130024,남대문시장(자유상가),2328499,1030756,1297742,69225,299459,502026,488291,418419,551078,166528,484625,610618,586071,367767,112888,345436,380570,390348,389766,372639,268466,181273
20223,R,전통시장,3130022,숭례문수입상가(남대문시장),69673,32582,37090,2158,9610,15872,15125,12255,14652,4822,15167,17954,17300,11105,3326,10453,11586,11849,11844,11245,7491,5204
20223,R,전통시장,3130021,신설종합시장,43262,22894,20368,2367,8058,7617,6761,7291,11169,8455,9171,7316,7360,6745,4212,5982,6016,6076,6060,6139,6401,6585
20223,R,전통시장,3130020,동묘시장(동묘벼룩시장),503829,256844,246986,27435,97586,86600,79563,87323,125324,108690,104827,78507,78680,79781,53345,70596,72559,73120,72569,72224,70785,71978
20223,R,전통시장,3130019,동대문상가D동,29719,15068,14651,1231,4144,5858,6546,5685,6255,7714,6687,4447,3960,3866,3045,4447,4784,4760,4639,4389,3306,3395
20223,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),587010,295918,291091,25973,86164,97360,105561,113614,158338,112859,123938,97096,95091,99771,58256,85079,89739,90061,88531,86521,74473,72606
20223,R,전통시장,3130017,동대문상가C동,35908,18092,17816,1130,4033,6014,6569,7593,10568,10401,7586,4888,4164,4557,4312,5500,5858,5834,5695,5318,3795,3908
20223,R,전통시장,3130016,동대문상가B동,36380,18321,18059,1130,4031,6038,6578,7728,10875,10590,7660,4925,4184,4615,4406,5580,5939,5915,5775,5388,3834,3949
20223,R,전통시장,3130015,창신골목시장,808493,382435,426056,51820,122085,96372,98348,178419,261449,176096,169707,106538,109737,148156,98258,115749,117612,118175,117737,117128,113367,108723
20223,R,전통시장,3130014,동문시장,38809,19534,19275,1349,4678,6187,6646,8063,11888,9713,8048,5698,5183,5706,4462,5837,6171,6169,6046,5738,4420,4429
20223,R,전통시장,3130013,동대문상가A동,36380,18321,18059,1130,4031,6038,6578,7728,10875,10590,7660,4925,4184,4615,4406,5580,5939,5915,5775,5388,3834,3949
20223,R,전통시장,3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",61339,31812,29527,2009,8109,9714,10858,13046,17604,5221,12475,14358,14282,10980,4025,9062,9964,10040,10289,9987,7186,4813
20223,R,전통시장,3130011,충신시장,206531,108024,98507,12698,35186,30180,31593,40428,56445,34719,46352,35134,33870,36632,19824,30190,31994,32546,32389,31718,25353,22342
20223,R,전통시장,3130010,종로신진시장,1146739,596638,550102,35400,149041,180646,203536,246350,331766,87085,231589,275680,274994,205955,71438,169347,186675,187890,193220,187658,134625,87324
20223,R,전통시장,3130009,마전교지하쇼핑센터(구 한일상가),67855,35306,32549,2086,8805,10693,12050,14585,19636,5146,13694,16327,16287,12180,4221,10021,11047,11118,11435,11105,7966,5163
20223,R,전통시장,3130007,광장시장(광장전통시장),524974,293220,231752,19279,64865,77010,93138,106419,164265,46319,103350,119802,121558,99407,34539,76546,84048,85167,87301,85266,63504,43140
20223,R,전통시장,3130005,세운상가가동,120837,68332,52504,4581,14246,16443,21092,24184,40290,10452,22842,27315,28078,24011,8138,17400,19064,19358,19895,19575,15214,10332
20223,R,전통시장,3130004,낙원시장(낙원지하시장(대일상가)),135360,82578,52782,6928,29283,18891,18838,19906,41512,18970,20503,22326,24733,32443,16385,18297,18583,19297,19644,20606,21534,17401
20223,R,전통시장,3130002,세종마을음식문화거리(금천교시장),657163,311629,345535,69902,115694,124373,116671,105992,124533,65221,128280,126180,128945,147018,61519,92990,94206,100625,99743,100226,90765,78610
20223,R,전통시장,3130001,통인시장,391166,162599,228568,59549,61896,64506,67253,57248,80713,62894,71248,64333,64000,82501,46188,55054,55960,57483,57705,57675,55335,51954
20223,D,발달상권,3120249,고덕역,496185,243472,252712,148790,51761,51253,76535,67584,100262,69634,86880,79281,90766,118326,51295,71394,72986,73630,73939,72932,70585,60720
20223,D,발달상권,3120248,명일역,1478892,649290,829604,288269,150175,203283,251329,221694,364144,340886,292010,187932,191422,276408,190237,210197,210740,212477,210737,211056,211358,212326
20223,D,발달상권,3120247,굽은다리역,638436,291008,347427,87250,87773,96632,93165,101391,172226,132210,122076,82018,88868,129562,83704,90964,90207,90398,90777,90754,93939,91397
20223,D,발달상권,3120246,길동역,4076616,1917672,2158944,364467,648383,753922,688516,655346,965982,961959,812596,537582,536275,707444,520760,580283,594473,594978,593204,593269,569372,551036
20223,D,발달상권,3120245,둔촌역,1138403,573204,565199,203470,147393,157694,191059,179435,259349,213355,217038,165369,178472,234619,129549,160284,163313,163891,162769,165180,158387,164581
20223,D,발달상권,3120244,암사역,820867,390339,430528,114143,105341,148272,133303,130077,189730,191768,160304,101619,105200,154505,107470,115865,116608,115877,116742,117548,120311,117916
20223,D,발달상권,3120243,천호역,1303716,611779,691937,93437,241164,258048,202904,211880,296283,251584,242616,185609,202898,265387,155624,179046,181586,183522,182681,190393,195996,190491
20223,D,발달상권,3120242,강동구청역,1731852,802653,929198,256304,215794,288465,310795,277846,382648,359504,354856,245560,249356,317764,204809,253426,257777,255902,257282,253231,227438,226794
20223,D,발달상권,3120241,거여역,623990,289263,334727,103932,70067,88101,103459,104724,153707,140859,124228,77083,80702,118551,82566,89327,89122,88766,87962,88104,90548,90162
20223,D,발달상권,3120240,개롱역,1637987,739609,898378,306923,194809,236358,253115,259485,387298,428201,324125,182237,191190,288496,223738,235768,236554,235880,235051,235488,232747,226499
20223,D,발달상권,3120239,오금역,1228169,585670,642499,176603,177934,209549,187098,192759,284227,228509,274306,182797,180475,225514,136570,180194,184928,183231,183200,179334,159738,157542
20223,D,발달상권,3120238,방이역,303990,141023,162966,69214,34422,40270,44629,46982,68473,63668,55516,35772,40072,65579,43384,41606,42384,42169,42894,42670,46261,46008
20223,D,발달상권,3120237,경찰병원역,2285893,1123783,1162110,360620,306059,424496,417412,351787,425521,568018,488217,289924,290171,370059,279506,332823,336406,335376,334086,329495,308178,309527
20223,D,발달상권,3120236,장지역(가든파이브),201947,98525,103422,23629,30107,47066,36883,28607,35654,30040,42457,31803,34165,41809,21675,29353,29909,30287,29898,29538,26638,26324
20223,D,발달상권,3120235,문정역,493316,256853,236462,44724,88358,125473,100077,69934,64749,80636,102907,86026,86213,90553,46979,73895,77382,77900,76694,74024,58105,55315
20223,D,발달상권,3120234,가락시장역,1721160,902623,818537,153798,232873,358729,330104,307187,338470,373742,347738,246004,242431,308147,203099,247971,258718,261765,261021,258213,226715,206757
20223,D,발달상권,3120233,몽촌토성역,1000922,471444,529478,118486,213949,266783,150143,112049,139514,210336,205593,140102,141158,186711,117022,141999,145910,148989,146597,147285,141822,128321
20223,D,발달상권,3120232,송파나루역,424927,202259,222668,61037,72033,90248,69322,55302,76985,90455,84266,57665,57266,82376,52898,60191,60429,60676,60946,60793,61121,60770
20223,D,발달상권,3120231,가락시장,27715,13861,13854,3560,2719,5151,4981,4817,6486,6922,5914,3417,3387,4599,3475,4033,4077,4086,4075,4050,3815,3578
20223,D,발달상권,3120230,송파사거리(송파역),800859,364367,436492,140697,117145,156520,124492,108032,153972,141637,164673,120396,122923,157382,93848,117021,118159,119833,119661,117709,107090,101385
20223,D,발달상권,3120229,방이동먹자골목,1614428,836858,777571,102184,416049,399447,279611,210883,206256,287747,290929,224832,236132,359371,215417,227379,231687,237032,237656,239539,230648,210485
20223,D,발달상권,3120228,석촌역(석촌호수),2046724,935856,1110867,260001,371484,451853,320956,274259,368171,414474,406076,283116,288794,403760,250505,287105,292062,292417,295018,295823,295579,288722
20223,D,발달상권,3120227,잠실역,1105977,521830,584148,151800,162136,228063,220706,158318,184955,139295,228465,200432,211438,223103,103246,163253,169672,172144,171550,165978,138038,125342
20223,D,발달상권,3120226,석촌고분역,703811,328958,374853,94315,113035,153258,114404,95482,133316,169199,138793,86548,88457,128769,92045,99552,99231,99715,99777,99895,102766,102874
20223,D,발달상권,3120225,잠실새내역(신천),2556821,1263537,1293285,380886,496434,492575,471927,336355,378646,518188,459053,330423,366591,540820,341745,353167,362797,366861,366181,379184,380952,347680
20223,D,발달상권,3120224,수서역,251351,124915,126437,29545,26193,41219,42451,35240,76704,42160,55475,43626,41539,44000,24552,38849,40266,40773,40072,38785,27874,24733
20223,D,발달상권,3120223,휘문고교사거리,320997,182614,138383,52322,50145,76642,69535,39296,33059,27891,74948,69832,69301,57741,21285,49767,54259,55149,55004,50162,29721,26937
20223,D,발달상권,3120222,삼성역,1021672,548522,473151,110101,200334,275929,218192,120230,96886,77088,238985,227991,222685,191137,63786,157180,173404,178676,177239,162492,91944,80737
20223,D,발달상권,3120221,봉은사역,425943,222078,203865,50186,69637,98770,91766,57444,58142,50532,96322,84058,84305,77368,33358,63797,68343,69671,69972,65897,46540,41725
20223,D,발달상권,3120220,대치역,493218,233254,259964,202460,40903,36551,85575,59575,68152,50506,85003,81103,97517,127610,51479,68766,69167,67815,69942,69840,77837,69849
20223,D,발달상권,3120219,은마아파트,1190779,614289,576490,556390,120184,85689,180426,131393,116696,168423,207018,174824,207298,298966,134250,159253,158460,159991,164430,161828,199514,187302
20223,D,발달상권,3120218,코엑스,51807,25111,26697,4257,10983,13832,11520,6444,4772,3031,9257,12288,12969,11291,2974,6984,7384,7809,8279,8119,7000,6231
20223,D,발달상권,3120217,대치사거리,1665820,908940,756881,550940,232005,227974,297694,196151,161057,305723,342935,258716,268198,325408,164839,244217,246474,250391,248488,243031,221077,212144
20223,D,발달상권,3120216,경기고교사거리(경기고교앞사거리),198819,101539,97280,21361,28531,43849,40941,29430,34707,20242,45998,39746,38985,37336,16511,29176,31246,32088,31928,30689,24153,19539
20223,D,발달상권,3120215,포스코사거리,3545492,1906802,1638689,390355,625084,924282,803249,450612,351910,532503,768006,673628,663153,607149,301054,545222,590015,600228,596221,553317,345235,315255
20223,D,발달상권,3120214,영동대교남단교차로,330477,166875,163602,32691,47689,74217,68152,51211,56516,49345,71145,57476,57612,61789,33111,48032,51035,51972,51913,50568,41331,35626
20223,D,발달상권,3120213,삼성중앙역,2338358,1161554,1176804,210325,415909,588490,518816,306893,297925,408062,481070,395822,393451,422274,237681,343538,361821,366192,368819,353749,280097,264142
20223,D,발달상권,3120212,한티역,982285,457958,524328,383691,97972,87197,185707,120448,107270,121779,169505,157617,182139,242138,109106,134221,137847,138896,139547,139129,151428,141215
20223,D,발달상권,3120211,도성초등학교,844043,374551,469492,274227,104773,107573,159269,101356,96846,118932,157547,143279,150953,187607,85725,120157,122841,124627,125042,124057,119178,108144
20223,D,발달상권,3120210,선릉역,5271636,2643637,2627999,628838,960266,1257131,1074996,700261,650144,814093,1099180,939624,922124,993732,502883,783354,858217,866865,868294,820975,573435,500494
20223,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",815023,373671,441352,148833,101558,141125,165640,115121,142745,141435,163580,133173,136697,154495,85644,118635,125978,126487,126268,122793,102206,92655
20223,D,발달상권,3120208,청담사거리(청담동명품거리),1567938,706416,861522,168673,275302,348797,311468,213630,250068,299488,322517,253269,254314,278135,160216,215942,236798,239209,239187,237930,212267,186606
