기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20221,A,골목상권,3110888,청룡동주민센터,722734,346336,376399,69149,181354,142650,91887,85890,151803,178786,142407,83818,86443,131009,100274,100445,100572,101957,101004,101551,107795,109409
20221,A,골목상권,3110887,서울산업정보학교(서울삼성초등학교),421117,235576,185542,46087,141817,75195,55423,43646,58952,102240,90876,53824,52822,68956,52399,59285,59591,59703,59612,59274,61686,61965
20221,A,골목상권,3110886,관악해태어린이공원,1158987,694592,464395,99799,382756,250962,161047,106037,158386,336509,248473,127279,122737,171582,152406,162234,163233,163897,164287,161402,170205,173728
20221,A,골목상권,3110885,영락고등학교,1552291,775705,776587,147960,328667,307138,216240,203417,348869,473008,327312,156865,153372,226679,215058,215470,216805,218251,214774,213818,232230,240943
20221,A,골목상권,3110884,봉천역 4번(봉천110안전센터),757720,369904,387819,75054,150261,134046,113801,112030,172527,173002,145147,87265,92694,150094,109518,107823,105768,106658,106676,107127,111947,111720
20221,A,골목상권,3110883,은천초등학교(은천교앞),1140010,568456,571553,92495,264647,221648,169337,152131,239750,276443,226300,131247,136999,207300,161718,158074,157097,160096,157856,157554,173277,176054
20221,A,골목상권,3110882,신성초등학교,1756755,1003572,753183,150810,479020,364721,242810,205300,314094,497098,366738,190298,188153,276220,238247,246731,248050,248014,247192,246405,257845,262518
20221,A,골목상권,3110881,구립대학경로당(관악산샘말공원),4340212,2652742,1687470,270107,1309935,951100,695232,475625,638213,1143153,868489,499589,503352,739449,586181,614195,612826,619441,616531,615932,627681,633607
20221,A,골목상권,3110880,신림역 1번,504027,253545,250482,33076,162086,104696,63479,55166,85525,165981,110060,49302,44542,64464,69680,71266,72969,73594,72565,72417,71379,69835
20221,A,골목상권,3110879,신림현대아파트,297282,148286,148995,25366,62215,53686,42538,43168,70307,79391,58479,32978,33431,50754,42249,42107,41856,42097,41740,42005,43496,43979
20221,A,골목상권,3110878,미림여고,862806,500064,362741,79664,175111,161735,149115,117260,179922,284951,200645,86980,72605,107515,110109,124591,123987,123563,121548,121492,121247,126380
20221,A,골목상권,3110877,신림역 8번,1372733,711111,661622,77659,419814,312389,181569,157702,223598,361179,276550,156698,157840,232656,187809,190488,190464,192317,191685,192947,206976,207858
20221,A,골목상권,3110876,서원동주민센터(신관중학교),512218,258833,253385,54960,123504,102224,58773,64159,108598,135974,107044,57048,56801,84762,70589,71167,71978,72921,72368,71113,75951,76720
20221,A,골목상권,3110875,보라매동주민센터(당곡고등학교),189374,89204,100170,22479,39026,37609,26864,20865,42532,62299,40895,18353,16770,25096,25962,26424,26356,26686,25776,25775,28433,29926
20221,A,골목상권,3110874,원신초등학교(구세군관악영문교회),1908864,989366,919500,169724,367175,280243,267196,276712,547817,458319,354542,225414,228201,368047,274343,272907,270853,269170,270493,270900,275832,278709
20221,A,골목상권,3110873,당곡중학교,641511,312294,329215,67758,121485,119273,108711,85690,138592,170062,144664,78173,74929,94583,79100,91942,91317,91931,91705,90503,90437,93676
20221,A,골목상권,3110872,신림초등학교,874729,419838,454891,67121,195387,176386,133561,110907,191367,321840,186745,77280,65247,100513,123103,123392,124019,124035,123638,122812,127005,129829
20221,A,골목상권,3110871,신원동주민센터,744295,362873,381423,49802,184548,152053,103959,94745,159190,189311,150250,84625,87974,130030,102103,101699,101011,103143,102615,102789,114675,118362
20221,A,골목상권,3110870,신림주공2단지(광신고등학교),418436,203309,215126,47463,41754,51527,60139,69041,148513,177861,90048,25430,22138,38558,64401,59790,61645,60913,59063,58758,57920,60349
20221,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",4398774,2278849,2119925,226094,1665555,1077804,533278,357848,538194,1266644,911481,452956,449837,707637,610220,607288,608783,616163,613897,617173,664578,670891
20221,A,골목상권,3110868,남부초등학교,828765,423604,405161,65456,224382,165949,113032,102935,157011,230534,174597,90816,90193,130158,112467,116408,115274,116289,114938,116398,123396,126062
20221,A,골목상권,3110867,국제신학대학원대학교(남서울중학교),1313751,652047,661704,96029,361621,259595,171788,167585,257134,355225,268535,145354,145919,217672,181045,184193,182348,183187,181595,182904,196851,202675
20221,A,골목상권,3110866,난우중학교,1312109,627435,684674,197709,175652,179859,198739,203848,356301,387179,272915,139787,133501,198451,180277,185913,185989,186516,183352,182881,190598,196861
20221,A,골목상권,3110865,남강고등학교(남강중학교),2370340,1115326,1255014,371345,335584,312378,346840,384784,619408,637550,480299,255826,271198,396480,328989,331564,333642,334178,328898,329846,351302,360909
20221,A,골목상권,3110864,신림우방아파트,1854599,896270,958328,180696,422671,346633,248072,243456,413070,582676,406504,182151,169778,261429,252061,259066,260249,260335,257107,257043,273253,287548
20221,A,골목상권,3110863,난우초등학교,958232,443866,514365,163742,133558,126990,146348,147807,239786,303406,205403,93284,87300,135049,133789,135875,135147,135296,133496,133830,139967,144622
20221,A,골목상권,3110862,난곡초등학교(난곡동벽화마을),761475,357243,404231,114713,103494,99592,118947,125671,199058,160955,135611,90329,102212,163569,108798,105602,106787,105688,105305,106540,114842,116710
20221,A,골목상권,3110861,관악구신사동주민센터,2066088,1019765,1046322,183921,481063,407731,291498,288731,413144,609814,419865,219308,217433,316439,283230,288142,289078,290654,290220,292863,305472,309659
20221,A,골목상권,3110860,호림박물관(성보고등학교),483655,231495,252162,55514,106871,92342,68855,65566,94508,118115,107837,62486,60217,78550,56449,68113,68245,68583,68257,68358,70420,71678
20221,A,골목상권,3110859,난향초등학교,592805,288545,304261,94027,63036,70515,109852,102297,153080,162647,122640,67732,65000,95074,79714,83839,83956,83262,81906,82036,86446,91362
20221,A,골목상권,3110858,신대방역 1번,503763,244192,259571,26906,136671,102925,69729,63540,103991,97282,106269,58286,60967,105623,75335,72502,71899,72586,72615,73110,71642,69408
20221,A,골목상권,3110857,미성동주민센터,1170324,553070,617255,222643,157887,170699,191607,169158,258333,384320,240897,113500,110754,162297,158556,164757,164628,164690,162322,161745,174505,177678
20221,A,골목상권,3110856,미성초등학교,872839,409095,463742,119056,179295,159762,140978,111502,162247,242499,177459,93661,95842,142655,120721,122554,122619,122267,120988,121111,129403,133898
20221,A,골목상권,3110855,신대방역 2번,1292683,629939,662743,99128,318622,245643,188979,169156,271156,301578,261685,152275,160408,247517,169219,180599,181217,181926,182541,182000,192515,191883
20221,A,골목상권,3110854,조원동주민센터,390326,189742,200584,42503,72611,62582,57621,64363,90648,131595,81637,38635,36129,50291,52040,54544,54902,55961,55866,54421,56947,57685
20221,A,골목상권,3110853,KT구로지사,1709781,908406,801375,101620,343116,422688,318032,252823,271503,355439,344498,242232,248959,318354,200298,249384,248160,250080,254084,253552,227505,227014
20221,A,골목상권,3110852,이수역 9번,722895,331315,391582,74161,139549,153071,114795,96025,145295,182447,142941,92475,93557,125326,86149,104022,102916,105083,106112,106657,101851,96256
20221,A,골목상권,3110851,경문고등학교(동작동성당),1065152,493501,571652,181486,122547,147903,162791,160690,289736,345579,229242,103042,93754,144969,148568,151496,152204,151569,150190,148837,153756,157099
20221,A,골목상권,3110850,사당역 10번,2513013,1191424,1321589,252345,539908,523790,354995,307216,534758,777891,528949,261507,251364,369356,323946,355877,354663,357491,354188,356411,367607,366778
20221,A,골목상권,3110849,이수역 10번,1899239,875647,1023590,308101,238844,339980,278383,274696,459232,534979,372841,202930,204843,313242,270402,267056,266576,268426,266926,268942,277509,283804
20221,A,골목상권,3110848,양지어린이공원,1515412,729896,785517,170337,294860,295606,237870,197276,319462,480579,328911,151974,143954,210410,199582,211866,212252,213321,210939,209156,224257,233621
20221,A,골목상권,3110847,예술인마을,930888,438750,492138,119297,147264,178243,137170,132009,216906,282524,191799,94283,90961,139932,131390,130004,131153,131880,129539,128843,137759,141712
20221,A,골목상권,3110846,남성역 1번,2835167,1319026,1516142,359835,452873,503114,467127,375107,677112,768342,572563,314222,314562,476073,389406,399174,400040,401271,397546,398359,419401,419377
20221,A,골목상권,3110845,사당종합체육관,435638,195139,240499,56364,49288,65093,69985,63353,131553,139046,97631,41702,38891,57850,60519,61471,62532,62995,60996,60567,62629,64450
20221,A,골목상권,3110844,흑석2치안센터,375052,170272,204779,62836,40314,55041,57883,56381,102597,113361,79357,39250,35612,54365,53106,53792,53756,53595,53107,53526,53686,53591
20221,A,골목상권,3110843,사당5동주민센터,476889,223400,253489,73407,74256,81559,80748,63636,103285,110286,100931,59649,60262,84162,61602,67916,66905,67301,66831,66652,70093,71193
20221,A,골목상권,3110842,흑리단길,151930,71273,80657,20698,24286,22409,22293,23328,38916,25664,28405,21733,24117,33636,18377,21762,21494,21721,22037,22446,22059,20412
20221,A,골목상권,3110841,중대부중,1450760,654743,796018,203430,244263,206118,233746,211265,351940,402768,323170,170121,160735,212449,181518,206292,206607,207610,206480,206486,207667,209619
20221,A,골목상권,3110840,중앙대학교,784643,364818,419825,105317,270194,106197,91428,85641,125868,230742,168345,90933,83894,112108,98620,113621,113304,113965,114565,113637,107769,107783
20221,A,골목상권,3110839,숭실대입구역 4번,706545,347295,359251,131374,157792,112653,104791,74721,125216,205970,140435,79731,76937,110628,92845,100478,98496,99358,99531,97689,104594,106399
20221,A,골목상권,3110838,상도1동주민센터앞,148795,68832,79963,23662,29176,17294,20667,20636,37359,44197,29339,16561,16859,23738,18101,21029,20655,20779,20635,20940,22134,22623
20221,A,골목상권,3110837,숭실대입구역 1번,1876731,887976,988755,304981,405348,263251,262703,227193,413258,423706,375883,233563,245885,359461,238234,260389,262005,261702,262650,261371,283163,285450
20221,A,골목상권,3110836,상도역 5번,1584153,743110,841043,200783,434537,231726,189164,186606,341337,467483,329181,171012,168979,241455,206041,219937,220145,221095,219372,220988,238705,243909
20221,A,골목상권,3110835,상도역 1번,144947,66476,78471,18824,35130,23925,20389,17384,29295,27185,29486,19689,20218,28928,19441,20251,20667,20657,21275,21530,20738,19827
20221,A,골목상권,3110834,동작구자원봉사센터,164187,89630,74557,23458,42672,32278,19573,16299,29908,51363,36532,17277,16243,22821,19951,22814,22898,23190,22769,22917,24599,25001
20221,A,골목상권,3110833,상도역 2번,578716,268493,310223,117989,91652,90202,98788,69762,110323,141457,114523,63392,66386,104839,88119,81733,82787,83181,83921,83005,82481,81607
20221,A,골목상권,3110832,노량진초등학교,561436,310419,251017,35897,215769,110859,58317,57927,82666,130876,115010,70946,71282,102892,70430,79078,79464,79793,80220,80022,81194,81663
20221,A,골목상권,3110831,상도4동주민센터,547612,244622,302990,97806,77609,94452,80456,68556,128734,171795,110317,55573,51913,79798,78215,77412,77363,77464,76704,77229,79353,82086
20221,A,골목상권,3110830,상도초등학교,597684,284596,313087,110976,71139,100754,91447,86020,137348,165478,118364,67183,66473,97739,82447,83843,84673,85419,84844,83582,87046,88275
20221,A,골목상권,3110829,장승배기역 5번,754526,362260,392265,70526,143165,128884,88779,123014,200158,231415,163705,80429,77670,107038,94270,106637,106143,106950,106206,104801,109968,113819
20221,A,골목상권,3110828,노량진역 6번,1789981,907815,882166,163766,446516,322231,240725,242780,373965,501456,385438,207145,200947,279035,215961,256289,256663,258240,257550,257343,254498,249398
20221,A,골목상권,3110827,NH농협은행 상도동지점,576666,268044,308622,73232,94737,102865,81515,80741,143578,165750,114015,63214,61124,91909,80654,80110,80730,81581,80264,80603,85767,87612
20221,A,골목상권,3110826,장승배기역 4번,715006,329834,385171,84199,126610,123925,99950,105197,175125,154865,145363,91050,92983,135321,95424,101753,102368,102072,102255,102801,103119,100641
20221,A,골목상권,3110825,신대방삼거리역 1번,2029731,922818,1106911,276907,355564,374268,308215,264761,450017,613715,422290,204494,199799,306859,282574,281184,283162,283821,279236,279655,306460,316213
20221,A,골목상권,3110824,대방역 3번,258166,115150,143017,50724,42949,36739,47415,35742,44598,46111,55761,39829,38102,46967,31396,38179,38367,37511,38778,38997,34698,31635
20221,A,골목상권,3110823,신대방삼거리역 3번,652380,305386,346994,68123,124021,118379,109933,89883,142043,167573,128223,79317,82540,112157,82569,92809,92477,93537,92833,93020,93777,93928
20221,A,골목상권,3110822,신대방삼거리역 4번(대림초등학교),567501,264202,303299,87468,106336,101889,90986,78734,102087,194428,124390,54680,48301,70754,74947,80249,80679,81323,80744,79904,81242,83362
20221,A,골목상권,3110821,보라매역 2번,1420552,667926,752626,178210,239448,262531,236167,201908,302288,418823,296191,152880,146582,212328,193749,199512,199245,200065,200710,198198,206425,216396
20221,A,골목상권,3110820,성남고등학교,885604,425168,460436,159956,156979,149959,138492,124995,155223,277756,185393,89356,81746,126710,124643,122993,123403,124373,122465,123098,132248,137025
20221,A,골목상권,3110819,신대방역 4번,901507,420338,481169,82059,159389,164925,132966,153729,208442,239694,187354,101834,100914,151162,120549,126639,127767,127775,126064,124555,132673,136035
20221,A,골목상권,3110818,신대방역 3번,135463,68047,67416,11007,27994,24982,21851,21456,28172,37780,27221,14718,14876,22359,18511,18835,18691,18945,18572,19248,20376,20797
20221,A,골목상권,3110817,대방역 4번,328142,168246,159896,30250,70795,70229,47963,43849,65055,88479,69769,37051,36251,54088,42505,47087,47169,48183,47750,47713,45702,44539
20221,A,골목상권,3110816,대방역 6번,694848,349334,345513,86837,121642,133530,115847,96681,140311,171823,153431,78874,81285,123458,85976,100265,98615,101226,101529,101242,96793,95175
20221,A,골목상권,3110815,공군호텔,1578356,746987,831369,182309,312305,278949,226553,226033,352208,430949,338459,184827,180553,244105,199461,224573,223772,226753,225859,226081,224731,226586
20221,A,골목상권,3110814,서울지방병무청,1469821,693380,776441,295695,216072,220805,232220,194165,310864,387405,310072,168520,167801,243691,192331,205295,205641,207638,205862,207542,216087,221755
20221,A,골목상권,3110813,보라매역 6번,1288512,598653,689858,244975,184039,214467,206813,200684,237533,344615,260544,150313,146049,212898,174092,182333,181613,182457,183327,182590,188110,188079
20221,A,골목상권,3110812,신길6동주민센터,603720,277985,325736,86416,96350,112298,98342,89179,121136,150137,119396,69158,70561,110928,83541,85043,84216,85259,84483,85801,87679,91242
20221,A,골목상권,3110811,보라매역 4번,421592,196649,224944,51773,71100,82599,64495,61141,90486,120868,86787,48597,46514,64360,54466,60102,59440,59874,60203,61173,60231,60568
20221,A,골목상권,3110810,영신초등학교,1683668,802798,880870,205251,226135,263089,260527,269481,459185,440966,348674,196920,198103,280966,218039,239166,237672,239194,234960,237354,247156,248165
20221,A,골목상권,3110809,장훈고등학교,390160,195308,194852,51120,45237,59535,65062,65342,103864,95064,62223,44629,48361,78733,61150,55596,55608,55099,55499,56218,56359,55780
20221,A,골목상권,3110808,신길역 1번,488133,258467,229666,50646,116270,110979,73095,62923,74221,143018,109728,52304,47887,70033,65162,68815,68377,69188,68894,68780,71309,72772
20221,A,골목상권,3110807,신길역 3번,455823,247475,208347,25797,121209,115869,71042,61378,60529,93180,100569,57705,59852,85366,59152,64142,64429,64889,66052,66589,65669,64053
20221,A,골목상권,3110806,서울시립영등포장애인복지관,30662,16873,13789,883,7351,9464,5580,4066,3318,5657,7432,5028,4977,4747,2823,4747,4698,4703,4927,4816,3493,3279
20221,A,골목상권,3110805,신길새마을금고신길4동지점,360008,171784,188223,44514,48330,62452,56957,58137,89618,93137,70440,41870,41886,62784,49890,50088,50191,49899,49524,49899,54349,56059
20221,A,골목상권,3110804,신풍역 1번,896606,409443,487161,149132,119139,148968,147160,141337,190870,242107,175922,102633,103973,152303,119666,124510,125012,124931,124897,125218,135253,136784
20221,A,골목상권,3110803,신길2동우편취급국,1357315,689002,668313,175012,142568,226498,200187,245868,367181,409787,282709,140906,135640,206651,181619,190048,188429,188511,186107,185245,203705,215271
20221,A,골목상권,3110802,신길동홍어거리,604861,301687,303174,55682,68995,93773,97110,109100,180203,169693,121908,69758,69183,95357,78963,86888,88104,87378,85644,85941,84638,86270
20221,A,골목상권,3110801,신풍역 6번(신길6동공영주차장),81423,36457,44964,16118,8604,15038,14833,11676,15154,28335,16517,7488,7424,10674,10985,11000,11353,11378,11268,11353,12208,12863
20221,A,골목상권,3110800,영등포동성당,150103,82852,67252,3889,44787,49258,20221,15699,16248,31982,34235,23568,22781,22926,14612,22255,21757,21955,22849,22790,19773,18725
20221,A,골목상권,3110799,영등포본동주민센터,175307,87038,88269,17057,22297,27322,26609,34075,47944,51440,35377,18256,18403,27960,23870,24483,24431,24184,23825,24105,26618,27662
20221,A,골목상권,3110798,신풍역 2번,134555,66046,68510,19713,16096,23534,21206,23193,30815,36122,28650,15917,15851,21462,16553,19199,19463,19209,19148,19194,19165,19177
20221,A,골목상권,3110797,KT대방빌딩,547518,255137,292381,98455,63032,97198,93830,82512,112489,127250,116223,69867,73746,94967,65467,77667,77661,79303,78554,77948,77737,78647
20221,A,골목상권,3110796,한림대학교한강성심병원,85801,44452,41350,3415,19792,27049,13062,11194,11289,24247,19522,10145,9361,11640,10884,12147,12132,12148,12360,12232,12017,12765
20221,A,골목상권,3110795,도림초등학교,1185710,555877,629833,176305,143970,176355,177110,198856,313114,357725,243162,121223,116149,177605,169846,167471,169229,167571,165644,166628,172393,176775
20221,A,골목상권,3110794,영동초등학교,855712,400174,455539,95500,219623,219433,124552,87948,108656,224156,181329,107099,105220,132892,105017,123512,122453,124290,124249,124844,118275,118088
20221,A,골목상권,3110793,대림썬프라자,27475,12836,14638,3665,3334,4832,4565,4536,6545,4505,5733,4161,4409,5673,2993,3835,3819,3909,3868,3870,4002,4172
20221,A,골목상권,3110792,영등포역 2번,2299743,1135527,1164216,293048,285760,364152,328553,431102,597128,650760,468768,246374,250324,376515,307002,320318,322805,319984,316404,316894,345871,357467
20221,A,골목상권,3110791,신풍역 3번,75715,36151,39562,9426,9078,13123,12538,13456,18095,15586,16269,10424,10041,14339,9055,10678,10708,10616,10576,10707,11131,11297
20221,A,골목상권,3110790,대림1동주민센터,745092,356025,389066,70112,85430,123548,116642,138432,210928,216601,154934,78195,77349,119396,98618,103804,103553,104057,102849,101335,112254,117241
20221,A,골목상권,3110789,대림성모병원,592847,282501,310345,59062,74646,101139,104425,104877,148697,128636,123441,78438,79271,107306,75754,83969,83608,84182,83564,84452,85329,87744
20221,A,골목상권,3110788,영등포시장역 3번,81853,42128,39726,4071,15279,20336,13242,11717,17210,22229,16702,10158,10237,12603,9924,11994,11956,12158,12349,12343,11002,10052
20221,A,골목상권,3110787,신길3동주민센터,1324112,629830,694281,209803,164111,199405,180298,246825,323669,286169,253998,164848,180572,263262,175265,183570,184873,185063,182125,181174,201890,205418
20221,A,골목상권,3110786,당산역 8번,403120,199621,203501,36676,76984,93567,56875,57079,81941,70424,88550,57026,57251,81229,48642,58879,57926,58552,59898,60417,55031,52418
20221,A,골목상권,3110785,영등포푸르지오아파트,1162005,554380,607625,194915,130400,178003,185814,192528,280346,305277,225100,133779,139452,202045,156351,160243,159424,159682,159857,159218,178668,184912
20221,A,골목상권,3110784,신대림초등학교,198549,97744,100805,17539,20608,29789,34426,41084,55104,52260,39524,22646,22920,34814,26385,27751,27496,27437,27258,27438,29772,31397
20221,A,골목상권,3110783,영등포시장역 1번,218856,109042,109814,19868,38324,53648,42941,31249,32825,33737,47663,38211,39205,39084,20957,34036,33461,33502,35112,34173,25374,23198
20221,A,골목상권,3110782,영등포시장역 4번,187304,91626,95678,21977,29680,37146,29248,26645,42609,41314,40922,25663,25100,31762,22545,26421,26447,26623,26802,27144,27282,26587
20221,A,골목상권,3110781,대림한신아파트,1386590,662328,724261,131055,147679,205334,239774,265711,397038,379417,271703,156465,162920,234198,181886,193719,194029,193144,190673,188771,208678,217577
20221,A,골목상권,3110780,신길대성유니드아파트,325720,161945,163773,44454,32294,50381,56953,58141,83496,95339,70358,34844,32765,48131,44283,46256,46366,46282,45063,45862,47315,48575
20221,A,골목상권,3110779,대림갑을명가아파트,163447,79979,83468,15742,17935,23838,27631,31725,46577,52181,34027,15633,14757,23441,23407,23056,23292,23230,22855,22675,23694,24647
20221,A,골목상권,3110778,구로디지털단지역 4번,1249506,637078,612430,71383,181251,247261,222329,241185,286099,324231,255126,145918,148495,213775,161964,176321,175266,175152,173678,174761,182806,191522
20221,A,골목상권,3110777,구로세무서,242711,122159,120551,15211,42481,50953,46845,40037,47185,22887,54669,48807,51453,47370,17527,37507,36941,36922,39302,39251,28254,24534
20221,A,골목상권,3110776,도신초등학교,842430,426206,416223,102182,94680,123269,136702,168106,217491,248312,169535,90226,89044,129942,115370,118640,119245,119064,116791,116477,124804,127408
20221,A,골목상권,3110775,대동초등학교,297983,150630,147353,19344,27280,43693,52104,73900,81661,87852,57619,31134,32029,48477,40872,41850,41788,41590,41059,40589,44224,46883
20221,A,골목상권,3110774,당산반도유보라팰리스아파트,509030,240397,268632,89523,84861,101292,82055,62594,88705,123538,112558,62451,60540,86808,63136,70131,68706,69955,71330,71747,77509,79654
20221,A,골목상권,3110773,당산역 13번,81366,40707,40659,6484,16890,20004,13466,10984,13538,14181,15955,12334,12993,16887,9015,12036,12042,12247,12504,12438,10574,9525
20221,A,골목상권,3110772,신우어린이공원,341283,167678,173603,39463,41741,54600,57454,66142,81882,112503,68033,31059,30853,48618,50217,48334,48104,47884,47249,47201,50244,52268
20221,A,골목상권,3110771,대림역 11번,388516,198805,189710,20147,36186,62404,68935,96550,104295,98612,70376,44599,48614,73764,52551,54100,53973,53890,53161,52688,58519,62183
20221,A,골목상권,3110770,영등포구청역 6번,665265,317490,347774,51547,123847,149510,96893,96452,147015,166105,133783,85599,84480,108863,86437,93862,93286,94185,94388,96395,96181,96969
20221,A,골목상권,3110769,대림차이나타운(대림역 12번),507419,257872,249547,33861,47466,81024,90096,119803,135170,143155,94769,53996,56251,88574,70674,70862,70818,70490,69436,69379,75804,80633
20221,A,골목상권,3110768,도림2동유수지내체육시설,221828,109487,112341,20694,34551,50161,34074,35749,46600,70909,45231,22282,21079,31128,31199,31314,31257,31465,31089,31042,31900,33761
20221,A,골목상권,3110767,도림동주민센터,272358,135233,137124,23971,40375,65066,45631,40546,56769,74992,56573,29450,28865,44110,38368,38247,38481,38830,38496,38652,39033,40618
20221,A,골목상권,3110766,대림역 5번,1263682,634605,629077,122392,158634,214172,217292,243373,307817,286975,255326,156106,159127,240120,166027,180165,178417,179618,179457,180958,181388,183678
20221,A,골목상권,3110765,문래동사거리,321741,166397,155344,29119,44160,66166,57230,52169,72897,52003,64505,49791,54417,67880,33145,46133,46132,46516,48100,48484,45085,41293
20221,A,골목상권,3110764,문래역 3번,54492,27830,26663,5047,7868,11461,10645,9087,10386,7734,12154,10231,10002,9677,4692,8480,8403,8414,8679,8654,6308,5555
20221,A,골목상권,3110763,영등포구청역 2번,510296,247144,263151,53588,79814,115727,89887,81764,89516,91763,109746,81524,80726,92025,54513,76314,75292,75691,77318,77106,66762,61813
20221,A,골목상권,3110762,선유도역 1번,1791134,896325,894808,188063,326979,473931,305076,232261,264824,435390,390791,244771,239041,279609,201530,264418,262948,265041,268454,265759,233085,231428
20221,A,골목상권,3110761,문래동남성맨션,184407,94839,89568,18911,24169,36612,33285,29435,41995,31712,37153,27844,30173,38053,19472,26405,26370,26588,27541,27769,25920,23813
20221,A,골목상권,3110760,선유도역 6번,737380,380039,357341,76271,138495,198944,132728,96197,94744,158752,163667,105764,102517,116913,89766,113006,111464,110984,115601,113439,88640,84246
20221,A,골목상권,3110759,문래예술촌(문래창작촌),3164560,1572542,1592018,405608,394026,608271,608495,490441,657718,490360,671717,512853,529187,637148,323296,462966,458474,462604,473434,476402,432850,397828
20221,A,골목상권,3110758,문래소공원,377432,178191,199240,85026,45302,82478,73785,38285,52556,100796,80232,44673,42686,58515,50527,54972,54776,55525,56659,55092,50177,50231
20221,A,골목상권,3110757,양평역 2번,210609,107791,102818,23352,30397,51041,42349,28898,34572,50441,44655,27551,27563,34674,25726,31338,31116,31422,31780,31222,27310,26420
20221,A,골목상권,3110756,문래중학교,217812,102935,114877,31917,26364,53278,40010,28433,37812,61316,44245,25172,25296,33481,28301,30918,30716,31336,31626,31371,31423,30422
20221,A,골목상권,3110755,동일여자고등학교,263103,121734,141369,49755,27892,32261,41268,40528,71399,64463,52832,31780,33951,46554,33525,36820,37307,37002,36911,36633,39044,39388
20221,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),1462191,671940,790251,186044,198077,226532,212728,246734,392075,453527,303170,149452,144643,209405,201995,208096,208008,210472,207542,206080,208061,213933
20221,A,골목상권,3110753,시흥동 은행나무사거리,1063024,503481,559543,164176,120823,123406,161367,175512,317741,314557,208684,110737,107595,171535,149914,150398,149420,150456,147674,148706,157241,159130
20221,A,골목상권,3110752,한울중학교,819578,380967,438612,117153,98240,122836,119963,141510,219874,239605,163918,85533,84822,129913,115788,114646,115779,114608,112338,111377,121711,129117
20221,A,골목상권,3110751,난곡중학교,1019673,487764,531911,97828,154788,175378,152476,184695,254511,285572,211179,113958,111777,161784,135403,144346,145435,145865,143674,143315,147668,149369
20221,A,골목상권,3110750,시흥4동주민센터(서울신흥초등학교),834582,382050,452533,105611,97096,114868,122376,144467,250163,249892,186044,87578,86627,118628,105814,117457,117772,117246,115006,113463,122866,130773
20221,A,골목상권,3110749,금산초등학교(금천고등학교),618282,297900,320381,96919,68539,89045,100419,101993,161367,210357,136521,57867,50209,76528,86799,88548,88597,88835,87874,87506,87001,89920
20221,A,골목상권,3110748,백산초등학교,367146,175055,192090,66624,43875,49265,56791,60777,89815,103458,68504,39869,41415,61637,52261,52355,52998,52279,52523,52619,52502,51869
20221,A,골목상권,3110747,석수역 1번 출입구,190874,98695,92179,17922,24610,30502,30145,38090,49603,38041,40112,24775,26079,36726,25141,27272,27887,26921,26762,27147,27323,27562
20221,A,골목상권,3110746,금천금빛공원(은행나무사거리서측),225028,110173,114854,33851,33624,29857,33411,38146,56140,52659,43512,26694,28183,44053,29925,31321,31386,31569,31100,32055,34180,33415
20221,A,골목상권,3110745,독산동정훈단지,504244,247685,256560,48846,67648,83347,77877,99594,126932,136541,99769,54743,55516,86524,71152,70246,69941,70553,69334,69371,75565,79234
20221,A,골목상권,3110744,독산동성당,1678409,806049,872358,183082,219526,270161,253867,315005,436768,483743,331591,172472,174033,272977,243592,235548,237880,236099,231834,232423,247970,256655
20221,A,골목상권,3110743,시흥초등학교(시흥1동우체국),984537,461855,522682,124011,122517,138707,148325,170081,280895,275805,195338,109305,107885,163285,132919,137338,140279,138276,137123,137907,145498,148116
20221,A,골목상권,3110742,KT금천빌딩(금천구시설관리공단),66535,33092,33444,13593,6747,9927,10829,10648,14792,11143,13225,10342,11145,13568,7112,9609,9643,9561,9747,9734,9380,8861
20221,A,골목상권,3110741,독산2동주민센터,644872,309329,335543,69074,94786,117604,100270,104471,158665,206479,138508,65573,62363,90052,81897,89399,89288,90519,88323,87834,96855,102654
20221,A,골목상권,3110740,금천해태공원,1592264,739739,852525,150504,225959,236591,232707,285854,460647,462198,312385,172367,174643,253947,216723,225250,222714,223366,222933,223927,234510,239563
20221,A,골목상권,3110739,시흥3동 우편취급국,27620,14690,12930,4599,2797,3718,4728,5173,6605,4558,6331,4474,4461,5154,2642,4051,4113,4045,4086,4092,3725,3509
20221,A,골목상권,3110738,문성초등학교,888646,436730,451915,68235,130635,157602,138181,173929,220061,231873,166856,103933,108740,157303,119940,124852,125281,126329,125457,125021,130381,131324
