기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20231,D,발달상권,3120239,오금역,3165958.0,7.0,2292617850.0,548710740.0,289330402.0,172449078.0,272920070.0,399481617.0,101631821.0,66985322.0,343484895.0,97623905.0
20231,D,발달상권,3120240,개롱역,3083382.0,7.0,2037930010.0,473877110.0,252876667.0,147819193.0,236511650.0,355781401.0,87860986.0,57581439.0,340656125.0,84965439.0
20231,D,발달상권,3120241,거여역,2773795.0,6.0,925814915.0,229172512.0,116100642.0,69287562.0,116221508.0,158984903.0,42633133.0,26899707.0,128255883.0,38259065.0
20231,D,발달상권,3120242,강동구청역,2918420.0,6.0,2386955648.0,552213762.0,296651625.0,182397790.0,279055868.0,424392368.0,105472053.0,68150961.0,379096440.0,99524781.0
20231,D,발달상권,3120243,천호역,3375051.0,7.0,1645281998.0,407480018.0,210040700.0,133726039.0,197068846.0,277482587.0,79964493.0,50868913.0,219618296.0,69032106.0
20231,D,발달상권,3120244,암사역,2526789.0,6.0,1275750635.0,295972133.0,153536851.0,98946029.0,146088071.0,220691122.0,52114498.0,37533620.0,219936847.0,50931464.0
20231,D,발달상권,3120245,둔촌역,2941016.0,6.0,1243149138.0,299094520.0,156001850.0,93014907.0,150999846.0,217061027.0,55249735.0,35544563.0,183720730.0,52461960.0
20231,D,발달상권,3120246,길동역,2848822.0,6.0,3990130206.0,857505110.0,499772191.0,348402344.0,416876659.0,695230415.0,203126893.0,116792598.0,692032361.0,160391635.0
20231,D,발달상권,3120247,굽은다리역,2557262.0,6.0,862606380.0,210746935.0,107103732.0,64017070.0,105515178.0,147117407.0,37839358.0,24939971.0,129733953.0,35592776.0
20231,D,발달상권,3120248,명일역,2784724.0,6.0,1161689640.0,292625010.0,141397724.0,83639474.0,145060019.0,193554866.0,46033135.0,33731991.0,177332937.0,48314484.0
20231,D,발달상권,3120249,고덕역,3954565.0,8.0,677974856.0,143519173.0,85917249.0,53485042.0,72700671.0,115990785.0,37141082.0,18366378.0,124823847.0,26030629.0
20231,R,전통시장,3130001,통인시장,3419204.0,7.0,314622751.0,82634632.0,37629138.0,23060767.0,41619904.0,49505677.0,12861516.0,9249142.0,45558039.0,12503936.0
20231,R,전통시장,3130002,세종마을음식문화거리(금천교시장),3251276.0,7.0,279133719.0,75365720.0,34110113.0,21316381.0,37247784.0,45017634.0,11178450.0,8637474.0,34479036.0,11781127.0
20231,R,전통시장,3130004,낙원시장(낙원지하시장(대일상가)),2774432.0,6.0,265603989.0,58901677.0,36275229.0,23216762.0,31860773.0,51275679.0,17358181.0,7409278.0,28211792.0,11094618.0
20231,R,전통시장,3130005,세운상가가동,3112817.0,7.0,39925999.0,9397413.0,5685293.0,3290709.0,4901814.0,7630010.0,2720065.0,1159049.0,3397479.0,1744167.0
20231,R,전통시장,3130007,광장시장(광장전통시장),2689995.0,6.0,6189155.0,1713296.0,765444.0,490641.0,945022.0,1118574.0,219377.0,180591.0,465994.0,290216.0
20231,R,전통시장,3130010,종로신진시장,2348627.0,5.0,62987706.0,20195542.0,7335905.0,4542890.0,9374970.0,8560590.0,2095295.0,2137414.0,6166682.0,2578418.0
20231,R,전통시장,3130011,충신시장,2148792.0,5.0,51820648.0,15474093.0,6194674.0,3865565.0,7543332.0,7797356.0,1772421.0,1705055.0,5248024.0,2220128.0
20231,R,전통시장,3130013,동대문상가A동,2449200.0,6.0,54816552.0,11983750.0,7594248.0,4383812.0,6177998.0,10180746.0,3588588.0,1558070.0,7031194.0,2318146.0
20231,R,전통시장,3130014,동문시장,2333434.0,5.0,88129712.0,19143838.0,11923301.0,6907504.0,9619674.0,15774377.0,5236000.0,2506307.0,13310337.0,3708374.0
20231,R,전통시장,3130015,창신골목시장,2098483.0,5.0,226049010.0,70726826.0,26468315.0,16215616.0,34935309.0,32982290.0,7493384.0,7201183.0,20730183.0,9295904.0
20231,R,전통시장,3130016,동대문상가B동,2019083.0,4.0,144485901.0,32790029.0,20898465.0,12165693.0,16749148.0,27904445.0,10238479.0,4226086.0,13153267.0,6360289.0
20231,R,전통시장,3130017,동대문상가C동,1842696.0,4.0,211561601.0,47628589.0,28989360.0,18708004.0,25015726.0,40349512.0,13388621.0,6191331.0,22187590.0,9102868.0
20231,R,전통시장,3130018,동대문문구완구거리(동대문문구완구시장),2609964.0,6.0,210538628.0,59415312.0,26022689.0,16807562.0,29192944.0,31971129.0,9326226.0,6792797.0,22095771.0,8914198.0
20231,R,전통시장,3130019,동대문상가D동,1524898.0,3.0,52898670.0,12447632.0,7197160.0,4126865.0,6556992.0,9616222.0,3065966.0,1504662.0,6111102.0,2272069.0
20231,R,전통시장,3130020,동묘시장(동묘벼룩시장),2523395.0,6.0,329871005.0,75215533.0,41366188.0,27138348.0,39917297.0,51745668.0,15139367.0,10402936.0,54872997.0,14072671.0
20231,R,전통시장,3130021,신설종합시장,2168576.0,5.0,40622488.0,10840660.0,4907580.0,3485196.0,5881808.0,6801360.0,1894120.0,1190700.0,3980796.0,1640268.0
20231,R,전통시장,3130024,남대문시장(자유상가),3035985.0,7.0,297641410.0,73259710.0,41017287.0,24731465.0,36698125.0,54843651.0,17461649.0,8976211.0,27166810.0,13486502.0
20231,R,전통시장,3130031,청계천공구상가,2452141.0,6.0,39765429.0,11438635.0,4993467.0,3071722.0,6097813.0,6821811.0,1653731.0,1210669.0,2700816.0,1776765.0
20231,R,전통시장,3130032,인현시장,1857014.0,4.0,71152857.0,21696339.0,8533199.0,5166841.0,10474237.0,10645445.0,2367401.0,2225561.0,6836356.0,3207478.0
20231,R,전통시장,3130033,대림상가(청계상가),2178845.0,5.0,343333484.0,77129050.0,48160413.0,28806195.0,40795022.0,65960795.0,23184170.0,9742073.0,34864325.0,14691441.0
20231,R,전통시장,3130034,필동 골목형상점가,4766502.0,8.0,860610.0,365339.0,78895.0,62659.0,192382.0,58449.0,19735.0,29962.0,29291.0,23898.0
20231,R,전통시장,3130035,방산종합시장(방산시장),2585656.0,6.0,192014434.0,55401921.0,24414807.0,15284424.0,27417499.0,30670356.0,8616962.0,6229174.0,15473544.0,8505747.0
20231,R,전통시장,3130036,중부시장(신중부시장),2522424.0,6.0,114955686.0,32031227.0,14385637.0,8331215.0,15933543.0,18506542.0,5030147.0,3497420.0,12327200.0,4912755.0
20231,R,전통시장,3130038,"평화시장(통일상가, 동화상가)",9293344.0,10.0,1944400.0,443350.0,289926.0,155195.0,224990.0,377876.0,146780.0,56094.0,163914.0,86275.0
20231,R,전통시장,3130042,약수시장,2670122.0,6.0,1082856206.0,258479959.0,138097905.0,91431263.0,132445638.0,194751903.0,53382599.0,32131728.0,136042952.0,46092259.0
20231,R,전통시장,3130047,테크노상가(엘리시움),1554706.0,3.0,21442123.0,4334081.0,2750683.0,1951955.0,2158984.0,3873034.0,1266748.0,599228.0,3673717.0,833693.0
20231,R,전통시장,3130048,동평화시장,2058085.0,5.0,49963968.0,11193799.0,6950010.0,3963464.0,5863620.0,9349676.0,3168511.0,1395863.0,5945756.0,2133269.0
20231,R,전통시장,3130049,신당 미래유산 먹거리 골목형상점가,2210105.0,5.0,48456120.0,14771773.0,5916945.0,3951691.0,6817234.0,6950064.0,1699470.0,1713774.0,4498769.0,2136400.0
20231,R,전통시장,3130051,동화동 골목형상점가,2915118.0,6.0,1082407969.0,253317699.0,137462928.0,82279467.0,129290528.0,188572657.0,54220764.0,30618753.0,162788802.0,43856371.0
20231,R,전통시장,3130052,서울중앙시장(신중앙시장),2107731.0,5.0,789170860.0,240067446.0,95806227.0,61082139.0,114905221.0,117363407.0,29324606.0,26446137.0,70260615.0,33915062.0
20231,R,전통시장,3130053,백학시장,2324737.0,5.0,467808028.0,129361410.0,56018787.0,34348444.0,63642337.0,73930626.0,17370392.0,14370607.0,59239544.0,19525881.0
20231,R,전통시장,3130054,황학동주방가구거리상점가,2474959.0,6.0,614917235.0,180397080.0,74410870.0,49573866.0,86884276.0,95244829.0,22632033.0,20572888.0,58591658.0,26609735.0
20231,R,전통시장,3130055,"황학시장(서울중앙시장, 신중앙시장)",2591320.0,6.0,616630999.0,182148011.0,74141365.0,47032259.0,89967238.0,95071149.0,22269701.0,19786791.0,59727823.0,26486662.0
20231,R,전통시장,3130056,용산용문시장,2441702.0,6.0,415616099.0,124771408.0,48733286.0,31555813.0,60339773.0,60364226.0,14104371.0,13705321.0,44828000.0,17213901.0
20231,R,전통시장,3130057,만리시장,2179071.0,5.0,16646334.0,5676977.0,1855235.0,1187619.0,2906160.0,2173571.0,497843.0,546306.0,1145001.0,657622.0
20231,R,전통시장,3130058,이촌종합시장,2370644.0,5.0,69267077.0,15002207.0,8886095.0,5544947.0,7828617.0,12401443.0,3772869.0,1874438.0,11192368.0,2764093.0
20231,R,전통시장,3130059,후암시장,2734441.0,6.0,463608951.0,118342259.0,57392510.0,37057101.0,58549255.0,76498902.0,20159116.0,14234057.0,61854386.0,19521365.0
20231,R,전통시장,3130060,신흥시장,2667653.0,6.0,37924561.0,9206935.0,5362041.0,3150214.0,4681482.0,7091738.0,2399010.0,1168608.0,3154867.0,1709666.0
20231,R,전통시장,3130061,이태원시장,2323980.0,5.0,55595053.0,13816996.0,7283059.0,4401146.0,6889725.0,9550459.0,2721618.0,1719919.0,6803582.0,2408549.0
20231,R,전통시장,3130062,보광시장,2251807.0,5.0,8540338.0,2132643.0,1089942.0,589245.0,1101819.0,1370159.0,440433.0,236238.0,1258231.0,321628.0
20231,R,전통시장,3130063,신금호역 골목형상점가,2462539.0,6.0,177964764.0,49821180.0,21314086.0,12968542.0,23377184.0,27910590.0,6107704.0,5749422.0,23219144.0,7496912.0
20231,R,전통시장,3130064,금남시장,2749939.0,6.0,151181436.0,51293919.0,16400101.0,10776857.0,25081773.0,18205882.0,4426416.0,5154551.0,14323293.0,5518644.0
20231,R,전통시장,3130065,무학봉상점가,2290912.0,5.0,1265926447.0,380523084.0,147266226.0,91579032.0,183375683.0,181238951.0,44219996.0,41195050.0,146605861.0,49922564.0
20231,R,전통시장,3130066,행당시장상점가,2479353.0,6.0,658872395.0,173227082.0,83331059.0,49812907.0,85365609.0,97590998.0,26327378.0,22416559.0,91195557.0,29605246.0
20231,R,전통시장,3130067,왕십리도선동상점가,2865334.0,6.0,1045393284.0,296385383.0,126278926.0,80235648.0,142885598.0,163639855.0,38974708.0,33115021.0,119097436.0,44780709.0
20231,R,전통시장,3130068,마장축산물시장,2486739.0,6.0,1231475259.0,328511866.0,149736710.0,94976807.0,160896723.0,200513135.0,49007526.0,38390512.0,158005394.0,51436586.0
20231,R,전통시장,3130069,"한양대앞상점가(한양시장, 왕십리맛골목)",2484336.0,6.0,17708732.0,3259396.0,2824593.0,1003005.0,1925332.0,1607035.0,648981.0,878547.0,4368338.0,1193505.0
20231,R,전통시장,3130070,뚝섬역상점가,2801312.0,6.0,455795908.0,141146369.0,54150560.0,35974817.0,63105814.0,63990093.0,14428328.0,16785141.0,46684657.0,19530129.0
20231,R,전통시장,3130071,성수역 골목형상점가,2078971.0,5.0,41041904.0,8277460.0,5436346.0,3536991.0,4255230.0,7592616.0,2606854.0,1098276.0,6626714.0,1611417.0
20231,R,전통시장,3130072,성동용답상가시장,2367606.0,5.0,1921353897.0,580957226.0,222583991.0,137600676.0,284402527.0,276223560.0,65338325.0,61973409.0,216298177.0,75976006.0
20231,R,전통시장,3130073,뚝도시장,1995938.0,4.0,72653396.0,22427080.0,8629887.0,5523167.0,10764561.0,10503596.0,2408376.0,2440929.0,6812089.0,3143711.0
20231,R,전통시장,3130074,영동교골목시장,2501162.0,6.0,231301232.0,74576547.0,26972223.0,17468139.0,34139046.0,30957141.0,6896988.0,8384106.0,21986657.0,9920385.0
20231,R,전통시장,3130075,노룬산시장(노룬산골목시장),2336952.0,5.0,172630342.0,52210814.0,20424554.0,12919299.0,24712044.0,24318635.0,5977213.0,5849530.0,18998878.0,7219375.0
20231,R,전통시장,3130076,능동로골목시장,2310400.0,5.0,299187703.0,92467011.0,35620639.0,22239739.0,42309341.0,42218239.0,9168648.0,10316318.0,31607918.0,13239850.0
20231,R,전통시장,3130077,조양시장,3466306.0,7.0,82488184.0,19072050.0,11293247.0,5131127.0,10336941.0,10517134.0,3014421.0,3283476.0,15550166.0,4289622.0
20231,R,전통시장,3130078,화양제일골목시장,2390119.0,5.0,609523889.0,138279254.0,90097701.0,35279618.0,76446197.0,55107681.0,21241267.0,28100595.0,128140852.0,36830724.0
20231,R,전통시장,3130079,한아름시장,2358388.0,5.0,85509807.0,15674111.0,11605372.0,5455678.0,8467598.0,11458395.0,3824718.0,2834547.0,22131790.0,4057598.0
20231,R,전통시장,3130080,자양종합시장(기능상실),2287179.0,5.0,31975848.0,7400099.0,4114115.0,2429839.0,3802634.0,5984820.0,1451566.0,935924.0,4455872.0,1400979.0
20231,R,전통시장,3130081,자양골목전통시장(자양골목시장),2416193.0,5.0,1032013109.0,286745464.0,122704294.0,73694694.0,136402025.0,163238952.0,32830787.0,32653743.0,139722312.0,44020838.0
20231,R,전통시장,3130082,면곡골목시장,2471815.0,6.0,135793567.0,35323599.0,17222059.0,10312517.0,17521787.0,23195080.0,6469451.0,4083098.0,15965324.0,5700652.0
20231,R,전통시장,3130083,"중곡제일시장(중곡제일골목시장, 광성시장)",2466997.0,6.0,459821249.0,126226872.0,56474878.0,34964463.0,61412080.0,75084650.0,17303315.0,14641030.0,53774373.0,19939588.0
20231,R,전통시장,3130084,신성시장(신성골목시장),2373799.0,5.0,112815397.0,29744218.0,13434709.0,7983259.0,15135072.0,18889050.0,3887789.0,3313138.0,15699158.0,4729004.0
20231,R,전통시장,3130086,서울약령시장,2329474.0,5.0,796670784.0,227188915.0,96404439.0,62554620.0,109761466.0,125915055.0,29197817.0,26104250.0,85168029.0,34376193.0
20231,R,전통시장,3130087,경동광성상가(경동시장),2141260.0,5.0,33115142.0,10648873.0,3811468.0,2765406.0,5392890.0,4591196.0,1075959.0,1119172.0,2307882.0,1402296.0
20231,R,전통시장,3130089,청량리수산시장,2612836.0,6.0,172981346.0,58223096.0,19294988.0,11980197.0,28481443.0,21588665.0,5529969.0,5710815.0,15621541.0,6550632.0
20231,R,전통시장,3130090,청량리종합시장,2322293.0,5.0,95383726.0,31052152.0,10882176.0,7223848.0,15975528.0,13287610.0,3166370.0,3123923.0,6979524.0,3692595.0
20231,R,전통시장,3130091,청량종합도매시장,2111528.0,5.0,387606744.0,113102430.0,46221034.0,30173404.0,54439705.0,58590083.0,13994397.0,12782799.0,42046034.0,16256858.0
20231,R,전통시장,3130092,청량리농수산물시장,2041290.0,5.0,246782756.0,81185337.0,28085004.0,19019057.0,39661688.0,32708387.0,7456083.0,8420537.0,20189368.0,10057295.0
20231,R,전통시장,3130094,청량리청과물시장,1777691.0,4.0,60060872.0,16179442.0,7206541.0,4384350.0,8433773.0,10050345.0,2525221.0,1751500.0,7126973.0,2402727.0
20231,R,전통시장,3130095,청량리전통시장,2289705.0,5.0,106183611.0,32606950.0,12604726.0,8066297.0,15940323.0,15432594.0,3829636.0,3538939.0,9804948.0,4359198.0
20231,R,전통시장,3130097,답십리 건축자재시장,2201108.0,5.0,595259378.0,193274318.0,66471535.0,40576459.0,93832259.0,77428656.0,18017864.0,19544102.0,63556711.0,22557474.0
20231,R,전통시장,3130098,회기시장,3111453.0,7.0,555018173.0,132087302.0,73520098.0,51922405.0,58088690.0,88311173.0,24372959.0,20880391.0,78801780.0,27033375.0
20231,R,전통시장,3130099,전농로터리시장,1886091.0,4.0,22618305.0,5816050.0,2839147.0,1686730.0,2942139.0,3934687.0,983583.0,671756.0,2771268.0,972945.0
20231,R,전통시장,3130100,답십리시장,2120052.0,5.0,212710178.0,58869419.0,25240328.0,15165387.0,28737529.0,32749006.0,7495221.0,6494383.0,29139208.0,8819697.0
20231,R,전통시장,3130101,답십리현대시장,2101698.0,5.0,214858148.0,65554686.0,24369646.0,14532866.0,31839339.0,29757678.0,6873825.0,6922955.0,26723001.0,8284152.0
20231,R,전통시장,3130102,이문제일시장,1750669.0,4.0,32207043.0,8975861.0,3765993.0,2165447.0,4309819.0,5134958.0,990597.0,948379.0,4577432.0,1338557.0
20231,R,전통시장,3130103,이경시장,1889735.0,4.0,92712866.0,26007437.0,11067294.0,7283653.0,12581467.0,13700311.0,3684716.0,2966388.0,11674249.0,3747351.0
20231,R,전통시장,3130104,전곡시장,2306240.0,5.0,291966576.0,84907108.0,34940442.0,20686826.0,41634668.0,43748526.0,10790007.0,9241791.0,34225820.0,11791388.0
20231,R,전통시장,3130105,장미제일시장(중화동제일시장),2305798.0,5.0,444076061.0,144386401.0,49745248.0,30853136.0,72613612.0,60048530.0,13462621.0,14440283.0,41113004.0,17413226.0
20231,R,전통시장,3130106,중랑동부시장,2222083.0,5.0,677368736.0,182593966.0,81508636.0,51614982.0,89866265.0,110736652.0,24801040.0,21467565.0,86216852.0,28562778.0
20231,R,전통시장,3130107,중랑동부시장(중랑교종합상가),2555508.0,6.0,69837498.0,16840085.0,8487957.0,5586952.0,7834978.0,12210998.0,2501647.0,2289944.0,11091178.0,2993759.0
20231,R,전통시장,3130108,태능엔터피아(태릉시장),2887869.0,6.0,195395907.0,42950529.0,27465237.0,16716954.0,22454238.0,37672359.0,13574517.0,5498688.0,20809443.0,8253942.0
20231,R,전통시장,3130109,묵1동도깨비시장,2308986.0,5.0,411915505.0,110032828.0,49270403.0,29713577.0,56638630.0,68723804.0,14673713.0,12273203.0,53308712.0,17280635.0
20231,R,전통시장,3130110,면목골목시장(면목시장),2234636.0,5.0,605795914.0,178064852.0,72116290.0,44209250.0,87223770.0,88327941.0,22987483.0,19525748.0,68949721.0,24390859.0
20231,R,전통시장,3130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",2217153.0,5.0,926157899.0,263585737.0,109332679.0,66648836.0,129202432.0,142254520.0,32298254.0,29151709.0,115681953.0,38001779.0
20231,R,전통시장,3130112,사가정시장,2249536.0,5.0,797632147.0,237663198.0,94019327.0,60198729.0,115544774.0,116068448.0,28812432.0,26219194.0,86723691.0,32382354.0
20231,R,전통시장,3130114,유영시장,2385756.0,5.0,54553622.0,13303871.0,6518764.0,3819306.0,6576936.0,9046617.0,1949620.0,1570334.0,9511871.0,2256303.0
20231,R,전통시장,3130115,우림골목시장,2192216.0,5.0,980978835.0,277380089.0,117037342.0,72458432.0,141581656.0,151707164.0,39525666.0,29911525.0,112381608.0,38995353.0
20231,R,전통시장,3130116,동성타워프라자,2515646.0,6.0,193627363.0,41209289.0,26298345.0,15260766.0,21467594.0,35612871.0,12166321.0,5226380.0,28474651.0,7911146.0
20231,R,전통시장,3130117,정릉시장,2167592.0,5.0,440848055.0,122257296.0,53447655.0,34736184.0,59529535.0,71494345.0,14953638.0,14431326.0,50352876.0,19645200.0
20231,R,전통시장,3130118,정릉골 골목형상점가,2320896.0,5.0,370177719.0,90510619.0,45938536.0,28001220.0,46428213.0,65838350.0,15470652.0,10996918.0,51253587.0,15739624.0
20231,R,전통시장,3130119,정릉아리랑시장,2359872.0,5.0,252462938.0,71347905.0,29876678.0,18919110.0,35872917.0,38642400.0,9543806.0,7745687.0,30340944.0,10173491.0
20231,R,전통시장,3130120,돈암시장(돈암제일시장),2462391.0,6.0,73712207.0,23910468.0,8616824.0,6357368.0,11219221.0,9685673.0,2425123.0,2774086.0,5650388.0,3073056.0
20231,R,전통시장,3130122,밤나무골시장,1771139.0,4.0,63630617.0,17708549.0,7553955.0,4788958.0,9133129.0,10409232.0,2223690.0,1934033.0,7178591.0,2700480.0
20231,R,전통시장,3130123,꿈의숲 장곡 골목형상점가,2417069.0,5.0,143273865.0,37891238.0,17232774.0,10329031.0,19422341.0,24523711.0,4948942.0,4262839.0,18502331.0,6160658.0
20231,R,전통시장,3130124,번동시장,4771734.0,8.0,25527557.0,7494413.0,3054365.0,1951268.0,3769106.0,4019204.0,829858.0,793269.0,2442797.0,1173277.0
20231,R,전통시장,3130125,장위전통시장,2356847.0,5.0,583325575.0,177697406.0,67292455.0,40223831.0,89285319.0,84268008.0,19405022.0,17924949.0,64109836.0,23118749.0
20231,R,전통시장,3130126,새석관시장,2396735.0,5.0,74660626.0,16923166.0,10183718.0,5758098.0,8641158.0,13374268.0,4435040.0,2109065.0,10086694.0,3149419.0
20231,R,전통시장,3130127,석관시장,2565610.0,6.0,49776460.0,14921092.0,5941203.0,3575692.0,7336923.0,7418719.0,1698588.0,1620125.0,5143600.0,2120518.0
20231,R,전통시장,3130128,돌곶이시장(석관황금시장),2156814.0,5.0,583569468.0,197330305.0,64013254.0,40512673.0,96115463.0,71045788.0,16682328.0,19813678.0,56138989.0,21916990.0
20231,R,전통시장,3130129,장미원골목시장,2305271.0,5.0,826423661.0,210368866.0,100456022.0,60128000.0,108232372.0,143953832.0,30567562.0,24134655.0,112992417.0,35589935.0
20231,R,전통시장,3130130,수유북부골목시장,2026602.0,5.0,40639842.0,8817331.0,5317116.0,3318170.0,4831796.0,7525128.0,2324989.0,1080409.0,5784410.0,1640493.0
20231,R,전통시장,3130131,동북프라자,1800458.0,4.0,16212466.0,4050616.0,2166960.0,1245277.0,2049029.0,2793535.0,908091.0,486407.0,1818095.0,694456.0
20231,R,전통시장,3130132,삼양골목시장(삼양시장),2193675.0,5.0,319666134.0,91988799.0,37220644.0,22601189.0,45492743.0,48320039.0,10860746.0,9810650.0,40356509.0,13014815.0
20231,R,전통시장,3130133,우이골목시장(우이시장),2243877.0,5.0,933145775.0,235996433.0,111755528.0,66855635.0,121378791.0,162446351.0,31625068.0,26833850.0,135681830.0,40572289.0
20231,R,전통시장,3130134,"솔샘시장(미아6,7동골목시장)",2559974.0,6.0,226668351.0,66346682.0,25325308.0,15155057.0,32944879.0,32314792.0,6677440.0,6731197.0,32451835.0,8721161.0
20231,R,전통시장,3130135,수유중앙골목시장(수유중앙시장),2166798.0,5.0,436620281.0,118608481.0,53945013.0,33474441.0,60850844.0,73705300.0,18239599.0,13359928.0,45956297.0,18480378.0
20231,R,전통시장,3130136,수유재래시장,2181130.0,5.0,218864584.0,53302441.0,27989093.0,17038362.0,28513518.0,40633997.0,9538324.0,6293262.0,25649775.0,9905812.0
20231,R,전통시장,3130137,"수유전통시장(수유시장, 수유골목시장)",2175111.0,5.0,266775147.0,69888313.0,31777016.0,19983383.0,35817795.0,44273939.0,10331353.0,7861225.0,36047192.0,10794931.0
20231,R,전통시장,3130138,수유프라자,2422682.0,5.0,146792905.0,32308496.0,20419420.0,12078804.0,17000796.0,27860353.0,9805487.0,4092364.0,17051280.0,6175905.0
20231,R,전통시장,3130139,강북종합전통시장(강북종합골목시장),2141923.0,5.0,905968756.0,284161355.0,106297609.0,67820368.0,138735433.0,129535037.0,31089038.0,30390519.0,80892560.0,37046837.0
20231,R,전통시장,3130140,숭인시장,2627626.0,6.0,99443535.0,26377046.0,12282483.0,7666344.0,13383928.0,15813436.0,4838455.0,2980140.0,12251683.0,3850020.0
20231,R,전통시장,3130141,강북북부골목시장,2653638.0,6.0,413253331.0,121477926.0,48375561.0,30317015.0,57889585.0,61031535.0,13239140.0,13374436.0,50192906.0,17355227.0
20231,R,전통시장,3130143,방천골목시장,2239167.0,5.0,195387403.0,62649571.0,22221474.0,13834898.0,29786986.0,25068086.0,6498747.0,6561470.0,21349473.0,7416698.0
20231,R,전통시장,3130144,백운시장,2227601.0,5.0,349500058.0,95127600.0,41494883.0,25414590.0,48806634.0,57253923.0,12372182.0,10455654.0,44110385.0,14464207.0
20231,R,전통시장,3130145,쌍문역둘리상점가,2394868.0,5.0,396421490.0,103498090.0,48404094.0,30718245.0,52534981.0,64915393.0,17182243.0,11864586.0,51270476.0,16033382.0
20231,R,전통시장,3130146,쌍문시장(쌍문역골목시장),2235060.0,5.0,1655394935.0,444968452.0,199091863.0,120028512.0,222673154.0,269615557.0,60637097.0,50303319.0,218944906.0,69132075.0
20231,R,전통시장,3130147,쌍문역동측상점가,2367824.0,5.0,625318327.0,161315838.0,75632990.0,48070276.0,78637746.0,100697223.0,26808003.0,19162514.0,90452177.0,24541560.0
20231,R,전통시장,3130148,방학동도깨비시장,1971060.0,4.0,634038643.0,180666008.0,74001413.0,43448704.0,91238793.0,97185418.0,20604565.0,18776844.0,81771679.0,26345219.0
20231,R,전통시장,3130149,창동신창시장,2151765.0,5.0,864072119.0,227948642.0,104452248.0,63785581.0,114773891.0,142696334.0,33276530.0,26036262.0,115178427.0,35924204.0
20231,R,전통시장,3130150,창동골목시장,2171979.0,5.0,365211275.0,115406982.0,41566114.0,25205238.0,57176190.0,51971630.0,11266917.0,11624788.0,36611687.0,14381729.0
20231,R,전통시장,3130151,신도봉시장,1932678.0,4.0,51834025.0,14426033.0,6072136.0,3732244.0,7344318.0,8303655.0,1718736.0,1544139.0,6526312.0,2166452.0
20231,R,전통시장,3130152,오!도봉거리 상점가,1985004.0,4.0,567613158.0,165185369.0,65883190.0,39472432.0,83880455.0,87591948.0,18717801.0,17495785.0,66599848.0,22786330.0
20231,R,전통시장,3130157,상계중앙시장,2055348.0,5.0,901559400.0,278817743.0,102215050.0,63013542.0,137996788.0,124492846.0,28520624.0,28894813.0,102408106.0,35199888.0
20231,R,전통시장,3130159,공릉동 도깨비시장,2314728.0,5.0,1159792312.0,279916296.0,148415899.0,90703246.0,141775698.0,207419789.0,55807856.0,34134014.0,152240398.0,49379116.0
20231,R,전통시장,3130160,수일시장,1966511.0,4.0,37317401.0,12772168.0,4126243.0,2630342.0,6826211.0,5164466.0,1123364.0,1166265.0,2120056.0,1388286.0
20231,R,전통시장,3130161,증산종합시장,2285974.0,5.0,80773380.0,19363517.0,10345954.0,5965628.0,10080364.0,14617643.0,3598029.0,2281544.0,10947044.0,3573657.0
20231,R,전통시장,3130162,증산골목시장,2099680.0,5.0,37495135.0,10714049.0,4432095.0,2611937.0,5276987.0,5991033.0,1231122.0,1147074.0,4499912.0,1590926.0
20231,R,전통시장,3130163,응암오거리상점가,2373715.0,5.0,481720102.0,122784433.0,58989174.0,35931098.0,62325823.0,82630905.0,19166406.0,14200080.0,65272185.0,20419998.0
20231,R,전통시장,3130165,"대림골목시장(대림시장, 양지시장)",2247096.0,5.0,203343193.0,55457129.0,23870965.0,14289517.0,27794011.0,32546332.0,6724433.0,6014405.0,28111499.0,8534902.0
20231,R,전통시장,3130166,응암시장(신응암시장),3086937.0,7.0,185960384.0,43214172.0,23565219.0,15047991.0,22208105.0,32606772.0,9931846.0,5247835.0,26705487.0,7432957.0
20231,R,전통시장,3130167,연신내상점가(연빛거리),2428535.0,5.0,533103566.0,137968420.0,63618389.0,37723998.0,68196100.0,88352733.0,18633794.0,15909678.0,80384211.0,22316243.0
20231,R,전통시장,3130168,연서시장,3139804.0,7.0,197028438.0,44548306.0,25070086.0,14940679.0,23359148.0,34582928.0,9902114.0,5342388.0,31385786.0,7897003.0
20231,R,전통시장,3130169,대조시장,2562472.0,6.0,1182371837.0,301126232.0,142597721.0,88842668.0,148950025.0,195480046.0,47436372.0,35326304.0,174467873.0,48144596.0
20231,R,전통시장,3130171,불광먹자골목 골목형상점가,2756909.0,6.0,1775032187.0,445115413.0,212209069.0,130159864.0,223184221.0,303247263.0,63265989.0,52896282.0,270917080.0,74037006.0
20231,R,전통시장,3130172,모래내시장(서중시장),1941558.0,4.0,178039706.0,46540701.0,22600741.0,13892928.0,24945291.0,32058579.0,7851805.0,5200180.0,17072891.0,7876590.0
