기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,엑스좌표_값,와이좌표_값,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,영역_면적,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,총_가구_수,아파트_가구_수,비_아파트_가구_수,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
20232,D,발달상권,3120220,대치역,CS300002,편의점,874322674,216068,630664613,243658061,126580095,123027162,119744737,125549183,135763436,136235170,107422891,30670839,137498283,135096042,152533936,261174201,157349373,454875930,415530845,91612292,107834001,135339566,275727959,206242990,53649968,158012,58056,32729,31788,29770,31342,32383,33070,24986,5720,36609,33735,41589,66943,31472,103749,112055,34379,25602,28181,64815,52709,10118,205508,443861,11680,강남구,11680600,대치1동,163253,492311,228092,264220,192303,37746,37751,90444,61215,72853,67092,84742,72055,90161,124399,53862,69385,68869,66996,69766,68627,78467,70202,1365,658,707,218,288,114,152,345,248,111,139,59,58,166,125,107,149,55,94,179,123,391,0,391,5716,3394,2322,26,1854,2307,1022,333,174,2,774,1495,752,234,137,24,1080,812,270,99,37,6241887.0,9.0,438625881.0,90538180.0,53407695.0,30295111.0,45911875.0,77061769.0,18038756.0,11265312.0,94336791.0,17770392.0
20232,D,발달상권,3120221,봉은사역,CS300002,편의점,1114242397,187731,906482328,207760069,166390502,186126743,182661279,185578313,185725491,110811619,96948450,75805103,281195551,223396036,176847783,219928853,137069071,754932252,293173715,9770420,172804952,309924192,265874828,190701994,99029578,154707,33024,28989,30763,31233,32586,31136,17247,15777,9930,52337,40551,31660,34322,18931,127218,55335,2648,36930,55844,40161,30294,16676,205516,446111,11680,강남구,11680580,삼성1동,124926,421232,217803,203430,50112,67827,98650,91662,55910,57071,44779,95830,85919,85729,77437,31539,62622,67310,69726,70734,66028,45073,39737,659,340,319,34,61,118,128,112,206,18,36,65,68,53,100,16,25,53,60,59,106,493,0,493,17557,12129,5428,22,3154,5248,3562,2734,2837,8,2167,4087,2812,1669,1386,14,987,1161,750,1065,1451,4006812.0,8.0,409958750.0,85226652.0,50269153.0,34760189.0,43086317.0,72155780.0,20615497.0,11237499.0,76767654.0,15840009.0
20232,D,발달상권,3120222,삼성역,CS300002,편의점,4197751171,734106,3571725481,626025690,657718733,715805267,745354063,777097546,675749872,350697412,275328278,103648090,1133436000,1009940036,688917045,829807060,432002940,2508317361,1170290189,17047957,722500631,1269278321,929445575,524629047,215706016,629789,104317,115576,126645,133792,135364,118412,56188,48129,13807,230295,175545,127082,132104,55273,446001,249984,5095,159737,252925,157352,90256,30615,205584,445468,11680,강남구,11680610,대치2동,356337,1095672,592624,503048,134365,203543,297358,231158,128181,101070,80599,257388,248712,241292,203157,64523,166359,182292,192727,193166,175218,99299,86610,355,192,163,31,48,67,43,65,101,15,30,32,16,41,58,16,18,35,27,24,43,508,0,508,43324,24141,19183,244,8091,13641,10294,6385,4669,119,3186,7703,6883,3711,2539,125,4905,5938,3411,2674,2130,4017738.0,8.0,1108323437.0,230560578.0,141953637.0,82298606.0,115571409.0,192958484.0,58710557.0,30146073.0,211523845.0,44600248.0
20232,D,발달상권,3120223,휘문고교사거리,CS300002,편의점,139542699,29624,100345935,39196764,18701168,20769391,18618851,21410333,20846192,13987233,25209531,2368115,31583978,31510161,30239835,31987810,11852800,74067173,65475526,7970133,16364681,29438645,54146732,24384935,7237573,21809,7815,4362,4473,3766,4452,4756,2520,5295,403,6457,6137,7382,7090,2155,13668,15956,2423,3468,6036,11677,4824,1196,205806,444988,11680,강남구,11680610,대치2동,133570,349365,200782,148583,59128,52309,85389,76001,41994,34543,29441,81479,76307,76515,62913,22709,53470,57949,60377,60126,54113,32700,30627,325,182,143,49,57,42,37,61,79,35,39,19,19,27,43,14,18,23,18,34,36,111,0,111,9166,5574,3592,20,1785,2926,2736,1401,298,4,1102,2061,1597,609,201,16,683,865,1139,792,97,5720607.0,9.0,631320946.0,133549979.0,81727266.0,46271664.0,67587990.0,110830771.0,34250762.0,16938541.0,114871089.0,25292884.0
20232,D,발달상권,3120224,수서역,CS300002,편의점,5829077817,1318631,4497614642,1331463175,852233948,856082409,921487820,903452510,964357955,703324557,628138618,353794515,1614821451,941821629,861205775,1368419463,689014984,3929202189,1829850833,57763049,906943602,1611724580,1570830354,998440399,613351038,1002282,316349,185001,188631,202105,205669,220876,172215,144134,56192,413942,224060,198566,306101,119770,826089,484890,15034,244862,393311,313158,212548,132065,209112,443153,11680,강남구,11680750,수서동,60183,265924,128368,137557,32163,26594,42361,45066,36453,83289,41982,60381,47384,44256,46563,25357,40735,41766,42663,42370,41430,29771,27188,285,140,145,40,17,47,52,50,79,18,10,16,22,32,42,22,7,31,30,18,37,437,0,437,12418,6339,6079,23,1900,3177,3167,2346,1805,12,860,1669,1497,1232,1069,11,1040,1508,1670,1114,736,3868336.0,8.0,181022561.0,66788025.0,19758985.0,13072795.0,30517127.0,18423779.0,4938771.0,7084256.0,13561084.0,6877739.0
20233,A,골목상권,3110955,논현초등학교,CS300002,편의점,1304201299,168101,957735396,346465903,196562465,188165431,188155460,191290773,193561267,184144938,162320965,202447781,199873777,179489646,170042533,314379633,237967929,715952310,522590145,8635898,257317187,480702674,247629808,148908786,95348106,125826,42275,25592,25047,25036,24297,25854,22543,19732,22943,30863,26848,23002,37643,26802,96222,65681,1300,38493,59787,30118,19711,12495,202603,445503,11680,강남구,11680521,논현1동,190913,2670294,1241296,1428998,162640,626191,744065,503277,293332,340790,677676,589886,340937,334204,414730,312862,391850,392106,394591,386135,381298,359406,364908,7070,3285,3785,474,548,2063,1677,849,1459,233,271,913,796,427,645,241,277,1150,881,422,814,4495,0,4495,3430,2238,1192,19,719,823,793,625,451,13,417,568,554,389,297,6,302,255,239,236,154,2909460.0,6.0,4481561126.0,1113491654.0,560784114.0,371708675.0,511906570.0,777581370.0,172001308.0,150201464.0,624213893.0,199672078.0
20233,A,골목상권,3110957,언북중학교,CS300002,편의점,1253417149,150133,967758194,285658955,181659147,165511524,217819591,203515299,199252633,164547626,121111329,122662324,183844085,207259040,186943635,338180465,214527600,633265047,483855853,7052857,258663736,392444956,283317550,120149881,55491919,118776,31357,23857,21567,25931,24337,23084,17871,13486,12373,27935,31035,23132,35101,20557,83125,58031,1361,37584,48854,31978,14956,6420,202797,446468,11680,강남구,11680531,논현2동,94815,854553,429614,424939,55228,177344,231240,192112,96979,101651,153119,181478,150649,148762,142457,78089,137596,138658,141330,137163,130591,87127,82089,1907,855,1052,158,149,452,462,267,419,81,67,183,216,131,177,77,82,269,246,136,242,1088,0,1088,1251,831,420,1,262,379,317,147,145,1,146,241,215,109,119,0,116,138,102,38,26,3496418.0,7.0,1591782820.0,378039666.0,199470929.0,125805678.0,178795055.0,276443145.0,64429371.0,49447012.0,249424334.0,69927630.0
20233,A,골목상권,3110961,언주역 3번,CS300002,편의점,735151455,107299,558061600,177089855,113339060,111922832,118302547,108465452,106031709,97112995,79976860,97774377,127034645,122098072,122360171,161054484,104829706,442855687,292295768,7874883,125981215,282791624,193757736,88314452,36431545,85953,21346,18436,16955,17301,17145,16116,11351,9995,9917,23314,19514,19991,21818,12745,65947,41352,1264,20846,40135,27260,12064,5730,203028,445716,11680,강남구,11680531,논현2동,63031,1189933,594722,595211,176578,185345,253053,247544,157188,170225,295408,261237,165735,161521,175392,130640,182203,182657,183323,179765,175214,145563,141208,2098,956,1142,171,143,578,493,258,455,87,67,243,223,127,209,84,76,335,270,131,246,1314,0,1314,962,673,289,5,172,286,248,140,111,3,97,184,187,112,90,2,75,102,61,28,21,3318129.0,7.0,1444220522.0,345201563.0,182136257.0,119607901.0,162374754.0,253744669.0,59004967.0,46363053.0,211519569.0,64267789.0
20233,A,골목상권,3110965,언주역 6번,CS300002,편의점,376229219,47196,282098722,94130497,55817023,53588114,61378166,62624055,48691364,50948605,43181892,57366200,47939325,54198549,53025756,92956741,70742648,219398017,151415732,1937250,74012703,122563869,93301641,59332734,19665553,36526,10670,7329,7180,7897,7838,6282,5668,5002,5200,8006,8011,7054,10995,7930,29763,16958,309,10609,15717,11053,6725,2308,203346,445193,11680,강남구,11680640,역삼1동,65108,982838,494803,488035,54060,209120,286089,212898,110746,109927,208555,220044,154669,147466,154576,97527,149372,150470,151554,147185,143531,116979,123746,2376,1026,1350,177,149,733,632,290,395,82,60,288,262,150,184,95,89,445,370,140,211,1500,0,1500,1139,788,351,1,174,379,378,142,65,1,104,276,284,74,49,0,70,103,94,68,16,3218797.0,7.0,1570369626.0,384884388.0,197558896.0,131647118.0,173223525.0,273184829.0,59808544.0,53455283.0,225809445.0,70797598.0
20233,A,골목상권,3110967,역삼역 8번,CS300002,편의점,454050040,57589,354419064,99630976,67689135,73276568,69613839,71586759,72252763,52641060,46989916,60410989,75896439,89747757,60186640,97471625,70336590,250182223,181224099,2277744,88162457,161156359,85880459,73777611,20151692,47529,10060,9768,9661,9716,9496,8888,5370,4690,5693,10948,13364,8745,12135,6704,32632,23364,340,14046,21321,10374,7415,2499,203374,445011,11680,강남구,11680640,역삼1동,68672,568907,306089,262819,29357,118096,168473,127012,68407,57562,108646,120034,98073,91356,94730,56068,88391,89847,91193,87936,84892,61242,65405,1326,598,728,99,81,383,354,164,245,50,32,163,160,80,113,49,49,220,194,84,132,864,0,864,377,228,149,0,63,92,89,92,41,0,31,51,60,56,30,0,32,41,29,36,11,3201729.0,7.0,924042436.0,224952107.0,115536448.0,76369089.0,102770714.0,161460500.0,34563514.0,30835550.0,135933064.0,41621450.0
20233,A,골목상권,3110971,선정릉역 4번,CS300002,편의점,1912483598,237731,1427620976,484862622,289038481,287194510,284305394,285543662,281538929,258969669,225892953,302013979,291344775,271448592,255663669,432138760,359873823,1158318919,677451197,4277378,287978683,793806989,430675068,205594796,113437199,182488,55243,37082,36453,36792,36786,35375,28423,26820,28698,43762,35357,33581,55652,40681,145576,88166,947,48505,93945,49424,24306,16617,203791,445313,11680,강남구,11680640,역삼1동,133222,760816,374136,386680,41371,142892,217944,159389,97348,101871,189752,168095,106916,102906,111150,81998,117953,116061,116564,114110,110785,92259,93086,3781,1684,2097,213,291,1103,971,501,702,99,131,468,443,244,299,114,160,635,528,257,403,2549,0,2549,1542,900,642,11,278,455,380,254,164,6,140,270,245,120,119,5,138,185,135,134,45,3432046.0,7.0,3043232760.0,742272372.0,387401392.0,249405362.0,344204261.0,528859765.0,119565862.0,102746456.0,429301119.0,139476171.0
20233,A,골목상권,3110972,강남세브란스병원미래의학연구센터,CS300002,편의점,148872236,19067,114602347,34269889,27322976,20347213,23789910,20464444,22677804,20397096,13872793,27786,23502389,19937038,22717234,50792417,31895372,97553266,45919871,197012,23127022,57025068,37780170,13745030,11598834,14926,4141,2991,2831,3256,2805,3043,2567,1574,13,4340,3136,2819,6007,2752,12548,6174,52,4243,7454,3587,2134,1251,203759,443901,11680,강남구,11680650,역삼2동,46603,284515,132737,151780,44275,47244,55822,56729,38623,41824,85060,63904,35583,31320,34984,33664,41899,41604,42434,41167,40063,37271,40077,2073,957,1116,212,193,460,429,288,491,107,88,194,196,149,223,105,105,266,233,139,268,1003,0,1003,2628,1440,1188,17,539,669,692,581,130,4,240,428,438,258,72,13,299,241,254,323,58,3347336.0,7.0,1056500384.0,254740419.0,134175063.0,81321927.0,123322133.0,178787715.0,42928274.0,33632233.0,160413862.0,47178758.0
20233,A,골목상권,3110975,매봉역 1번,CS300002,편의점,1110660032,185766,810709189,299950843,150545404,164629913,167006569,156077097,172450206,173070719,126880124,58648308,240871826,170739003,165967438,291754137,182679320,669693206,390054629,19767496,145524701,275095625,268529395,209298698,141531919,136124,49642,25870,26714,28151,27261,28128,28540,21102,8532,45146,32850,28882,44304,26052,110926,69936,4240,29488,48779,43990,33452,20912,203984,443063,11680,강남구,11680655,도곡1동,52363,323511,143016,180496,45937,47453,54533,50386,52942,72261,61851,68991,49509,48638,60943,33580,47658,48567,48679,47942,47869,41583,41213,929,435,494,100,113,157,116,136,307,54,57,69,51,63,141,46,56,88,65,73,166,353,0,353,10837,6932,3905,34,2175,2199,3202,3019,208,21,1010,1161,2184,2402,154,13,1165,1038,1018,617,54,4853527.0,8.0,539131517.0,124174281.0,69799635.0,42314956.0,65539115.0,99775071.0,26420143.0,15291036.0,72250248.0,23567032.0
20233,A,골목상권,3110976,언북초등학교,CS300002,편의점,341305298,49847,256863453,84441845,49322733,49892139,54687535,49799755,53161291,46455340,37986505,9361755,67213713,49518106,49153389,99672064,66386271,205465889,122746713,6183634,60543358,113375796,73365985,52622396,22121433,38220,11627,7153,7901,7936,7735,7495,6472,5155,1288,12996,7931,8148,12217,7267,30565,18272,1661,11614,15989,9571,6832,3170,204115,446924,11680,강남구,11680565,청담동,55724,784403,350133,434270,102200,128550,168442,155332,106190,123691,196928,168010,107719,101179,121447,89120,109622,114745,115736,114101,113509,111816,104874,2077,957,1120,216,237,440,383,334,467,107,117,192,189,156,196,109,120,248,194,178,271,1080,0,1080,578,332,246,1,111,188,126,86,66,0,41,115,83,49,44,1,70,73,43,37,22,3250531.0,7.0,1119489213.0,269244279.0,137537997.0,87071654.0,127134907.0,193261294.0,42971342.0,34566618.0,179295286.0,48405836.0
20233,A,골목상권,3110977,논현로18길,CS300002,편의점,403533188,54936,306788059,96745129,61572102,59360484,58649132,60840574,66365767,55062656,41682473,41990633,56815374,59494756,57140941,113123844,74967640,259403029,111079421,3577519,58070069,106718656,81980063,91988118,28148026,41963,12973,8713,8143,8158,8374,8575,6998,5975,5099,8503,9378,8027,14473,9456,36461,14761,944,9201,15271,10289,11440,4082,204154,442000,11680,강남구,11680690,개포4동,17288,179011,88157,90855,19875,29081,35833,32528,30709,30985,45458,38229,23929,22355,28522,20519,26894,26388,26731,26401,26080,22804,23713,728,354,374,62,99,138,95,147,187,32,42,70,52,69,89,30,57,68,43,78,98,340,0,340,148,102,46,0,22,32,45,29,20,0,14,20,33,20,15,0,8,12,12,9,5,2809700.0,6.0,275630230.0,75667911.0,33715620.0,20115779.0,36547173.0,45265291.0,9817215.0,8627406.0,33671492.0,12202343.0
20233,A,골목상권,3110981,국악고교사거리,CS300002,편의점,980790442,139624,732514758,248275684,150222777,135541073,138080139,152622579,156048190,140829484,107446200,108373689,161773230,140801763,132168936,265542022,172130802,634286524,319656601,14480370,137395307,197257473,255326635,245492565,103990776,104761,34863,21995,20038,20827,20622,21279,19524,15339,12808,25762,22198,20904,35801,22151,82792,53759,3486,22887,29553,36955,30737,12935,204328,441797,11680,강남구,11680690,개포4동,67409,517242,244426,272816,88273,69397,93340,89209,87670,89354,111948,101198,70122,70790,92064,71122,78539,76329,77583,75638,74984,66387,67781,2055,1003,1052,245,307,318,346,425,414,124,162,150,177,195,195,121,145,168,169,230,219,907,0,907,361,216,145,2,57,77,110,81,34,0,27,36,72,56,25,2,30,41,38,25,9,3081543.0,7.0,895864770.0,207906896.0,111935813.0,67391314.0,103996115.0,160762137.0,37681337.0,25976200.0,141540050.0,38674908.0
20233,A,골목상권,3110984,포이초등학교(개포목련어린이공원),CS300002,편의점,923271102,124109,679528220,243742882,131598547,131342772,134660791,136231039,145695071,137373598,106369284,101467100,144680368,124989656,131920762,264242012,155971204,636657866,234243257,11449289,112734539,235462235,237149706,196575070,77530287,92767,31342,19478,17727,18555,18633,18374,16928,14414,12016,21834,19027,18428,33048,19756,85444,34822,3206,19070,33184,29252,24152,11401,204610,441598,11680,강남구,11680690,개포4동,137098,900682,423824,476858,193086,91616,150465,145123,147083,173309,309890,208492,92227,80459,103232,106380,132840,130060,131494,128144,126612,122823,128710,4410,2215,2195,571,564,730,786,779,980,300,306,367,413,376,453,271,258,363,373,403,527,1912,0,1912,1556,1046,510,2,236,342,331,306,339,0,140,241,211,199,255,2,96,101,120,107,84,3091267.0,7.0,1995713025.0,471761705.0,248526502.0,149646467.0,233510127.0,350604435.0,83169438.0,58149253.0,314687930.0,85657168.0
20233,A,골목상권,3110989,대치동아우편취급국,CS300002,편의점,573124243,82170,417426091,155698152,76926179,85636631,83571077,86239689,85052515,85353660,70344492,75878012,81589877,66562219,73027753,156948051,119118331,338830134,228713437,11109300,87678245,188283263,158846321,92303996,29322447,60916,21254,12042,12414,12257,12022,12181,11812,9442,8505,14610,12378,10862,21021,14794,48892,32752,3162,13748,23065,21906,16111,3651,204819,444825,11680,강남구,11680630,대치4동,40587,630607,320407,310201,133959,92997,122274,125465,84464,71448,115852,124145,104099,102568,119038,64906,96615,97529,98381,95410,94560,76297,71816,1499,686,813,120,198,348,339,244,250,56,94,151,150,118,117,64,104,197,189,126,133,904,0,904,444,270,174,9,90,148,75,68,54,0,43,102,43,44,38,9,47,46,32,24,16,3616235.0,7.0,1239122785.0,271503392.0,152706198.0,95545273.0,126416235.0,215348116.0,48015513.0,36719891.0,239642235.0,53225932.0
20233,A,골목상권,3110992,도곡초등학교,CS300002,편의점,1548543187,305683,1059417984,489125203,213883749,212864519,203534509,207389158,221746049,265707690,223417513,169485222,193738867,228708099,206825577,432110101,317675321,861145112,654388412,101510953,184529258,281745261,481456657,364415509,101875888,208681,97002,42214,41390,40889,40634,43554,53966,43036,22195,40491,50384,44550,93430,54633,164429,136627,33993,34788,42411,97816,74356,17691,205007,444509,11680,강남구,11680630,대치4동,138866,2097466,1032635,1064831,796717,252329,202290,348791,272825,224513,493325,402490,250931,270477,414070,266173,290008,287747,284833,286352,287874,331147,329503,8225,3886,4339,735,1542,1256,1332,1835,1525,395,827,587,560,824,693,340,715,669,772,1011,832,3681,0,3681,2179,1144,1035,3,269,440,484,524,459,1,108,253,258,260,264,2,161,187,226,264,195,4023815.0,8.0,3923283050.0,937593874.0,478638464.0,275807739.0,431995113.0,651824652.0,129811783.0,117895983.0,725606753.0,174108689.0
20233,A,골목상권,3110994,개포고등학교,CS300002,편의점,320172058,49349,227351105,92820953,48130036,46370597,42596997,42008290,48245185,51373155,41447798,31666305,80951321,57389222,47158198,67894309,35112703,215790871,85766012,6395458,44163703,52425662,86408156,67352651,44811254,35790,13559,7856,6879,6947,6899,7209,7687,5872,4457,12601,8354,8245,10318,5374,33672,14352,1899,7581,8537,13308,10197,6500,205433,442662,11680,강남구,11680670,개포2동,61589,470788,231231,239557,96689,39180,62617,89061,71088,112152,115458,110679,68132,61137,64428,50955,70162,70042,70396,69281,67982,63153,59772,1848,928,920,196,238,262,270,293,589,108,134,144,131,129,282,88,104,118,139,164,307,797,0,797,494,382,112,7,65,161,123,110,28,4,47,134,103,73,21,3,18,27,20,37,7,3250126.0,7.0,402347163.0,97572318.0,49511431.0,28962441.0,48913433.0,69884592.0,15715409.0,11490675.0,63021528.0,17275336.0
20233,A,골목상권,3110995,봉은사역 4번,CS300002,편의점,460173919,58663,348767183,111406736,64176166,63828105,71968351,72557260,76237301,58174362,53232374,13511845,93948328,75580658,78976981,121103998,77052109,286391935,130928183,7683113,52288204,123185498,113093830,88064212,33005261,45440,13223,8997,8181,9191,9674,9397,6963,6260,1311,12565,11803,10705,13421,8858,37537,17388,1696,8196,17397,14011,9713,3914,205554,446410,11680,강남구,11680580,삼성1동,122757,639907,312871,327036,116374,70224,106365,126167,98275,122503,160001,147803,78547,74875,98040,80639,92264,92346,91637,92094,91612,89704,90249,2831,1382,1449,360,414,421,431,500,705,170,244,209,199,225,335,190,170,212,232,275,370,1097,0,1097,5085,3711,1374,9,978,2002,1271,637,188,2,575,1477,990,523,144,7,403,525,281,114,44,4803891.0,8.0,1661967619.0,379831245.0,210604133.0,124208911.0,193167747.0,295676403.0,75023071.0,46555505.0,265998439.0,70902165.0
20233,A,골목상권,3110997,대청초등학교,CS300002,편의점,3524188097,544131,2455207060,1068981037,492122237,488595025,471048936,481784147,521656715,565476183,503504854,432918664,567750021,443472621,423230103,914549937,742266751,2348961175,1175226922,64447513,659878165,982482939,861984002,616536312,338859166,379008,165123,77606,74014,74909,75457,77022,87592,77531,60239,98730,72741,68198,135727,108496,354269,189862,14744,112182,152113,121059,94080,49953,207481,443569,11680,강남구,11680730,일원1동,236964,1832284,881680,950604,257108,243283,294462,312780,277951,446699,480864,381751,216800,210180,298722,243966,266046,263482,264269,260673,260013,255896,261906,7646,3808,3838,839,1015,1452,1066,1294,1980,458,593,665,526,625,941,381,422,787,540,669,1039,3441,0,3441,1724,959,765,4,230,291,391,383,425,2,111,162,200,210,274,2,119,129,191,173,151,3135357.0,7.0,7111260999.0,1642914131.0,888063639.0,555360381.0,815115871.0,1251073315.0,312328636.0,205634012.0,1139153125.0,301617889.0
20233,A,골목상권,3110999,윗방죽마을공원,CS300002,편의점,2142393982,272327,1436354780,706039202,278323111,276550164,287515374,287274876,306691255,385479234,320559968,201615989,261530997,226692326,257388075,673736565,521430030,1216126415,874192443,6012472,403418647,783612023,483442975,292266525,121566217,186499,85828,37630,37021,36790,36858,38200,44288,41540,25183,38529,32821,32145,80691,62958,155451,113564,1122,56788,102580,59117,32860,16546,209190,441356,11680,강남구,11680700,세곡동,239797,160763,73772,86992,25681,25326,37420,31041,18056,23239,43098,33089,18267,18334,25767,22208,23310,23390,23421,22886,22637,22342,22778,2348,1105,1243,166,149,796,523,277,437,78,75,321,280,152,199,88,74,475,243,125,238,2418,0,2418,268,130,138,2,19,43,44,83,77,1,12,27,27,39,24,1,7,16,17,44,53,3614875.0,7.0,798255194.0,201956825.0,98578567.0,62035024.0,109328528.0,147224773.0,28630487.0,23125167.0,90524624.0,36851199.0
20233,D,발달상권,3120185,논현역,CS300002,편의점,5397757687,856632,4188097851,1209659836,867192678,799871384,810744001,880733015,829556773,699711368,509948468,694991976,1036996153,734912469,709390776,1267810728,953655585,3280257043,1881336513,54789511,1187434174,1697128329,1174949178,718175129,329117233,671340,185292,137213,132327,135433,131525,134842,108050,77242,86402,202016,134993,108772,194469,129980,521544,318833,13935,216969,279573,170367,108552,50981,201936,445730,11680,강남구,11680521,논현1동,321182,2478888,1230262,1248626,158405,535013,628067,501093,313735,342574,426789,507440,393103,402632,484354,264568,384363,383280,389027,377380,379368,300845,264625,3906,1889,2017,235,287,967,854,605,958,127,133,454,404,318,453,108,154,513,450,287,505,2397,0,2397,12723,7377,5346,29,2723,4108,3218,1875,770,10,1037,2421,2225,1194,490,19,1686,1687,993,681,280,3218459.0,7.0,3814667562.0,872083428.0,484609839.0,304342889.0,427378253.0,646087312.0,171133682.0,119586422.0,624440537.0,165005200.0
20233,D,발달상권,3120186,가로수길,CS300002,편의점,2299581865,406792,1665809592,633772273,335263499,319840954,326484404,326075822,358144913,367290635,266481638,282476823,387417926,359749868,363015705,529713104,377208439,1238680099,914877803,49071735,694532590,731587160,342833315,232099638,103433464,297287,109505,60790,56863,59014,57965,62655,63551,45954,39019,75854,71406,68583,94069,57861,214316,176877,13845,137092,124137,57533,41700,16890,201996,446810,11680,강남구,11680510,신사동,256688,2414513,1115959,1298554,255537,554287,567678,451716,279507,305789,367798,426212,407139,435766,530002,247600,355426,358925,364419,359631,367084,325248,283783,3522,1580,1942,330,356,673,721,584,858,165,163,260,316,297,379,165,193,413,405,287,479,1777,0,1777,6518,3580,2938,19,1316,2133,1570,895,585,5,447,1174,950,573,431,14,869,959,620,322,154,3602514.0,7.0,2489687551.0,589883506.0,309226730.0,199643898.0,284332831.0,434636261.0,102125919.0,76064185.0,386594435.0,107179786.0
20233,D,발달상권,3120187,신논현역,CS300002,편의점,9385216396,1533231,6999231418,2385984978,1339795053,1393007800,1416776924,1381323025,1468328616,1384213137,1001771841,1272437325,1606404510,1324601995,1237553586,2252832734,1691386246,5622349146,3461640198,81707083,2585046240,3083212397,1794639245,1081736529,457647852,1150651,382580,226204,226013,234205,226971,237258,222323,160257,173642,303391,239226,218351,361225,237396,891389,618938,20256,475407,501856,270218,168844,73741,202235,445062,11680,강남구,11680521,논현1동,382392,3693597,1827615,1865982,300983,1024817,949127,672027,384593,362050,528349,702147,606658,643124,816501,396817,553666,556630,565915,554657,564636,493620,404474,5248,2505,2743,247,398,1414,1150,730,1309,118,168,618,584,401,616,129,230,796,566,329,693,3959,0,3959,13076,7778,5298,64,3624,3962,2984,1673,769,27,1516,2302,2121,1247,565,37,2108,1660,863,426,204,3167104.0,7.0,3373530633.0,819432227.0,432751112.0,274407309.0,381406362.0,560072039.0,139965647.0,114628865.0,496895434.0,153971638.0
