기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20211,A,골목상권,3110218,답십리사거리,CS300002,편의점,414419446,55132,286714652,127704794,52993304,54790710,58756782,57867474,62306382,63131694,64573100,40308722,47751396,41395698,48491572,130428694,106043364,276301798,138117648,4073809,74512737,104656248,96955758,69417179,64803715,38887,16245,7320,7808,8299,7554,7906,8182,8063,4913,8122,6126,6557,16654,12760,37846,17286,1046,12669,13043,9629,9235,9510
20211,A,골목상권,3110274,서일대학교,CS300002,편의점,346156671,38000,242874405,103282266,41403288,46371253,50741278,46172282,58186304,49512260,53770006,22508472,41275314,44052740,54782558,124161117,59376470,230680628,115476043,2018624,65912095,66244084,70126947,83845523,58009398,26912,11088,5480,5068,5455,4837,6072,5503,5585,2838,5952,5468,5224,11607,6911,24786,13214,551,9731,8365,7839,7094,4420
20211,D,발달상권,3120070,한성대입구역,CS300002,편의점,566012591,91013,404083829,161928762,84239086,81751837,83880270,65509075,88703561,86517761,75411001,53022756,89235640,55647573,68245810,176118944,123741868,340370637,223866479,7258237,181263334,133695388,112922291,87721794,41376074,65603,25410,13519,13552,13320,11907,13305,13295,12115,6853,16490,11364,12423,25641,18242,55457,35328,1883,34134,21167,15755,12139,5707
20211,A,골목상권,3110301,성신여대입구역 7번,CS300002,편의점,140403021,18986,96216519,44186502,17162810,18288723,21930361,16910022,21924603,25883749,18302753,27146638,10949407,11911416,12843094,38562129,38990337,83952437,53576639,1347919,52757127,35476303,24600768,19454679,3892280,12991,5995,2611,2668,2782,2190,2740,3334,2661,3025,1913,2132,2043,4989,4884,10682,8134,294,8380,4957,2870,1971,342
20211,A,골목상권,3110326,장위동성당,CS300002,편의점,531697859,64801,372038042,159659817,70796660,68996857,76103820,70898391,85242314,87013412,72646405,54650708,71600786,43643183,64619342,171937587,125246253,309606143,222091716,6441370,80988979,145772301,163753019,96071957,38670233,45176,19625,9165,9063,9273,8219,9456,10321,9304,6938,9987,6418,8527,19480,13451,37995,26806,1728,12366,17728,16969,11511,4499
20211,A,골목상권,3110397,도봉산입구,CS300002,편의점,1136437493,172419,768375193,368062300,146330590,154757509,156280241,137858667,173148186,196371047,171691253,101044634,191468743,155096660,168090031,302482231,218255194,786294411,350143082,18898749,178736389,250373178,234112110,277010029,177307038,113951,58468,22563,22553,23312,20905,24618,29269,29199,14934,34211,26849,25772,41962,28691,120854,51565,4220,34286,34968,32672,40028,26245
20211,A,골목상권,3110860,호림박물관(성보고등학교),CS300002,편의점,350907208,52398,248050119,102857089,48560495,51884284,50453697,43167806,53983837,58157911,44699178,55286968,43046812,32193449,36473213,96532328,87374438,226186868,124720340,5762438,111314965,104888600,60012220,52945099,15983886,37287,15111,7567,7429,7634,6871,7786,8366,6745,6641,8452,5665,6139,14281,11220,32744,19654,1283,18173,14475,7493,8693,2281
20211,A,골목상권,3110856,미성초등학교,CS300002,편의점,254513970,36453,182914423,71599547,36157487,35136507,36243189,36307236,39070004,36644056,34955491,45401137,32819651,23134405,29129475,66918066,57111236,164885709,89628261,3589496,64769580,81927543,60376287,29108300,14742764,26173,10280,5262,5171,5397,4921,5422,5511,4769,5156,5269,4005,4838,9909,7276,23157,13296,888,11015,12509,6525,3772,1744
20211,A,골목상권,3110757,양평역 2번,CS300002,편의점,532816496,77472,399507536,133308960,70147286,75743255,86450643,82247727,84918625,71477563,61831397,35775956,104474896,70694000,64716260,148580747,108574637,388166720,136641649,2558069,102256537,184414536,120540019,80129376,34909832,58769,18703,11387,11925,12217,11103,12137,9822,8881,4227,18110,12233,9494,20378,13030,54399,22523,681,17433,26619,15965,10476,5748
20211,A,골목상권,3110815,공군호텔,CS300002,편의점,921625723,122423,692717303,228908420,122409374,120233894,209124384,110645446,130304205,125428183,103480237,54894746,163155482,120214162,117632318,281147346,184581669,563760141,272819075,3379918,222774942,221168484,143785574,146516502,98953795,90330,32093,18591,18719,18463,16846,17711,16647,15446,7544,19592,16472,16997,37891,23927,78377,42383,912,39973,34299,18564,18134,8879
20211,A,골목상권,3110929,남부터미널역 1번,CS300002,편의점,122234409,17612,86867338,35367071,17943365,15750631,18520618,15464833,19187891,18341087,17025984,6698468,18351461,17445758,20074514,35137709,24526499,88862945,30783764,137642,14145947,37368017,30759002,20705277,16530825,12932,4680,2618,2452,2640,2422,2800,2322,2358,1356,2916,2749,2763,4629,3199,12867,4499,44,2773,5001,4444,2247,2857
20211,D,발달상권,3120145,영등포역(영등포),CS300002,편의점,4474116887,655573,3053115884,1421001003,576902695,585787849,599867193,557967764,732590383,810728255,610272748,432309849,543772406,480078380,536117939,1271993588,1209844725,2924967501,1549149386,32441256,1763000600,1350144141,710764100,443138876,174627914,451900,203673,87323,89509,91895,82823,100350,112700,90973,52689,111151,87005,89234,179506,135988,420408,235165,6187,268425,189648,99339,63498,28476
20211,A,골목상권,3110881,구립대학경로당(관악산샘말공원),CS300002,편의점,774400040,135870,550365966,224034074,111688173,112821630,109186826,103069497,113599840,121966231,102067843,97959742,96019835,86191305,86123371,218867241,189238546,564515502,205079105,5741825,267651091,243669977,120394710,102318659,29818345,97395,38475,19003,20410,20018,18262,19702,20209,18266,15438,19883,17567,16740,36836,29406,95283,40565,1447,51579,45289,15639,17110,4784
20211,A,골목상권,3110891,구암초등학교,CS300002,편의점,511260076,74551,378939397,132320679,66099105,78831399,76542540,68023840,89442513,72294970,60025709,42690763,84096543,79558004,66587618,127422400,110904748,341011561,170248515,10445807,82765937,120908212,174511647,102875530,19752943,55867,18684,10303,11589,11837,10137,12001,10109,8575,5890,14604,11370,10986,16742,14959,47149,27402,2313,14597,15947,22913,15560,3221
20211,A,골목상권,3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",CS300002,편의점,1236682626,170314,839480699,397201927,162047216,159738000,175038638,153924426,188732419,207559260,189642667,171505429,102774690,98804571,132679147,379875534,351043255,874992679,361689947,7871823,507680665,420808038,173517753,95949112,30855235,117141,53173,23389,22969,24739,21041,25003,27151,26022,20957,17572,16214,20413,52177,42981,116791,53523,1307,75726,56048,21511,11655,4067
20211,R,전통시장,3130235,대명여울빛거리시장(대명시장),CS300002,편의점,331014848,44447,227032682,103982166,39246519,44737710,49194565,37887447,55966441,57825662,46156504,26820117,29341444,34980234,44357877,110337775,85177401,210677965,120336883,6682402,96730756,75202257,86119300,45573064,20707069,30699,13748,5556,5859,6621,5339,7324,7563,6185,3003,4926,4745,6137,15578,10058,28028,16419,1665,15103,10870,8810,5221,2778
20211,A,골목상권,3110879,신림현대아파트,CS300002,편의점,441538737,64361,295084315,146454422,56650313,53174132,56525236,59769885,68964749,75193751,71260671,32899666,50731560,61734371,58859812,136475844,100837484,300962733,140576004,3709113,91357230,148098474,88254008,67378104,42741808,44444,19917,8964,8526,8810,8540,9604,9887,10030,4456,8643,9785,10145,19209,12123,43343,21018,1333,12619,20953,12464,10480,6512
20211,A,골목상권,3110665,곰달래도서관,CS300002,편의점,340830814,47545,245004928,95825886,45567299,46836074,52825427,46716320,53059808,49508035,46317851,35880571,44886312,43858409,34609495,100409399,81186628,205958604,134872210,1508640,75179029,116719721,85434528,42359024,19629872,35475,12070,6945,7359,7600,6558,7013,6308,5762,4009,8067,7009,5401,13612,9447,28238,19307,407,12837,15410,10453,5661,2777
20211,A,골목상권,3110622,달마을공원,CS300002,편의점,927931899,123848,636414972,291516927,120656705,116945951,118308624,114864032,165639660,157232883,134284044,113485179,121299093,108975650,108849991,249347499,225974487,605291211,275204792,7196978,179358467,261614557,242338028,104912464,85075509,85049,38799,16581,16387,16673,16200,19208,19964,18835,13380,18628,17554,15143,31956,27187,81077,39690,1973,31549,36674,24922,14484,11165
20211,R,전통시장,3130163,응암오거리상점가,CS300002,편의점,637931058,86179,446119165,191811893,91484718,78157080,97396100,75231002,103850265,110156512,81655381,83293763,61714578,49015753,78256074,205500436,160150454,415930668,202613823,9495064,143831035,159679984,164351009,90437561,50749837,60565,25614,12786,11514,11522,10712,14031,14280,11334,9795,9747,7430,11259,26948,21000,56963,28268,2042,24762,20160,19728,12238,6301
20211,A,골목상권,3110554,망원역 1번,CS300002,편의점,776159649,109608,563796991,212362658,104280105,122508916,109687186,98359098,128961686,120903673,91458985,80507462,92145859,100110712,86184631,218740522,198470463,482687104,293472545,4179474,218245252,216218375,205339487,107573736,24603325,79903,29705,15337,16648,16797,14535,16586,16560,13145,10577,16622,17174,13992,28357,22886,65846,43762,1154,35681,30989,25823,12467,3494
20211,A,골목상권,3110520,경의중앙 신촌역,CS300002,편의점,65557156,9587,47160529,18396627,10375657,9620818,9337763,9507046,8319245,8482293,9914334,5952421,10249884,7455863,9448719,19506525,12943744,46474904,19082252,561656,23852046,21515907,8067241,8261908,3298398,7108,2479,1549,1428,1449,1341,1341,1213,1266,825,1555,1200,1529,2782,1696,6766,2821,87,3810,3232,883,1003,572
20211,D,발달상권,3120104,연남동(홍대),CS300002,편의점,2351151118,371594,1631837242,719313876,301781764,323181914,335604640,300787510,370481414,406133777,313180099,212555507,273998437,297246475,322187926,651011213,594151560,1358758698,956337500,30410107,942749345,670658654,344702629,240659674,85915786,262362,109232,50657,52797,54508,48719,55681,59994,49238,25412,56009,59681,59620,99727,71145,206236,163019,8885,159272,103260,51626,34142,12074
20211,A,골목상권,3110458,선일여고,CS300002,편의점,566612664,78955,395983004,170629660,74834866,82078475,71240970,78230648,89598045,89326392,81303268,67033262,72240001,47127197,66811122,164443494,148957588,393367953,173244711,14268577,146918292,179350596,104264355,72738844,49072000,54583,24372,10693,10916,10947,10240,11787,12507,11865,9687,10876,7438,9670,21716,19568,54529,24426,3528,22150,22713,14640,9905,6019
20211,A,골목상권,3110467,은평요양병원,CS300002,편의점,631345298,80205,445187969,186157329,89046226,81193526,91815816,85841977,97290424,92382419,93774910,58872050,75770815,77761875,90818264,181768691,146353603,426782423,198799050,7912863,129756260,145950543,140578674,120695261,80687872,57346,22859,11466,11059,11702,10856,12263,11865,10994,7459,11834,11530,11915,21695,15772,54110,25358,1916,20730,18419,16098,13292,9013
20211,A,골목상권,3110499,연가초등학교,CS300002,편의점,822961729,113415,564202627,258759102,107078131,109716887,108828023,114147467,124432119,138854714,119904388,92679960,103214463,80682498,98873168,240191735,207319905,562124588,260837141,8618665,172171911,195662687,214516037,135851263,96141166,78093,35322,15224,15143,15273,15562,16891,18335,16987,11453,16922,12366,14665,31320,26689,74637,38778,1632,27014,27079,27168,19760,10762
20211,A,골목상권,3110454,선정중학교,CS300002,편의점,145608984,20326,100809153,44799831,19355826,19067765,22286805,18243222,21855535,23341517,21458314,20031271,19551121,10907351,17124135,43069302,34925804,105187137,40421847,4302173,27810172,37939867,53370642,15111317,7074813,14506,5820,2838,2794,3180,2668,3026,3123,2697,3122,3137,1893,2593,5244,4337,13847,6479,839,5520,4696,6066,1917,1288
20211,A,골목상권,3110627,신정롯데캐슬아파트,CS300002,편의점,45991712,7951,33993833,11997879,6381259,6290515,7973603,5880339,7468117,6515581,5482298,2378319,8200806,6504713,6947528,13623551,8336795,34715425,11276287,2533025,6748867,10800787,10451564,14086994,1370475,5773,2178,1199,1156,1202,1047,1169,1152,1026,290,1189,1254,1474,2448,1296,5638,2313,1085,1424,1679,1775,1772,216
20211,A,골목상권,3110625,신정2동주민센터,CS300002,편의점,115183827,21341,79253307,35930520,15030410,14687547,17695755,14671755,17167840,17737850,18192670,9964206,16713254,14302708,15379790,31615324,27208545,78071581,37112246,7834468,25263402,21329941,29775752,23719588,7260676,14801,6540,2877,2825,3088,2794,3217,3123,3417,1520,3164,2747,3476,5567,4867,13243,8098,2008,5020,3688,5397,4066,1162
20211,A,골목상권,3110519,서대문구보건소별관,CS300002,편의점,660314290,96855,446175752,214138538,84762093,79822011,94289462,80604078,106698108,107775722,106362816,59504498,82430765,71120707,84457007,201263750,161537563,453685687,206628603,11956617,134477684,141414642,171533355,133386752,67545240,66763,30092,13038,12633,14209,12227,14656,14693,15399,7826,13774,11721,12923,27805,22806,66922,29933,2892,25431,19231,22180,19254,7867
20211,A,골목상권,3110647,화곡역 5번,CS300002,편의점,215124345,26979,149162254,65962091,34127868,24529746,32551190,27600666,30352784,37833801,28128290,28690164,25896800,22132572,27575537,53135366,57693906,152785043,62339302,1350471,48959212,72723421,41684106,33141679,17265456,18727,8252,4096,3464,4030,3143,3994,4522,3730,3271,3854,2894,3910,6603,6447,19265,7714,287,7443,8731,4701,3461,2356
20211,D,발달상권,3120194,언주역(차병원),CS300002,편의점,2585745082,365018,2029262423,556482659,407845237,407609597,427861253,373724976,412221360,301202787,255279872,248555613,417402387,432340912,371395261,635175974,480874935,1464403116,866415319,6996916,589374156,848573693,515938361,227795249,142140064,294802,70216,61159,60314,61777,54587,56965,38318,31898,27220,77346,73137,56161,81227,49927,219272,123706,2153,100392,124507,69919,29660,16351
20211,D,발달상권,3120183,양재천카페거리,CS300002,편의점,612284547,84601,479945569,132338978,92243576,110310681,95004588,85478571,96908153,76748501,55590477,44447534,116363800,95178735,73412664,151491451,131390363,355822412,187170594,2326649,102489514,184224463,143004445,73770848,37177085,69103,15498,13938,14448,14340,12810,13567,8637,6861,4018,21788,17507,10569,17909,12810,52784,27397,418,19764,28679,18094,8436,4790
20211,R,전통시장,3130310,강남개포시장,CS300002,편의점,580621985,95465,412870751,167751234,77927060,80620600,85181420,80941836,88199835,90828809,76922425,34794539,71665122,71239008,86175409,179478879,137269028,385083859,187523607,18696458,107729984,118390491,139920281,129492828,58377425,67957,27508,13303,13731,14109,12668,14146,14121,13387,4540,13381,13025,14411,28956,21152,60616,34088,6621,22368,16984,21187,18451,9093
20211,D,발달상권,3120220,대치역,CS300002,편의점,374058851,91767,277712911,96345940,55857839,57550348,59285994,50277955,54740775,50123481,46222459,11444158,67676122,69136794,61525364,93800778,70475635,218172252,155886599,39462011,66993575,56979170,98323524,85698452,26602119,68526,23241,14066,14425,14114,12732,13189,12854,10387,1687,18503,18539,16474,24231,12333,48261,43506,15349,17646,11970,22401,19888,4513
20211,D,발달상권,3120006,종각역,CS300002,편의점,2978219752,543328,2429514130,548705622,491971576,504463362,501413755,445136113,486529324,301660896,247044726,105218868,674507214,521435619,469106453,772943405,435008193,1951267659,713378888,13361304,640712991,802306884,642409068,429596692,136259620,448958,94370,90909,94353,94947,82234,86515,52890,41480,15926,144029,106181,90959,128902,57331,362034,153957,3366,139575,157926,115750,75812,23568
20211,D,발달상권,3120016,동대문역,CS300002,편의점,786201480,123598,557593901,228607579,106442030,118879097,106505733,103419603,122347438,122135500,106472079,122024122,130394292,101052621,100135156,182133741,150461548,570535956,215665524,4551161,185815963,210011464,157093214,130457854,98271824,88301,35297,16907,17668,18349,16707,18670,17788,17509,17027,22076,18108,17347,27886,21154,91300,32298,809,30231,33716,21681,20343,16818
20211,D,발달상권,3120045,남영동 먹자골목,CS300002,편의점,362593294,55387,277527132,85066162,50003877,53468338,54745484,57790185,61519248,48116767,36949395,29498756,44274939,49075838,44704394,113127627,81911740,266326765,96266529,3215782,102478100,105907487,89140920,42842530,19008475,43181,12206,8174,8493,8312,9101,9101,6747,5459,3103,9794,8811,7591,16057,10031,39920,15467,368,17053,17104,11631,6050,3181
20211,R,전통시장,3130051,동화동 골목형상점가,CS300002,편의점,212828284,30783,167638690,45189594,33804826,34572140,33028675,30688568,35544481,23609402,21580192,16573290,32685368,43195983,34965325,52156740,33251578,126656539,72690902,3225091,28469176,67330085,50810266,39629737,9883087,25156,5627,5226,5296,5149,4485,5000,2935,2692,2570,5761,7359,4892,6616,3585,19017,10759,762,5683,10423,6522,4980,1406
20211,R,전통시장,3130059,후암시장,CS300002,편의점,132525970,18383,93637222,38888748,21223664,18326879,18002235,14828468,21255976,17906339,20982409,12822514,17578472,14668327,14805821,44727326,27923510,88574700,43951270,451138,27936181,43579681,25714839,28815680,6028451,13351,5032,2899,2786,2521,2303,2842,2511,2521,1346,3335,2322,2226,5733,3421,12278,6105,105,4642,6124,3498,3400,614
20211,A,골목상권,3110179,광나루역 1번,CS300002,편의점,832394731,135716,578832200,253562531,115602411,116904029,123626981,106606708,116092071,134380124,119182407,72653786,127781048,124499598,103201965,215348989,188909345,588642891,243751840,6819454,216826587,155446451,192108608,193392608,67801023,92049,43667,17759,19075,19513,17650,18052,23423,20244,9173,24482,23387,19477,31096,28101,95785,39931,1666,43669,27447,24780,26413,11741
20211,A,골목상권,3110139,자양4동주민센터,CS300002,편의점,1089686435,150255,754423174,335263261,143537955,146004107,149948316,139869011,175063785,175467476,159795785,127300333,132263513,117751051,130125911,327074046,255171581,779264031,310422404,8442870,234385711,318282791,240684818,223554685,64335560,105423,44832,20588,21061,20855,19835,23084,23042,21790,15652,23330,18133,19580,43221,30339,106347,43908,1949,35572,46854,27131,29856,8893
20211,R,전통시장,3130066,행당시장상점가,CS300002,편의점,693610243,114990,490365203,203245040,94848318,97170968,102046316,87134931,109164670,111020180,92224860,68930372,87833388,77071537,81240811,197631528,180902607,444198402,249411841,15358541,270663344,189424064,104961240,80913774,32289280,84424,30566,16668,17464,17026,15559,17707,16414,14152,9789,18595,16056,15191,31119,24240,71478,43512,2635,48689,29374,16378,13427,4487
20211,A,골목상권,3110158,중곡3동주민센터,CS300002,편의점,268294828,32612,184724311,83570517,36558344,38347043,37553445,30927067,41338412,45818061,37752456,31645824,39988393,17715453,25887538,74152501,78905119,181698586,86596242,1173331,73091809,87264108,56852837,34584068,15328675,22712,9900,4572,4906,4500,3897,4837,5209,4691,3858,5073,2466,3694,9000,8521,21207,11405,304,10925,10130,5075,4113,2065
20211,D,발달상권,3120054,어린이대공원역,CS300002,편의점,1719247895,273094,1235939902,483307993,244298981,245217885,247887149,216744166,281791721,250594150,232713843,190173932,190372652,177083036,199577993,523402180,438638102,1072042055,621810708,18019274,902315086,352543013,184510148,166121655,70343586,198534,74560,39755,39871,40575,36779,41554,37480,37080,25797,38528,35312,34637,78904,59916,169798,101431,3715,154936,54788,25285,22926,9580
20211,A,골목상권,3110205,경희대삼거리,CS300002,편의점,261356028,38061,183594159,77761869,36375278,35089939,35937054,36223936,39967952,42754022,35007847,39363229,24720730,21627648,50268618,63175287,62200516,163647772,97708256,3727338,96229644,68778376,51091158,37790599,3738913,27095,10966,5434,5013,5398,5338,5912,5914,5052,4994,4382,3789,6621,10161,8114,23117,14944,556,16039,10080,5443,5386,557
20211,D,발달상권,3120065,회기역,CS300002,편의점,1061971421,174435,740307124,321664297,146420920,142454503,151122712,133235801,167073188,182475406,139188891,135939419,102637871,106337753,114349917,310633213,292073248,706413443,355557978,12202662,540461948,243240310,121651837,100586693,43827971,122279,52156,24892,23515,25401,22616,25855,28101,24055,19623,20693,20165,21258,50538,42158,114195,60240,2931,91389,38096,18218,16991,6810
20211,A,골목상권,3110323,상월곡역 1번,CS300002,편의점,595994597,89851,418378869,177615728,81631933,78632764,81282780,73674251,103157141,97840395,79775333,86206807,66729695,73943360,62548458,162407463,144158814,417210530,178784067,14736014,161599316,172654739,125168655,94158400,27677473,63395,26456,11886,12728,12525,11883,14373,13604,12852,12406,12779,11126,10952,23214,19374,59217,30634,3703,26110,24941,16160,14108,4829
20211,D,발달상권,3120073,미아사거리,CS300002,편의점,278917127,44183,210104060,68813067,37920835,41255001,47382156,39514071,44031997,40251970,28561097,21716555,77423791,57436296,33855216,59244677,29240592,191766409,87150718,2797165,49380908,70646092,57145102,65411581,33536279,32670,11513,6039,6619,7162,6241,6609,6724,4789,3277,13304,8317,5435,9253,4597,30737,13446,944,10103,11548,8191,9239,4158
20211,R,전통시장,3130117,정릉시장,CS300002,편의점,241814709,34371,163782028,78032681,33716400,26784969,29339629,33020587,40920443,41937520,36095161,28538732,29749828,28487617,33705468,64513637,56819427,163490986,78323723,3658424,68927104,39343166,50784702,51649986,27451327,23184,11187,4668,4116,4541,4600,5259,5987,5200,3919,4334,3988,4973,9504,7653,22791,11580,1178,11430,6304,5640,6364,3455
20211,A,골목상권,3110295,정릉우체국,CS300002,편의점,679228067,98712,481406229,197821838,91232357,94939397,99245079,93657499,102331897,112207570,85614268,58957615,75133457,75608138,93875018,198552176,177101663,419500518,259727549,13946787,161157767,145259210,165593511,129262790,64008002,70559,28153,13438,14157,15089,13613,14262,15397,12756,7508,13775,12143,14999,27069,23218,59589,39123,4176,27070,20440,21540,16692,8794
20211,D,발달상권,3120076,수유역,CS300002,편의점,6600578868,938292,4657244187,1943334681,896526285,919440103,926575272,868362951,1046339576,1096111679,847223002,771909096,839204263,676359007,754916453,1886326781,1671863268,4175598527,2387863167,80898979,2073574702,1793691793,1300739153,913894888,400662176,674848,263444,131319,136120,137604,125040,144765,144198,119246,90452,155809,116349,119204,261476,195002,593530,342872,15043,325149,248604,172118,124203,51287
20211,A,골목상권,3110391,샘말어린이공원,CS300002,편의점,622906026,87690,435860943,187045083,86723418,82634981,84419618,80992035,101090891,98794020,88251063,90253321,88636976,55026439,73151718,175941337,139896235,408754333,214151693,14122065,133074318,119741535,160494195,123677752,71796161,61398,26292,12110,12009,12550,11440,13289,13777,12515,11733,14737,8978,10344,23222,18676,56072,31618,3407,22927,15727,21118,16901,7610
20211,A,골목상권,3110415,수락산역 4번,CS300002,편의점,1053969417,154958,744487853,309481564,141935297,149310929,151730230,138977105,162534292,168500470,140981094,93904483,149389714,131843078,147459907,297271170,234101065,724690659,329278758,21781548,201492778,293364784,224991829,186232142,126106336,110806,44152,21741,22377,22792,20363,23533,23248,20904,13140,23443,22015,22675,42107,31578,105064,49894,5746,36855,39287,32005,25547,15518
20211,R,전통시장,3130153,창동역상점가,CS300002,편의점,987689538,149586,714836321,272853217,128875281,144066036,151996796,133178842,156719366,157496481,115356736,100300390,129228714,116370940,128841158,282091173,230857163,684588755,288445815,17379151,248992913,237473343,205606951,168218376,95363837,108894,40692,21161,22304,22312,20378,22739,22429,18263,12089,22880,21389,20860,43154,29214,100672,47555,4448,42184,36262,23688,25868,15776
20211,D,발달상권,3120185,논현역,CS300002,편의점,2908292607,477535,2318100932,590191675,454585258,450836712,487737078,448495386,476446498,330813351,259378324,229110780,627629133,415183190,357181157,748425412,530762935,1819913490,994256809,19751303,767698570,975465177,585535674,324694304,141025271,388046,89489,77123,79757,82647,71900,76619,50335,39154,26582,127393,80054,63655,114106,65745,293287,177575,4756,147705,161106,87457,49732,20108
20211,D,발달상권,3120135,양평역,CS300002,편의점,362939624,66376,324237339,38702285,68808534,65648349,69891002,57839274,62050180,20830635,17871650,6883669,97231593,89212413,59150881,66605033,43856035,240183560,84660970,693002,58267730,107881338,87550230,56277519,14174710,60991,5385,12602,12932,12886,11639,10932,2755,2630,788,20877,18327,11210,10636,4538,45011,18358,227,14903,22448,14005,9481,2303
20211,A,골목상권,3110760,선유도역 6번,CS300002,편의점,313928012,52678,267658268,46269744,53558760,57773114,56551951,49254204,50520239,25116892,21152852,16984705,74300903,65435568,55449956,66695781,35061099,215089197,62709648,1109366,66506956,88311028,78137501,32390435,11343558,46081,6597,9076,10176,9920,8497,8412,3531,3066,2467,15704,11438,9695,9063,4311,37541,11615,182,13391,16723,11780,5015,2064
20211,D,발달상권,3120154,장승배기역,CS300002,편의점,335830537,50464,250858612,84971925,45767120,49180662,53433922,50601345,51875563,45935226,39036699,32233698,56486354,44051724,45037739,76723505,81297517,244738766,91091771,21401443,80982043,62577102,87329385,61350194,22190370,37868,12596,6981,7795,7990,7242,7860,6656,5940,4459,8886,7827,6883,11943,10466,35248,15216,4470,12516,10946,11406,7633,3493
20211,D,발달상권,3120142,대림역,CS300002,편의점,2948826008,414393,2128178725,820647283,431651626,389329213,483052030,368837085,455308771,424811029,395836254,377288770,489771529,339075825,353351909,763545707,625792268,1995846801,942260737,12850272,551073289,1056521853,606220182,511679582,199762362,298895,115498,59077,59174,64664,51072,64908,60616,54882,42917,80744,57634,54308,103933,74857,285540,128497,3226,97926,143137,82849,57613,29285
20211,A,골목상권,3110712,남구로역 5번,CS300002,편의점,671640171,112226,488912536,182727635,92782375,101752249,96739092,90367078,107271742,106935032,75792603,72363525,126892015,53905421,69028179,206532040,142918991,436540481,235099690,2668248,153725308,200376768,157239203,113876481,43754163,84903,27323,17376,17439,17541,15222,17325,15350,11973,10120,29892,10151,11722,30342,19999,68119,44107,581,28495,33611,24425,18522,6592
20211,A,골목상권,3110789,대림성모병원,CS300002,편의점,394081035,59804,280859020,113222015,54913194,53241786,59416500,53149112,60138428,61322392,51899623,40454648,49011725,47585972,50457184,109819093,96752413,235582805,158498230,2152682,118795731,107119001,88814170,57576255,19623196,43031,16773,8377,8705,9248,8202,8499,8592,8181,5211,10526,8851,8403,15070,11743,34794,25010,453,21165,14769,11753,8051,3613
20211,A,골목상권,3110837,숭실대입구역 1번,CS300002,편의점,967279270,153458,693642154,273637116,122065639,133949045,135434015,138251891,163941564,152578492,121058624,82577553,116510450,108391296,118962743,306502833,234334395,671469736,295809534,9906401,344665871,294583912,128349825,131304037,58469224,112647,40811,21541,22936,22547,21265,24358,21632,19179,12382,23207,19478,19820,44888,33683,101866,51592,2161,62218,44975,17815,18800,7489
20211,A,골목상권,3110718,한국SGI본부,CS300002,편의점,1502041919,193406,1051467926,450573993,203411413,208933542,203346310,189319263,246457398,253275258,197298735,163181317,152664101,147715450,155801357,462455554,420224140,1055089140,446952779,6210012,416581928,503392304,301466057,191351535,83040083,136671,56735,27414,26476,26958,24699,31124,30044,26691,19235,25470,22086,23385,58233,44997,133503,59903,1341,59334,65851,32662,23155,11063
20211,A,골목상권,3110680,온수역 5번(온수산업단지),CS300002,편의점,554767387,87563,423396385,131371002,82223304,83122271,92330650,76300913,89419247,75913818,55457184,44855831,128790406,62337391,61387255,148343303,109053201,392968837,161798550,4201045,99408151,166117266,135233182,87892603,61915140,67807,19756,13339,13832,14296,12215,14125,11388,8368,5909,24964,11423,10547,21631,13089,60890,26673,1239,19676,25459,19037,12854,9298
20211,A,골목상권,3110646,푸른들청소년도서관,CS300002,편의점,1365058972,204163,936055039,429003933,184154502,179369735,188121323,185275137,199134342,235738426,193265507,141208005,192038874,148954136,162663080,366947492,353247385,897714475,456126266,17301326,331728934,383950258,299688057,212379631,108792536,141682,62481,27827,27698,28785,27931,29441,33343,29138,19092,31464,24631,27384,53980,47612,132929,70455,4678,57395,55091,40529,30521,15170
20211,A,골목상권,3110601,신월1동우편취급국,CS300002,편의점,1182504940,146004,841739523,340765417,171541366,163532190,162847095,159046547,184772325,177184592,163580825,133005691,166704010,126491515,146039356,344957325,265307043,807917329,374587611,3818093,202864688,341422540,314106807,207580696,112712116,103792,42212,21297,20345,21134,19402,21614,21170,21042,15371,25221,17595,18325,41067,28425,99638,46366,1057,29896,43475,34024,26493,11059
