기준_년,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,자치구_코드,자치구_코드_명,행정동_코드,행정동_코드_명,1분기,2분기,3분기,4분기,시간대_00~06,시간대_06~11,시간대_11~14,시간대_14~17,시간대_17~21,시간대_21~24,시간대_매출금액,시간대_유동인구_수,평일_유동인구_수_평균,주말_유동인구_수_평균,총_직장_인구_수,총_상주인구_수,총_가구_수,집객시설_수,월_평균_소득_금액,소득_구간_코드,지출_총금액
2022,D,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,815207680.0,341404.0,297869.2,217793.5,12628.0,2599.0,1764.0,67.0,3258234.0,7.0,1889746203.0
2022,D,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,438621102.0,328459.0,297869.2,217793.5,12628.0,2599.0,1764.0,67.0,3258234.0,7.0,1889746203.0
2022,D,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,475748892.0,328938.0,297869.2,217793.5,12628.0,2599.0,1764.0,67.0,3258234.0,7.0,1889746203.0
2022,D,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,485388873.0,413676.0,297869.2,217793.5,12628.0,2599.0,1764.0,67.0,3258234.0,7.0,1889746203.0
2022,D,발달상권,3120194,언주역(차병원),11680.0,강남구,11680531.0,논현2동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,244330456.0,328216.0,297869.2,217793.5,12628.0,2599.0,1764.0,67.0,3258234.0,7.0,1889746203.0
2022,D,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,68109424.0,73441.0,123359.4,104091.0,5611.0,444.0,224.0,51.0,3256289.0,7.0,813650624.0
2022,D,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,111499147.0,193256.0,123359.4,104091.0,5611.0,444.0,224.0,51.0,3256289.0,7.0,813650624.0
2022,D,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,103684694.0,169712.0,123359.4,104091.0,5611.0,444.0,224.0,51.0,3256289.0,7.0,813650624.0
2022,D,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,116323619.0,155169.0,123359.4,104091.0,5611.0,444.0,224.0,51.0,3256289.0,7.0,813650624.0
2022,D,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,120601192.0,139811.0,123359.4,104091.0,5611.0,444.0,224.0,51.0,3256289.0,7.0,813650624.0
2022,D,발달상권,3120195,성수대교남단,11680.0,강남구,11680545.0,압구정동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,25833880.0,93589.0,123359.4,104091.0,5611.0,444.0,224.0,51.0,3256289.0,7.0,813650624.0
2022,D,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,242888987.0,60731.0,101379.2,68462.0,9664.0,1453.0,940.0,38.0,3429613.0,7.0,401199127.0
2022,D,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,368109383.0,113942.0,101379.2,68462.0,9664.0,1453.0,940.0,38.0,3429613.0,7.0,401199127.0
2022,D,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,317826142.0,110975.0,101379.2,68462.0,9664.0,1453.0,940.0,38.0,3429613.0,7.0,401199127.0
2022,D,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,287158425.0,111600.0,101379.2,68462.0,9664.0,1453.0,940.0,38.0,3429613.0,7.0,401199127.0
2022,D,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,295051045.0,136056.0,101379.2,68462.0,9664.0,1453.0,940.0,38.0,3429613.0,7.0,401199127.0
2022,D,발달상권,3120196,서울세관,11680.0,강남구,11680531.0,논현2동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,129355515.0,110518.0,101379.2,68462.0,9664.0,1453.0,940.0,38.0,3429613.0,7.0,401199127.0
2022,D,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2618523061.0,348354.0,725324.8,371653.5,58731.0,6083.0,4337.0,172.0,3487230.0,7.0,3212597751.0
2022,D,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,3663302925.0,829977.0,725324.8,371653.5,58731.0,6083.0,4337.0,172.0,3487230.0,7.0,3212597751.0
2022,D,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2606941187.0,868827.0,725324.8,371653.5,58731.0,6083.0,4337.0,172.0,3487230.0,7.0,3212597751.0
2022,D,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,2971202762.0,867213.0,725324.8,371653.5,58731.0,6083.0,4337.0,172.0,3487230.0,7.0,3212597751.0
2022,D,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,2889245640.0,917755.0,725324.8,371653.5,58731.0,6083.0,4337.0,172.0,3487230.0,7.0,3212597751.0
2022,D,발달상권,3120197,역삼역,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1108123740.0,537806.0,725324.8,371653.5,58731.0,6083.0,4337.0,172.0,3487230.0,7.0,3212597751.0
2022,D,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,586502352.0,298697.0,416254.6,326288.5,11531.0,7376.0,5072.0,37.0,3332219.0,7.0,3913260246.0
2022,D,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,788185494.0,427291.0,416254.6,326288.5,11531.0,7376.0,5072.0,37.0,3332219.0,7.0,3913260246.0
2022,D,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,400962255.0,384407.0,416254.6,326288.5,11531.0,7376.0,5072.0,37.0,3332219.0,7.0,3913260246.0
2022,D,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,466739655.0,393507.0,416254.6,326288.5,11531.0,7376.0,5072.0,37.0,3332219.0,7.0,3913260246.0
2022,D,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,456224790.0,591702.0,416254.6,326288.5,11531.0,7376.0,5072.0,37.0,3332219.0,7.0,3913260246.0
2022,D,발달상권,3120198,구역삼세무서,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,342630293.0,638247.0,416254.6,326288.5,11531.0,7376.0,5072.0,37.0,3332219.0,7.0,3913260246.0
2022,D,발달상권,3120199,경복아파트교차로,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,736851111.0,60105.0,92189.8,69637.5,3427.0,862.0,598.0,11.0,3030210.0,7.0,534208860.0
2022,D,발달상권,3120199,경복아파트교차로,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,880987666.0,104319.0,92189.8,69637.5,3427.0,862.0,598.0,11.0,3030210.0,7.0,534208860.0
2022,D,발달상권,3120199,경복아파트교차로,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,437331931.0,97873.0,92189.8,69637.5,3427.0,862.0,598.0,11.0,3030210.0,7.0,534208860.0
2022,D,발달상권,3120199,경복아파트교차로,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,544556243.0,99292.0,92189.8,69637.5,3427.0,862.0,598.0,11.0,3030210.0,7.0,534208860.0
2022,D,발달상권,3120199,경복아파트교차로,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,583676823.0,128169.0,92189.8,69637.5,3427.0,862.0,598.0,11.0,3030210.0,7.0,534208860.0
2022,D,발달상권,3120199,경복아파트교차로,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,393416295.0,110469.0,92189.8,69637.5,3427.0,862.0,598.0,11.0,3030210.0,7.0,534208860.0
2022,D,발달상권,3120200,학동사거리,11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,496943149.0,104368.0,197243.6,155944.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0
2022,D,발달상권,3120200,학동사거리,11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,767358301.0,296397.0,197243.6,155944.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0
2022,D,발달상권,3120200,학동사거리,11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,495118826.0,274303.0,197243.6,155944.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0
2022,D,발달상권,3120200,학동사거리,11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,580455301.0,264400.0,197243.6,155944.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0
2022,D,발달상권,3120200,학동사거리,11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,500064022.0,230043.0,197243.6,155944.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0
2022,D,발달상권,3120200,학동사거리,11680.0,강남구,11680565.0,청담동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,254608298.0,128596.0,197243.6,155944.0,9363.0,976.0,565.0,81.0,3402858.0,7.0,1006064987.0
2022,D,발달상권,3120201,도곡1동,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,267128769.0,118521.0,170605.8,139147.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0
2022,D,발달상권,3120201,도곡1동,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,333353587.0,197592.0,170605.8,139147.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0
2022,D,발달상권,3120201,도곡1동,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,176617394.0,178262.0,170605.8,139147.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0
2022,D,발달상권,3120201,도곡1동,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,202105466.0,177148.0,170605.8,139147.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0
2022,D,발달상권,3120201,도곡1동,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,221459885.0,239782.0,170605.8,139147.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0
2022,D,발달상권,3120201,도곡1동,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,126372921.0,220018.0,170605.8,139147.0,11549.0,1880.0,1108.0,36.0,3463488.0,7.0,1479305382.0
2022,D,발달상권,3120202,압구정로데오역(압구정로데오),11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,222158927.0,181554.0,312025.2,263097.5,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0
2022,D,발달상권,3120202,압구정로데오역(압구정로데오),11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,335086150.0,492214.0,312025.2,263097.5,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0
2022,D,발달상권,3120202,압구정로데오역(압구정로데오),11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,222961561.0,438692.0,312025.2,263097.5,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0
2022,D,발달상권,3120202,압구정로데오역(압구정로데오),11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,253509660.0,403184.0,312025.2,263097.5,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0
2022,D,발달상권,3120202,압구정로데오역(압구정로데오),11680.0,강남구,11680545.0,압구정동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,192512531.0,352459.0,312025.2,263097.5,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0
2022,D,발달상권,3120202,압구정로데오역(압구정로데오),11680.0,강남구,11680545.0,압구정동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,65303537.0,218220.0,312025.2,263097.5,11735.0,1843.0,793.0,77.0,4378212.0,8.0,1694893928.0
2022,D,발달상권,3120203,강남구청역,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,546830533.0,174132.0,276972.4,189968.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0
2022,D,발달상권,3120203,강남구청역,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,778361902.0,344345.0,276972.4,189968.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0
2022,D,발달상권,3120203,강남구청역,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,410342982.0,311025.0,276972.4,189968.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0
2022,D,발달상권,3120203,강남구청역,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,493889252.0,305164.0,276972.4,189968.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0
2022,D,발달상권,3120203,강남구청역,11680.0,강남구,11680531.0,논현2동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,507893937.0,352675.0,276972.4,189968.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0
2022,D,발달상권,3120203,강남구청역,11680.0,강남구,11680531.0,논현2동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,195482722.0,277456.0,276972.4,189968.0,7726.0,1522.0,920.0,88.0,3950137.0,8.0,1470778245.0
2022,D,발달상권,3120204,르네상스호텔사거리,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,439953791.0,160974.0,300426.0,173923.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0
2022,D,발달상권,3120204,르네상스호텔사거리,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,515976717.0,325412.0,300426.0,173923.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0
2022,D,발달상권,3120204,르네상스호텔사거리,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,255162630.0,341289.0,300426.0,173923.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0
2022,D,발달상권,3120204,르네상스호텔사거리,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,322723300.0,346688.0,300426.0,173923.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0
2022,D,발달상권,3120204,르네상스호텔사거리,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,304130717.0,403843.0,300426.0,173923.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0
2022,D,발달상권,3120204,르네상스호텔사거리,11680.0,강남구,11680640.0,역삼1동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,236955145.0,271769.0,300426.0,173923.5,41471.0,1595.0,1127.0,30.0,3950805.0,8.0,1790026304.0
2022,D,발달상권,3120205,매봉역,11680.0,강남구,11680656.0,도곡2동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,119856010.0,53911.0,88497.8,62492.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0
2022,D,발달상권,3120205,매봉역,11680.0,강남구,11680656.0,도곡2동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,200856530.0,107045.0,88497.8,62492.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0
2022,D,발달상권,3120205,매봉역,11680.0,강남구,11680656.0,도곡2동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,107389972.0,99795.0,88497.8,62492.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0
2022,D,발달상권,3120205,매봉역,11680.0,강남구,11680656.0,도곡2동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,139220023.0,99923.0,88497.8,62492.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0
2022,D,발달상권,3120205,매봉역,11680.0,강남구,11680656.0,도곡2동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,171971095.0,117753.0,88497.8,62492.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0
2022,D,발달상권,3120205,매봉역,11680.0,강남구,11680656.0,도곡2동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,62920896.0,89047.0,88497.8,62492.5,13950.0,1116.0,592.0,22.0,3506683.0,7.0,1848282139.0
2022,D,발달상권,3120206,개나리아파트,11680.0,강남구,11680650.0,역삼2동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,401852932.0,123536.0,187702.0,144556.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0
2022,D,발달상권,3120206,개나리아파트,11680.0,강남구,11680650.0,역삼2동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,583079833.0,204256.0,187702.0,144556.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0
2022,D,발달상권,3120206,개나리아파트,11680.0,강남구,11680650.0,역삼2동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,376086157.0,199059.0,187702.0,144556.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0
2022,D,발달상권,3120206,개나리아파트,11680.0,강남구,11680650.0,역삼2동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,426769401.0,202431.0,187702.0,144556.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0
2022,D,발달상권,3120206,개나리아파트,11680.0,강남구,11680650.0,역삼2동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,430574658.0,269372.0,187702.0,144556.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0
2022,D,발달상권,3120206,개나리아파트,11680.0,강남구,11680650.0,역삼2동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,157169546.0,228969.0,187702.0,144556.0,5243.0,4115.0,2106.0,45.0,3882226.0,8.0,1721637065.0
2022,D,발달상권,3120207,선정릉역,11680.0,강남구,11680590.0,삼성2동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,539236697.0,242897.0,344994.4,281399.5,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0
2022,D,발달상권,3120207,선정릉역,11680.0,강남구,11680590.0,삼성2동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,768935613.0,390660.0,344994.4,281399.5,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0
2022,D,발달상권,3120207,선정릉역,11680.0,강남구,11680590.0,삼성2동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,434253895.0,347798.0,344994.4,281399.5,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0
2022,D,발달상권,3120207,선정릉역,11680.0,강남구,11680590.0,삼성2동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,540454465.0,345293.0,344994.4,281399.5,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0
2022,D,발달상권,3120207,선정릉역,11680.0,강남구,11680590.0,삼성2동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,508866670.0,484877.0,344994.4,281399.5,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0
2022,D,발달상권,3120207,선정릉역,11680.0,강남구,11680590.0,삼성2동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,190673407.0,476243.0,344994.4,281399.5,11920.0,6714.0,3816.0,73.0,3669932.0,7.0,4195722577.0
2022,D,발달상권,3120208,청담사거리(청담동명품거리),11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,484188092.0,133808.0,202982.6,176143.5,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0
2022,D,발달상권,3120208,청담사거리(청담동명품거리),11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,722333210.0,256036.0,202982.6,176143.5,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0
2022,D,발달상권,3120208,청담사거리(청담동명품거리),11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,494891899.0,234504.0,202982.6,176143.5,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0
2022,D,발달상권,3120208,청담사거리(청담동명품거리),11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,588843199.0,232532.0,202982.6,176143.5,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0
2022,D,발달상권,3120208,청담사거리(청담동명품거리),11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,593478537.0,275255.0,202982.6,176143.5,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0
2022,D,발달상권,3120208,청담사거리(청담동명품거리),11680.0,강남구,11680565.0,청담동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,240963827.0,235067.0,202982.6,176143.5,11437.0,3501.0,1999.0,95.0,4085253.0,8.0,1972996589.0
2022,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,478721484.0,89073.0,127205.4,106009.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0
2022,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,662366652.0,159709.0,127205.4,106009.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0
2022,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,371044525.0,140538.0,127205.4,106009.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0
2022,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,438565562.0,137081.0,127205.4,106009.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0
2022,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",11680.0,강남구,11680565.0,청담동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,435313539.0,169364.0,127205.4,106009.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0
2022,D,발달상권,3120209,"강남구청(청담역_8번, 강남세무서)",11680.0,강남구,11680565.0,청담동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,168363925.0,152282.0,127205.4,106009.5,8987.0,1374.0,671.0,75.0,4707158.0,8.0,675548286.0
2022,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1628159903.0,452218.0,780616.0,518455.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2022,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2363435502.0,939588.0,780616.0,518455.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2022,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1288753407.0,880452.0,780616.0,518455.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2022,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1538653995.0,888146.0,780616.0,518455.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2022,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1721524622.0,1029418.0,780616.0,518455.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2022,D,발달상권,3120210,선릉역,11680.0,강남구,11680630.0,대치4동,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,657668071.0,750168.0,780616.0,518455.5,48780.0,4780.0,3339.0,152.0,3481614.0,7.0,4218890942.0
2022,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,179242192.0,85265.0,123487.6,115947.5,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2022,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,216363177.0,190069.0,123487.6,115947.5,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2022,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,110382955.0,151326.0,123487.6,115947.5,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
2022,D,발달상권,3120211,도성초등학교,11680.0,강남구,11680630.0,대치4동,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,129151967.0,141187.0,123487.6,115947.5,984.0,1638.0,726.0,28.0,4176833.0,8.0,824959664.0
